edge_idx,src_node,tar_node,source_cell,target_cell,syn_sign,syn_strength_edge
43041,11367,1514,L5,Mi4,1,1.380898
43042,8450,10279,Mi9,TmY3,-1,2.337657
43043,13351,12086,Mi13,Tm2,-1,0.100000
43044,1653,8319,Tm16,Tm9,1,0.284232
43045,1136,1267,Tm3,TmY5a,1,0.952516
43046,9098,12661,L1,Tm3,-1,3.479559
43047,7426,5728,L3,Mi13,1,4.142322
43048,4056,5086,L4,L2,1,2.803435
43049,3668,3801,Mi4,Tm2,-1,0.100000
43050,6579,810,Tm3,TmY14,1,0.100000
43051,2516,5142,Mi4,TmY11,-1,0.321932
43052,697,3789,Mi1,L5,1,5.843583
43053,10943,301,C2,Mi15,-1,1.803114
43054,12428,396,R1-6,L3,-1,1.908395
43055,983,3825,Tm21,Tm21,1,0.100000
43056,6888,9270,Mi13,Tm2,-1,10.000000
43057,4888,995,Mi13,Tm2,-1,0.100000
43058,3995,10030,Mi4,Tm5b,-1,0.950970
43059,11464,8640,Mi1,Tm27,1,1.251291
43060,10961,7953,L5,T2,1,0.100000
43061,99,2993,R7,L1,-1,3.048936
43062,4044,6412,Mi2,T3,-1,1.047028
43063,2263,7939,Mi9,T4b,-1,0.776939
43064,1873,11255,Mi1,T4c,1,3.534498
43065,9412,5649,T4b,T4b,1,1.045499
43066,3120,14170,Tm9,T5b,1,0.963767
43067,1264,692,Mi13,Tm2,-1,1.692970
43068,3383,9075,T4a,C3,1,2.837816
43069,5179,3502,Mi4,Tm20,-1,0.998720
43070,11967,7525,Tm2,Mi9,1,0.100000
43071,3026,949,Mi1,T4d,1,1.013749
43072,11464,11712,Mi1,L5,1,5.768094
43073,14437,9301,Tm16,Tm9,1,1.033778
43074,12441,6541,Tm4,TmY14,1,0.100000
43075,11283,9836,Tm2,TmY3,1,0.529359
43076,1667,1881,Mi1,T4a,1,0.100000
43077,2995,4999,Lai,L3,1,7.212278
43078,3082,3322,L3,T1,1,0.956713
43079,4385,161,R1-6,Lai,-1,0.963237
43080,5211,12778,L5,C3,1,0.100000
43081,7871,6948,T2a,T2a,1,8.322407
43082,13568,14156,Tm2,T2,1,1.020041
43083,2488,6444,L2,Tm4,1,0.100000
43084,266,1353,Tm1,Tm21,1,0.967987
43085,187,3028,Mi1,TmY3,1,2.269815
43086,9750,9607,L4,Tm4,1,0.268234
43087,3867,4563,Mi1,T2a,1,0.813082
43088,11034,7549,Tm20,Tm5f,1,1.047301
43089,7454,8423,L4,L2,1,3.216525
43090,4593,1146,L4,TmY3,-1,2.827378
43091,2415,10945,L5,TmY3,1,0.486370
43092,12884,924,Tm1,T3,1,0.960811
43093,7481,5990,Tm9,T5c,1,0.961435
43094,3412,8468,L5,Mi4,1,0.100000
43095,2814,425,Tm1,T5d,1,0.954311
43096,8707,7274,Lai,L3,-1,1.339263
43097,7599,11708,L1,L2,-1,0.998296
43098,4321,10958,Tm4,Mi14,1,0.100000
43099,7769,674,R7,L3,-1,1.721887
43100,7200,12139,C3,Tm4,-1,0.100000
43101,13626,2277,C2,Lai,-1,0.803397
43102,4831,7405,Mi1,T3,1,1.012341
43103,5807,6873,Tm4,TmY5a,1,8.097797
43104,11819,5320,Tm1,T5a,1,1.877690
43105,1581,8935,C3,L5,-1,2.546181
43106,173,7329,Tm2,TmY3,1,0.100000
43107,163,14468,C3,T4c,-1,0.987266
43108,8729,8486,Mi1,T4c,1,1.015525
43109,2089,8940,L3,Tm5c,1,1.042741
43110,7706,7454,L2,L4,1,0.100000
43111,14215,6317,R1-6,L1,-1,1.308536
43112,6430,6283,C3,Tm4,-1,0.239530
43113,1376,11157,Mi9,Mi4,-1,3.631766
43114,8595,227,Mi4,Tm9,-1,0.100000
43115,4996,6052,L5,L5,1,6.721637
43116,7769,4242,R7,R8,-1,9.907460
43117,3089,2281,Mi1,T4c,1,0.754559
43118,13114,2436,Tm1,T2a,1,0.981874
43119,5004,6813,Lai,L3,-1,1.068557
43120,9691,193,Mi1,Tm3,1,3.671576
43121,9258,12370,C3,Lai,-1,1.049652
43122,6081,9630,Mi1,C3,1,1.298097
43123,12142,13313,Tm1,T5d,1,0.993415
43124,12951,3403,Mi9,T4a,-1,1.130969
43125,13418,12443,T3,Tm21,1,1.026861
43126,984,2374,C2,L2,-1,5.340261
43127,8834,1701,Tm2,Tm1,1,6.264504
43128,13762,1036,Mi1,L1,1,5.584420
43129,8090,1871,Mi1,C3,1,0.100000
43130,9423,6611,L2,Tm4,1,0.100000
43131,4529,366,Tm1,Mi2,1,0.962188
43132,10416,803,Mi4,TmY11,-1,1.737055
43133,9994,3935,L5,C3,1,0.396042
43134,2028,1032,L2,Tm20,1,0.974313
43135,11602,10940,TmY3,TmY14,1,1.160168
43136,312,9411,L4,L2,1,0.100000
43137,4282,6282,L1,C3,-1,9.263269
43138,7093,10069,Mi4,Tm9,-1,10.000000
43139,12142,944,Tm1,Tm20,1,0.973235
43140,2668,11617,L5,C2,1,2.065079
43141,2619,8829,L4,L1,1,3.540235
43142,12595,305,Tm2,T5a,1,1.006795
43143,13285,12300,Tm5c,Mi4,-1,0.861042
43144,11642,8084,Tm9,T5d,1,1.014334
43145,10222,13160,Mi15,Mi2,1,0.952278
43146,4626,258,R1-6,L2,-1,1.832582
43147,2025,13925,Mi13,Tm2,-1,10.000000
43148,7063,49,Tm4,TmY15,1,1.423714
43149,13228,4455,Mi1,Tm21,1,0.957317
43150,5885,9602,Tm3,Tm27,1,1.016297
43151,7304,7532,L5,C3,1,0.100000
43152,6624,8076,C2,Mi1,-1,0.597024
43153,8031,2941,R7,R8,-1,7.428703
43154,12389,10800,Mi4,TmY3,-1,0.195010
43155,13218,2348,L2,R1-6,1,2.156519
43156,11972,1279,Tm4,Mi14,1,4.906578
43157,114,5544,Mi4,Mi9,-1,1.845328
43158,1544,5849,L2,T1,1,0.979698
43159,3959,8938,R1-6,L3,-1,2.858228
43160,12876,13282,C3,Tm4,-1,6.656636
43161,13699,6966,C3,Tm1,-1,0.100000
43162,9501,12925,Mi4,TmY11,-1,1.706385
43163,8630,2572,L5,Tm3,1,6.232607
43164,7394,1289,Tm4,TmY14,1,0.675777
43165,10803,11462,Mi10,Mi4,1,0.100000
43166,11627,10151,Tm1,Mi9,1,5.911771
43167,5298,1344,C2,L3,-1,2.317462
43168,8838,12159,Tm9,T2a,1,0.977265
43169,5261,11904,Tm2,Tm27,1,0.295083
43170,4298,4010,Tm1,T5c,1,0.952371
43171,12816,1968,Lawf2,C2,1,9.986738
43172,10902,7448,C3,Tm1,-1,10.000000
43173,13474,6031,T2a,Mi1,1,2.254660
43174,11140,2394,Mi15,Mi4,1,1.003116
43175,10796,11941,Tm9,T5d,1,1.009749
43176,8231,10272,Mi1,TmY15,1,2.115909
43177,1781,6244,Tm2,Tm21,1,0.958180
43178,6030,8194,Tm5c,Tm21,-1,0.883033
43179,11369,4213,Tm4,TmY14,1,4.968632
43180,3449,13380,Tm2,Mi4,1,7.630126
43181,7865,8220,L5,C2,1,0.100000
43182,10164,1889,Tm3,L1,1,0.177444
43183,12182,10055,C3,L2,-1,0.220371
43184,1594,1091,L5,Tm3,1,0.785137
43185,3970,7462,R1-6,L1,-1,2.473636
43186,11124,10440,Mi4,TmY5a,-1,0.986774
43187,5637,6010,C2,L4,-1,6.413716
43188,12368,1335,Tm4,TmY5a,1,0.958842
43189,7396,2416,Tm4,T5d,1,1.393665
43190,5572,6219,Mi9,TmY11,-1,0.993809
43191,12103,2507,Mi1,T2,1,0.100000
43192,9888,14374,Mi1,Tm27,1,0.975793
43193,9012,5053,Mi1,T4d,1,0.961956
43194,13351,9568,Mi13,T2,-1,1.026834
43195,9177,7316,Mi1,T4b,1,0.986508
43196,8963,1526,Tm20,Tm5f,1,1.047989
43197,12037,10750,R1-6,T1,-1,2.501763
43198,14092,12718,L1,C2,-1,0.120052
43199,10789,12376,L4,T2,1,1.010296
43200,3008,8571,Mi13,Tm1,-1,7.325668
43201,1802,39,Dm3v,TmY4,-1,0.989518
43202,4250,7622,T5a,T5a,1,0.992852
43203,691,14304,Mi10,Mi9,1,2.331465
43204,4841,7709,TmY11,Mi4,1,0.285391
43205,10041,7515,R1-6,L2,-1,3.482241
43206,529,4379,Tm4,TmY15,1,2.179800
43207,8928,11180,C2,Tm1,-1,0.100000
43208,7166,14241,Tm1,TmY4,1,1.030083
43209,9405,10444,C3,Tm4,-1,2.697383
43210,7267,7343,L4,L2,1,2.106110
43211,12845,14113,Tm1,Mi4,1,10.000000
43212,1167,5936,Tm3,TmY3,1,0.100000
43213,11049,6595,Tm4,T5c,1,1.014713
43214,4399,12863,Tm1,TmY9q__perp,1,0.957156
43215,11154,2500,TmY15,TmY14,-1,2.918375
43216,4691,3839,Tm4,T5c,1,0.966795
43217,3412,7440,L5,Mi4,1,6.873519
43218,12142,12115,Tm1,T5b,1,1.032705
43219,5119,9122,Mi4,TmY3,-1,0.418444
43220,837,3691,R1-6,L2,-1,3.764946
43221,13849,7231,TmY15,T4a,-1,9.699754
43222,8800,7127,Tm4,TmY5a,1,1.016595
43223,14488,7420,Mi13,Mi1,-1,0.145695
43224,14291,8013,Tm4,T5a,1,4.726426
43225,10777,8607,Tm4,T5a,1,0.975737
43226,9089,10285,Mi1,Mi2,1,0.100000
43227,1910,5004,C3,Lai,-1,2.251440
43228,14410,12592,L2,T1,1,0.969142
43229,9891,3659,Tm21,Mi2,1,0.994112
43230,710,3084,Tm4,TmY5a,1,1.048540
43231,422,6470,Tm3,L1,1,0.100000
43232,2223,9877,Mi4,Tm16,-1,1.702939
43233,14355,12641,Mi1,Mi2,1,0.953941
43234,3515,13286,Tm9,T5a,1,0.995235
43235,3580,584,Mi4,TmY11,-1,0.734069
43236,12466,10632,Tm1,T5d,1,1.030394
43237,12456,8768,Mi4,T4a,-1,0.100000
43238,960,7644,Lai,T1,-1,0.992552
43239,9230,1309,Mi1,Mi2,1,1.002081
43240,3158,5179,Tm27,Mi4,1,0.100000
43241,10,12864,Lai,L3,1,1.750620
43242,4675,13044,Tm2,Dm3v,1,1.008657
43243,887,2554,Mi1,Tm3,1,4.377002
43244,1879,12231,Mi1,T4a,1,0.988772
43245,12124,4841,Mi9,TmY11,-1,0.965330
43246,6738,6344,L5,Tm3,1,2.210996
43247,13559,6288,Tm3,T2,1,0.100000
43248,14320,5658,L5,Tm3,1,4.099595
43249,8828,11684,L5,Mi4,1,0.324495
43250,7566,1289,T4d,TmY14,1,0.950203
43251,9559,2152,Tm3,T2,1,0.100000
43252,4042,11915,Tm1,Mi9,1,0.100000
43253,8073,8485,Tm9,T5a,1,1.007505
43254,2499,867,Tm1,Tm5a,1,1.027532
43255,12532,13406,Tm20,Mi9,1,0.974122
43256,760,8733,Tm4,Mi14,1,0.100000
43257,3605,5421,Tm21,Tm21,1,1.039980
43258,2909,11047,Mi9,TmY3,-1,6.337750
43259,3004,8853,Mi9,T4c,-1,0.970807
43260,12452,2519,TmY10,Mi4,1,0.149224
43261,10610,12494,Tm3,T4c,1,1.015452
43262,12967,8488,T4d,TmY5a,1,1.012306
43263,808,882,L5,TmY3,1,0.100000
43264,11923,12076,C3,Tm20,-1,1.019817
43265,4817,12782,T4a,T4a,1,0.828298
43266,3824,13030,Mi1,TmY3,1,0.100000
43267,7311,1461,L1,Tm3,-1,6.576955
43268,8404,5899,C2,L3,-1,1.903927
43269,13523,10301,Tm2,T5b,1,1.007058
43270,5162,3183,L2,Tm2,1,9.869121
43271,6265,14299,Tm1,T3,1,1.046310
43272,1834,3583,Lai,T1,1,0.952739
43273,3409,169,Mi1,T2,1,0.100000
43274,7048,11141,Tm3,TmY14,1,7.294785
43275,8170,3542,Tm2,T5c,1,1.042953
43276,5823,2876,Mi1,T4a,1,3.087558
43277,6713,2640,L5,TmY3,1,0.100000
43278,12700,12045,C3,Tm9,-1,8.739503
43279,930,6337,Lawf1,L3,1,3.752351
43280,12891,6968,Lawf1,L3,1,1.044716
43281,6521,8,L2,Tm4,1,0.120154
43282,14023,4647,L5,Tm21,1,0.343113
43283,2428,511,Tm2,T5d,1,0.334269
43284,8744,8553,Tm4,T5d,1,0.675546
43285,7146,10644,Tm20,Tm5f,1,1.008436
43286,14073,12883,Tm3,T4b,1,0.952134
43287,13116,8744,L4,Tm4,1,1.727786
43288,5148,11341,Tm2,L2,1,10.000000
43289,3049,12429,Tm1,Mi9,1,3.424699
43290,3830,7565,Tm1,Tm21,1,0.995985
43291,9930,9970,TmY14,Tm16,-1,1.806832
43292,13493,4207,TmY10,Mi4,1,0.100000
43293,9719,10422,C3,T2,-1,1.005825
43294,7368,4979,Mi13,T2,-1,0.294722
43295,5297,4295,C3,T2,-1,0.993594
43296,4304,5844,C2,L5,1,6.232644
43297,12411,11683,Tm1,T3,1,1.046817
43298,3179,2427,Mi1,L5,1,9.999760
43299,13530,12400,L2,L4,1,7.530178
43300,2005,1259,L4,Tm4,1,3.277876
43301,14337,13434,R1-6,Lai,-1,2.543211
43302,11480,4706,Mi9,Mi10,-1,1.176197
43303,13797,3037,Tm1,T5d,1,0.992243
43304,3562,4629,Tm2,T5d,1,0.100000
43305,941,7169,Tm2,Tm4,1,1.055545
43306,10099,5723,C3,Tm4,-1,0.100000
43307,509,7755,Mi9,TmY11,-1,0.963914
43308,3041,847,Mi4,TmY11,-1,1.683525
43309,8074,156,Mi1,T2a,1,4.882843
43310,8800,3952,Tm4,T5c,1,0.958352
43311,2169,12533,TmY15,TmY14,-1,2.186645
43312,6951,3225,Tm1,TmY9q__perp,1,0.984339
43313,13665,8777,L1,L2,-1,3.696158
43314,6859,8845,T5a,T5a,1,0.953768
43315,7021,1503,Tm3,TmY3,1,5.763807
43316,11817,9472,T4b,T4b,1,0.617268
43317,6358,4839,TmY3,T2,1,0.100000
43318,2973,5786,L2,Tm4,1,1.847721
43319,9349,12613,L5,TmY3,1,0.100000
43320,11027,4480,L4,L2,1,7.889423
43321,11747,8488,Mi4,TmY5a,-1,1.004782
43322,9177,4486,Mi1,T4d,1,0.975056
43323,10428,8152,Tm3,T3,1,0.988535
43324,1538,8261,Tm1,Dm3v,1,0.964070
43325,10966,12621,L5,T2,1,0.100000
43326,2796,14282,L2,TmY3,1,1.047378
43327,2012,3,L5,Tm3,1,3.222124
43328,8518,3509,L4,TmY3,1,0.472432
43329,3665,2539,Mi4,T4c,-1,5.444688
43330,11493,5525,Mi1,T4a,1,0.178904
43331,7941,7373,Mi1,T4b,1,0.157386
43332,904,7822,Tm2,T5a,1,0.858513
43333,5767,14282,Mi4,TmY3,-1,3.151901
43334,7873,4772,L3,Dm3v,1,0.954242
43335,4813,11846,Mi4,TmY5a,-1,0.100000
43336,7268,643,L2,T1,1,0.100000
43337,7146,3103,Tm20,Tm5f,1,0.950358
43338,1626,14116,L1,Tm3,-1,9.128437
43339,7224,7906,L4,L3,1,2.195964
43340,10741,1104,Mi1,T4d,1,0.962020
43341,10824,11102,L2,TmY3,1,1.031028
43342,11567,6003,Tm1,T5a,1,4.645000
43343,12141,12641,Mi1,Mi2,1,0.996982
43344,7278,11211,Mi1,T2,1,0.100000
43345,4791,11684,TmY10,Mi4,1,0.291254
43346,4487,790,R1-6,L1,-1,1.203211
43347,3292,1836,Mi4,T4d,-1,1.024248
43348,9785,7517,C3,L1,-1,1.102872
43349,7690,2995,R1-6,Lai,-1,1.248000
43350,13257,4226,R8,Tm20,-1,1.041987
43351,14187,10023,Tm9,T5b,1,1.004468
43352,10886,3830,Mi14,Tm1,-1,0.186636
43353,10039,4290,C3,Lai,-1,0.976264
43354,3264,2671,C3,T2,-1,1.026856
43355,3882,1830,C3,Tm4,-1,0.100000
43356,14469,6224,Tm1,T3,1,0.975996
43357,9464,6282,Mi1,C3,1,3.685585
43358,3917,2636,C2,L2,-1,9.933717
43359,14227,1033,Lawf2,Lai,1,0.100000
43360,14168,10322,L3,Mi1,1,1.112722
43361,5211,5392,L5,T2,1,0.952270
43362,12942,4046,Tm1,T5a,1,1.008826
43363,11852,12102,Tm2,T5a,1,0.100000
43364,3876,14310,Tm3,T4a,1,1.257990
43365,11684,63,Mi4,TmY5a,-1,1.043260
43366,7191,10866,C3,T1,-1,0.985311
43367,14411,5833,R1-6,L3,-1,2.409241
43368,1678,2396,Mi1,TmY3,1,0.100000
43369,14037,5065,Mi13,T2,-1,1.031388
43370,10205,1574,R1-6,L3,-1,2.170069
43371,3638,4110,R1-6,L2,-1,2.102003
43372,6847,5365,L5,Mi4,1,1.467701
43373,7771,6802,Tm5a,Tm5f,1,1.038053
43374,9531,13398,R1-6,L1,-1,1.044124
43375,10393,13442,Tm1,TmY9q__perp,1,0.992298
43376,12429,920,Mi9,T4d,-1,1.659979
43377,6171,7484,Tm4,TmY14,1,0.988712
43378,7827,978,L5,Tm3,1,4.688837
43379,13566,372,Mi13,Tm4,-1,8.259936
43380,9587,13938,Mi1,T4c,1,0.100000
43381,13901,1125,Tm9,T5d,1,0.972603
43382,2822,11075,L5,TmY14,1,2.219583
43383,13553,8790,Mi4,TmY3,-1,0.100000
43384,5109,12063,L5,T2,1,0.100000
43385,14458,10114,Tm3,Tm3,1,0.100000
43386,12908,13747,L4,Mi9,1,0.510755
43387,5879,5442,C2,L4,-1,9.891662
43388,5156,7883,L2,L4,1,0.100000
43389,10793,6533,R1-6,Lai,-1,3.322179
43390,6361,9553,Mi4,Tm27,-1,2.378248
43391,12400,11525,L4,T2,1,0.100000
43392,3207,10890,TmY10,TmY9q,1,0.997611
43393,6377,13460,Tm16,Lawf1,1,1.004927
43394,5662,2796,L4,L2,1,0.100000
43395,4398,4317,Tm1,Tm21,1,0.950197
43396,7599,10353,L1,Tm3,-1,6.293092
43397,9825,906,Mi13,Mi1,-1,0.100000
43398,13615,4340,Mi1,T4c,1,0.100000
43399,4611,3740,Mi9,T4d,-1,0.995103
43400,3672,13222,Tm16,Tm9,1,0.256437
43401,11875,5765,T5c,TmY4,1,0.989557
43402,4525,13236,C3,Lai,-1,1.044900
43403,11193,7333,Tm9,T5c,1,1.000367
43404,6407,2396,L5,TmY3,1,0.100000
43405,3258,3409,Mi13,Mi1,-1,1.118166
43406,13170,779,Mi4,TmY10,-1,2.994427
43407,3743,12459,Tm3,TmY15,1,0.227114
43408,6314,11811,L5,C3,1,0.100000
43409,3816,10126,Tm3,Tm3,1,3.583531
43410,7706,4668,L2,Tm20,1,0.958419
43411,6052,6507,L5,Mi4,1,0.813461
43412,8989,11629,L3,Tm5c,1,2.472913
43413,4948,934,C3,Lai,-1,0.958540
43414,9193,14223,R8,L1,-1,9.146018
43415,1313,5924,Mi1,Tm21,1,0.641257
43416,5894,7102,Tm1,Tm4,1,4.131654
43417,3026,4821,Mi1,Tm3,1,2.481687
43418,3727,2684,Mi13,Mi1,-1,0.100000
43419,11367,7021,L5,Tm3,1,3.953467
43420,1668,3950,Mi1,T4b,1,0.105635
43421,7077,12776,Tm3,Mi14,1,0.100000
43422,6185,8579,Tm1,TmY4,1,1.042788
43423,12388,5375,Mi4,TmY3,-1,2.387925
43424,3057,11818,T5a,T5a,1,0.777836
43425,11725,4893,TmY5a,Tm27,-1,0.964864
43426,11832,3196,Mi9,Mi15,-1,2.050290
43427,6238,1676,L5,Tm3,1,5.688360
43428,1512,8450,L3,Mi9,1,0.550872
43429,7547,10208,C3,T4b,-1,0.981649
43430,11684,4485,Mi4,Tm16,-1,1.671972
43431,13893,4258,T2,Lawf2,1,0.100000
43432,10736,1671,Mi10,Mi9,1,4.978570
43433,10841,11102,Mi9,TmY3,-1,0.978209
43434,7942,12915,Lai,T1,-1,3.007829
43435,2149,13843,TmY3,T2,1,0.999742
43436,6271,7301,L5,T2,1,0.100000
43437,3593,4263,Mi1,T4d,1,0.990300
43438,10635,10008,Mi9,Mi4,-1,7.468752
43439,11550,2448,Mi4,Mi9,-1,7.153906
43440,5251,12161,Tm2,T5d,1,1.015302
43441,1203,3755,Tm1,Mi2,1,1.019957
43442,6823,5738,Tm4,TmY3,1,0.100000
43443,3759,2586,Mi1,L1,1,1.121659
43444,4868,1364,L5,C2,1,0.100000
43445,5013,6146,Mi9,Tm21,-1,1.005152
43446,14490,8961,Lai,L3,-1,1.394811
43447,11032,9799,Mi1,T4d,1,0.993073
43448,11378,6070,TmY9q,TmY5a,1,0.998261
43449,10606,13749,Mi1,Tm3,1,3.052800
43450,2568,4213,T4a,TmY14,1,3.069932
43451,3562,5819,Tm2,T5b,1,1.047664
43452,9686,12204,L4,TmY3,1,0.100000
43453,1461,10420,Tm3,TmY15,1,0.100000
43454,10677,170,C2,L5,-1,6.379647
43455,13163,1690,Mi1,Mi2,1,0.964449
43456,9319,1158,TmY3,T2,1,0.100000
43457,2939,8776,Mi1,T4a,1,3.881804
43458,8274,6950,T4d,TmY4,1,1.035786
43459,2626,10724,Tm4,T5a,1,1.015168
43460,3727,2930,Mi13,Tm4,-1,4.842290
43461,3211,3038,Tm1,TmY9q__perp,1,0.969794
43462,7158,7207,Mi10,TmY11,1,0.152613
43463,2396,12283,TmY3,T2,1,1.008995
43464,308,1311,Mi2,T2,-1,0.982564
43465,14296,8322,Mi9,T4d,-1,0.954624
43466,2655,10371,Tm9,T5a,1,0.950436
43467,5360,648,Tm1,T5a,1,0.955671
43468,1688,11125,Tm16,Mi9,1,0.133531
43469,4831,5324,Mi1,T3,1,1.038614
43470,3747,14085,L1,L5,-1,10.000000
43471,12612,2473,Mi1,Mi2,1,0.966467
43472,6050,10197,L5,T2,1,0.100000
43473,13659,1236,L5,Mi1,1,7.029034
43474,2294,3424,C2,L5,-1,0.100000
43475,2098,9708,Mi4,Tm27,-1,0.988541
43476,3220,9977,T4a,T4a,1,1.805233
43477,8692,5420,C2,L3,1,1.563781
43478,9972,10440,Tm21,TmY5a,1,1.035041
43479,9999,3876,L5,Tm3,1,1.819851
43480,12893,13218,R1-6,L2,-1,1.303871
43481,6172,10528,Mi13,Tm2,-1,8.538366
43482,6650,13984,Tm4,TmY14,1,4.826039
43483,2838,1408,Mi4,T4c,-1,0.100000
43484,10460,11102,L5,TmY3,1,0.207022
43485,7775,302,Tm4,T5b,1,1.049817
43486,1185,5038,L1,C2,-1,5.523152
43487,13827,10573,L4,Tm9,-1,0.100000
43488,204,1787,Tm3,L1,1,0.100000
43489,6207,10666,L1,Mi1,-1,5.540637
43490,11899,3470,C3,Tm21,-1,0.975078
43491,12612,6637,Mi1,Tm21,1,1.029606
43492,4472,12103,L5,Mi1,1,0.952161
43493,10583,14421,Tm1,T5a,1,0.956658
43494,7048,10382,Tm3,Tm3,1,5.904301
43495,3967,6378,Tm1,T5a,1,1.037176
43496,616,2954,Mi14,Tm4,-1,4.203623
43497,11236,12416,Mi9,Tm1,-1,0.100000
43498,10153,13846,Mi1,Tm3,1,2.991247
43499,10196,9234,L1,L2,-1,2.246491
43500,11539,5881,Tm2,T5a,1,10.000000
43501,642,8510,Mi4,Tm20,-1,0.951607
43502,11635,6547,L2,L4,1,8.740593
43503,3888,319,T2,T2,1,1.019809
43504,1143,8571,Mi2,Tm1,-1,0.210896
43505,6683,3086,Mi9,Tm27,-1,1.032357
43506,8422,13839,C2,Mi1,-1,0.397717
43507,11490,8291,Tm16,TmY5a,1,0.963235
43508,3386,12771,L4,TmY3,1,0.987647
43509,10203,3041,L5,Mi4,1,4.372040
43510,7660,14444,Mi4,TmY11,-1,0.703078
43511,2555,9210,Tm1,Tm21,1,0.973475
43512,8474,13770,Tm5c,Mi2,-1,0.958250
43513,9778,5245,Mi1,Tm21,1,0.496802
43514,1959,8996,L1,C3,-1,0.971667
43515,9415,2695,Tm4,TmY5a,1,1.048512
43516,4983,8209,T5b,T5b,1,1.007589
43517,13634,4203,L4,Tm2,-1,0.143075
43518,4044,3528,Mi2,Tm21,-1,0.989626
43519,8777,10650,L2,Tm4,1,4.503024
43520,8672,14212,Tm27,Mi4,1,0.100000
43521,11369,5125,Tm4,T5a,1,1.028020
43522,6908,3256,Tm3,T4c,1,1.008408
43523,8578,8576,Tm3,T4d,1,0.989407
43524,5826,7469,Mi1,L1,1,8.717907
43525,12381,4395,Mi1,Tm21,1,0.144125
43526,3864,11033,Tm3,L1,1,0.777566
43527,8109,10291,Tm1,T2a,1,0.960238
43528,5867,7101,Mi1,C2,1,2.292097
43529,440,1998,Tm3,TmY5a,1,0.100000
43530,10992,9364,Mi1,T2,1,1.040240
43531,7311,1731,L1,C2,-1,7.925212
43532,8412,2331,Mi10,Tm27,1,0.100000
43533,12576,12945,Mi1,T2,1,0.100000
43534,707,12196,L2,T1,1,1.031516
43535,9532,10043,R8,Tm20,-1,1.004607
43536,11539,13711,Tm2,L5,1,0.100000
43537,12107,2081,Tm1,T2a,1,1.009351
43538,14153,6719,Tm2,T5b,1,1.028693
43539,7900,9023,L5,T2,1,0.100000
43540,721,177,Tm16,Lawf1,1,0.950479
43541,7402,1811,R1-6,T1,-1,0.992561
43542,4325,681,R7,Mi9,-1,8.452137
43543,7228,4371,L5,TmY3,1,1.260145
43544,13458,4475,R1-6,L3,-1,2.910563
43545,6562,13249,Tm9,T5d,1,1.028198
43546,11557,13135,Tm1,TmY9q,1,0.995829
43547,8521,3544,TmY4,TmY5a,1,1.030339
43548,5237,1050,Mi1,Tm27,1,0.100000
43549,1278,813,Tm3,T4a,1,0.717177
43550,5833,4869,L3,Tm20,1,1.000911
43551,12397,13349,Tm2,T5a,1,0.258468
43552,4379,3205,TmY15,T4b,-1,1.047119
43553,10308,2123,Tm4,Mi14,1,3.530237
43554,4013,14518,Tm3,T4a,1,0.100000
43555,14400,7995,Tm9,T5b,1,1.044409
43556,6928,12470,Mi4,Mi9,-1,8.732632
43557,13906,3509,L5,TmY3,1,0.308414
43558,13177,5781,L3,Tm9,1,0.100000
43559,5471,4926,L5,T2,1,0.100000
43560,10573,3050,Tm9,T5b,1,0.959117
43561,6908,12361,Tm3,T2a,1,0.978340
43562,7734,11534,Tm2,TmY3,1,0.100000
43563,7180,3183,L2,Tm2,1,7.223743
43564,9741,11938,L1,Mi1,-1,8.810408
43565,5391,2591,TmY3,TmY14,1,1.317249
43566,4695,1503,Mi9,TmY3,-1,9.241571
43567,2997,3943,L5,Mi1,1,6.662489
43568,8038,9486,Tm2,Tm21,1,0.100000
43569,256,513,Mi13,Tm1,-1,3.826132
43570,3789,9941,L5,TmY3,1,0.510193
43571,233,10487,L2,T1,1,0.999781
43572,2287,14312,T5d,T5d,1,0.963444
43573,6031,3454,Mi1,Tm27,1,0.622614
43574,10689,14210,T1,L2,-1,1.013160
43575,6438,3037,Tm1,T5d,1,1.000406
43576,3920,7485,T5d,TmY5a,1,0.100000
43577,5003,13245,Lawf2,L5,1,9.804232
43578,1668,6988,Mi1,TmY3,1,0.663251
43579,12355,6294,Mi1,Tm3,1,3.688722
43580,3226,3126,Mi1,T2a,1,0.986041
43581,6399,10405,Tm2,T5c,1,1.021544
43582,11603,8822,Mi1,T4d,1,1.049249
43583,12241,14410,R1-6,L2,-1,3.861563
43584,1417,3461,Tm1,Tm4,1,0.100000
43585,1548,11327,C3,Tm20,-1,0.963730
43586,3692,10360,Mi4,Tm5b,-1,1.600978
43587,521,2101,Mi1,Tm3,1,0.100000
43588,10381,7992,Tm1,L5,1,0.100000
43589,4461,11283,L4,Tm2,1,0.377065
43590,9791,4705,Lawf1,T1,1,0.368840
43591,3226,10846,Mi1,T4a,1,0.116810
43592,4868,504,L5,TmY3,1,0.100000
43593,780,5157,T5a,TmY14,1,3.142486
43594,11360,8524,Mi2,T3,-1,1.047506
43595,6778,6106,R1-6,L2,-1,1.913686
43596,552,7984,Tm1,T5c,1,0.959562
43597,7145,13785,Tm3,TmY15,1,9.253111
43598,312,7329,L4,TmY3,1,0.100000
43599,11694,6789,L1,L5,-1,2.703208
43600,7959,7097,T2,T2,1,1.039333
