panel,cell,time_s,amplitude
4E,Tm4,0.7077814569536423,0.0998914223669924
4E,Tm4,0.7102649006622516,0.0998914223669924
4E,Tm4,0.7127483443708608,0.10206297502714441
4E,Tm4,0.7152317880794701,0.10206297502714441
4E,Tm4,0.7177152317880794,0.10423452768729642
4E,Tm4,0.7201986754966886,0.10423452768729642
4E,Tm4,0.7226821192052979,0.10532030401737243
4E,Tm4,0.7251655629139072,0.10640608034744843
4E,Tm4,0.7276490066225164,0.10640608034744843
4E,Tm4,0.7301324503311257,0.10857763300760044
4E,Tm4,0.7326158940397349,0.10857763300760044
4E,Tm4,0.7350993377483442,0.10966340933767643
4E,Tm4,0.7375827814569536,0.11074918566775244
4E,Tm4,0.7400662251655628,0.11074918566775244
4E,Tm4,0.7425496688741721,0.11183496199782844
4E,Tm4,0.7450331125827814,0.11183496199782844
4E,Tm4,0.7475165562913906,0.11183496199782844
4E,Tm4,0.7499999999999999,0.11292073832790445
4E,Tm4,0.7524834437086092,0.11292073832790445
4E,Tm4,0.7549668874172184,0.11400651465798045
4E,Tm4,0.7574503311258277,0.11400651465798045
4E,Tm4,0.7599337748344369,0.11400651465798045
4E,Tm4,0.7624172185430462,0.11509229098805646
4E,Tm4,0.7649006622516555,0.11509229098805646
4E,Tm4,0.7673841059602647,0.11617806731813246
4E,Tm4,0.769867549668874,0.11617806731813246
4E,Tm4,0.7723509933774834,0.11617806731813246
4E,Tm4,0.7748344370860926,0.11726384364820847
4E,Tm4,0.7773178807947019,0.11726384364820847
4E,Tm4,0.7798013245033112,0.11726384364820847
4E,Tm4,0.7822847682119204,0.11834961997828447
4E,Tm4,0.7847682119205297,0.11834961997828447
4E,Tm4,0.7872516556291389,0.11834961997828447
4E,Tm4,0.7897350993377482,0.11943539630836048
4E,Tm4,0.7922185430463575,0.11943539630836048
4E,Tm4,0.7947019867549667,0.12052117263843648
4E,Tm4,0.797185430463576,0.12052117263843648
4E,Tm4,0.7996688741721854,0.12052117263843648
4E,Tm4,0.8021523178807946,0.12160694896851248
4E,Tm4,0.8046357615894039,0.12160694896851248
4E,Tm4,0.8071192052980132,0.12160694896851248
4E,Tm4,0.8096026490066224,0.12269272529858849
4E,Tm4,0.8120860927152317,0.12269272529858849
4E,Tm4,0.8145695364238409,0.12269272529858849
4E,Tm4,0.8170529801324502,0.12269272529858849
4E,Tm4,0.8195364238410595,0.1237785016286645
4E,Tm4,0.8220198675496687,0.1237785016286645
4E,Tm4,0.824503311258278,0.1237785016286645
4E,Tm4,0.8269867549668873,0.1237785016286645
4E,Tm4,0.8294701986754965,0.1237785016286645
4E,Tm4,0.8319536423841059,0.1248642779587405
4E,Tm4,0.834437086092715,0.1248642779587405
4E,Tm4,0.8369205298013244,0.1248642779587405
4E,Tm4,0.8394039735099337,0.1248642779587405
4E,Tm4,0.8418874172185429,0.1248642779587405
4E,Tm4,0.8443708609271522,0.1248642779587405
4E,Tm4,0.8468543046357615,0.1248642779587405
4E,Tm4,0.8493377483443707,0.1248642779587405
4E,Tm4,0.85182119205298,0.1248642779587405
4E,Tm4,0.8543046357615893,0.1248642779587405
4E,Tm4,0.8567880794701985,0.1248642779587405
4E,Tm4,0.8592715231788078,0.1248642779587405
4E,Tm4,0.861754966887417,0.1248642779587405
4E,Tm4,0.8642384105960264,0.1248642779587405
4E,Tm4,0.8667218543046357,0.1248642779587405
4E,Tm4,0.8692052980132449,0.1248642779587405
4E,Tm4,0.8716887417218542,0.1248642779587405
4E,Tm4,0.8741721854304635,0.1248642779587405
4E,Tm4,0.8766556291390727,0.1248642779587405
4E,Tm4,0.879139072847682,0.1248642779587405
4E,Tm4,0.8816225165562913,0.1248642779587405
4E,Tm4,0.8841059602649005,0.1248642779587405
4E,Tm4,0.8865894039735098,0.1248642779587405
4E,Tm4,0.889072847682119,0.1248642779587405
4E,Tm4,0.8915562913907283,0.1248642779587405
4E,Tm4,0.8940397350993377,0.1248642779587405
4E,Tm4,0.8965231788079469,0.1248642779587405
4E,Tm4,0.8990066225165562,0.1248642779587405
4E,Tm4,0.9014900662251655,0.1237785016286645
4E,Tm4,0.9039735099337747,0.1237785016286645
4E,Tm4,0.906456953642384,0.1237785016286645
4E,Tm4,0.9089403973509933,0.1237785016286645
4E,Tm4,0.9114238410596025,0.12269272529858849
4E,Tm4,0.9139072847682118,0.12269272529858849
4E,Tm4,0.916390728476821,0.12269272529858849
4E,Tm4,0.9188741721854303,0.12269272529858849
4E,Tm4,0.9213576158940396,0.12160694896851248
4E,Tm4,0.9238410596026488,0.12160694896851248
4E,Tm4,0.9263245033112582,0.12160694896851248
4E,Tm4,0.9288079470198675,0.12052117263843648
4E,Tm4,0.9312913907284767,0.12052117263843648
4E,Tm4,0.933774834437086,0.12052117263843648
4E,Tm4,0.9362582781456953,0.12052117263843648
4E,Tm4,0.9387417218543045,0.12052117263843648
4E,Tm4,0.9412251655629138,0.12052117263843648
4E,Tm4,0.943708609271523,0.11943539630836048
4E,Tm4,0.9461920529801323,0.11943539630836048
4E,Tm4,0.9486754966887416,0.11943539630836048
4E,Tm4,0.9511589403973508,0.11943539630836048
4E,Tm4,0.9536423841059601,0.11943539630836048
4E,Tm4,0.9561258278145695,0.11943539630836048
4E,Tm4,0.9586092715231787,0.11943539630836048
4E,Tm4,0.961092715231788,0.11943539630836048
4E,Tm4,0.9635761589403972,0.11943539630836048
4E,Tm4,0.9660596026490065,0.11943539630836048
4E,Tm4,0.9685430463576158,0.11943539630836048
4E,Tm4,0.971026490066225,0.11943539630836048
4E,Tm4,0.9735099337748343,0.12052117263843648
4E,Tm4,0.9759933774834436,0.12052117263843648
4E,Tm4,0.9784768211920528,0.11943539630836048
4E,Tm4,0.9809602649006621,0.11943539630836048
4E,Tm4,0.9834437086092714,0.11943539630836048
4E,Tm4,0.9859271523178806,0.11943539630836048
4E,Tm4,0.98841059602649,0.11943539630836048
4E,Tm4,0.9908940397350992,0.11943539630836048
4E,Tm4,0.9933774834437085,0.11943539630836048
4E,Tm4,0.9958609271523178,0.11834961997828447
4E,Tm4,0.998344370860927,0.11834961997828447
4E,Tm4,1.0008278145695364,0.11834961997828447
4E,Tm4,1.0033112582781456,0.11834961997828447
4E,Tm4,1.0057947019867548,0.11726384364820847
4E,Tm4,1.008278145695364,0.11726384364820847
4E,Tm4,1.0107615894039734,0.11726384364820847
4E,Tm4,1.0132450331125826,0.11617806731813246
4E,Tm4,1.015728476821192,0.11617806731813246
4E,Tm4,1.0182119205298013,0.11509229098805646
4E,Tm4,1.0206953642384105,0.11509229098805646
4E,Tm4,1.0231788079470197,0.11400651465798045
4E,Tm4,1.0256622516556289,0.11400651465798045
4E,Tm4,1.0281456953642383,0.11292073832790445
4E,Tm4,1.0306291390728477,0.11292073832790445
4E,Tm4,1.033112582781457,0.11292073832790445
4E,Tm4,1.035596026490066,0.11183496199782844
4E,Tm4,1.0380794701986753,0.11183496199782844
4E,Tm4,1.0405629139072845,0.11074918566775244
4E,Tm4,1.043046357615894,0.11074918566775244
4E,Tm4,1.0455298013245031,0.11074918566775244
4E,Tm4,1.0480132450331126,0.10966340933767643
4E,Tm4,1.0504966887417218,0.10966340933767643
4E,Tm4,1.052980132450331,0.10966340933767643
4E,Tm4,1.0554635761589402,0.10966340933767643
4E,Tm4,1.0579470198675496,0.10857763300760044
4E,Tm4,1.0604304635761588,0.10857763300760044
4E,Tm4,1.0629139072847682,0.10749185667752444
4E,Tm4,1.0653973509933774,0.10749185667752444
4E,Tm4,1.0678807947019866,0.10749185667752444
4E,Tm4,1.0703642384105958,0.10749185667752444
4E,Tm4,1.072847682119205,0.10640608034744843
4E,Tm4,1.0753311258278144,0.10640608034744843
4E,Tm4,1.0778145695364238,0.10640608034744843
4E,Tm4,1.080298013245033,0.10532030401737243
4E,Tm4,1.0827814569536423,0.10532030401737243
4E,Tm4,1.0852649006622515,0.10532030401737243
4E,Tm4,1.0877483443708607,0.10423452768729642
4E,Tm4,1.09023178807947,0.10423452768729642
4E,Tm4,1.0927152317880793,0.10423452768729642
4E,Tm4,1.0951986754966887,0.10314875135722042
4E,Tm4,1.097682119205298,0.10314875135722042
4E,Tm4,1.100165562913907,0.10206297502714441
4E,Tm4,1.1026490066225163,0.10206297502714441
4E,Tm4,1.1051324503311257,0.10206297502714441
4E,Tm4,1.107615894039735,0.10097719869706841
4E,Tm4,1.1100993377483444,0.10097719869706841
4E,Tm4,1.1125827814569536,0.10097719869706841
4E,Tm4,1.1150662251655628,0.0998914223669924
4E,Tm4,1.117549668874172,0.0998914223669924
4E,Tm4,1.1200331125827812,0.0988056460369164
4E,Tm4,1.1225165562913906,0.0988056460369164
4E,Tm4,1.125,0.0988056460369164
4E,Tm4,1.1274834437086092,0.09771986970684039
4E,Tm4,1.1299668874172184,0.09771986970684039
4E,Tm4,1.1324503311258276,0.09771986970684039
4E,Tm4,1.1349337748344368,0.09663409337676439
4E,Tm4,1.1374172185430462,0.09663409337676439
4E,Tm4,1.1399006622516556,0.09663409337676439
4E,Tm4,1.1423841059602649,0.09554831704668838
4E,Tm4,1.144867549668874,0.09554831704668838
4E,Tm4,1.1473509933774833,0.09554831704668838
4E,Tm4,1.1498344370860925,0.09446254071661238
4E,Tm4,1.1523178807947019,0.09446254071661238
4E,Tm4,1.154801324503311,0.09337676438653637
4E,Tm4,1.1572847682119205,0.09337676438653637
4E,Tm4,1.1597682119205297,0.09229098805646037
4E,Tm4,1.162251655629139,0.09229098805646037
4E,Tm4,1.164735099337748,0.09120521172638436
4E,Tm4,1.1672185430463575,0.09120521172638436
4E,Tm4,1.1697019867549667,0.09011943539630836
4E,Tm4,1.1721854304635762,0.09011943539630836
4E,Tm4,1.1746688741721854,0.08903365906623235
4E,Tm4,1.1771523178807946,0.08903365906623235
4E,Tm4,1.1796357615894038,0.08903365906623235
4E,Tm4,1.182119205298013,0.08794788273615635
4E,Tm4,1.1846026490066224,0.08794788273615635
4E,Tm4,1.1870860927152318,0.08686210640608034
4E,Tm4,1.189569536423841,0.08686210640608034
4E,Tm4,1.1920529801324502,0.08577633007600434
4E,Tm4,1.1945364238410594,0.08577633007600434
4E,Tm4,1.1970198675496686,0.08469055374592833
4E,Tm4,1.199503311258278,0.08469055374592833
4E,Tm4,1.2019867549668872,0.08469055374592833
4E,Tm4,1.2044701986754964,0.08360477741585233
4E,Tm4,1.2069536423841059,0.08360477741585233
4E,Tm4,1.209437086092715,0.08360477741585233
4E,Tm4,1.2119205298013245,0.08251900108577633
4E,Tm4,1.2144039735099337,0.08251900108577633
4E,Tm4,1.2168874172185429,0.08251900108577633
4E,Tm4,1.219370860927152,0.08143322475570032
4E,Tm4,1.2218543046357615,0.08143322475570032
4E,Tm4,1.2243377483443707,0.08143322475570032
4E,Tm4,1.2268211920529801,0.08143322475570032
4E,Tm4,1.2293046357615893,0.08143322475570032
4E,Tm4,1.2317880794701985,0.08143322475570032
4E,Tm4,1.2342715231788077,0.08143322475570032
4E,Tm4,1.2367549668874172,0.08143322475570032
4E,Tm4,1.2392384105960264,0.08143322475570032
4E,Tm4,1.2417218543046356,0.08143322475570032
4E,Tm4,1.244205298013245,0.08143322475570032
4E,Tm4,1.2466887417218542,0.08143322475570032
4E,Tm4,1.2491721854304634,0.08143322475570032
4E,Tm4,1.2516556291390726,0.08143322475570032
4E,Tm4,1.254139072847682,0.08143322475570032
4E,Tm4,1.2566225165562912,0.08143322475570032
4E,Tm4,1.2591059602649006,0.08143322475570032
4E,Tm4,1.2615894039735098,0.08143322475570032
4E,Tm4,1.264072847682119,0.08143322475570032
4E,Tm4,1.2665562913907282,0.08251900108577633
4E,Tm4,1.2690397350993377,0.08251900108577633
4E,Tm4,1.2715231788079469,0.08251900108577633
4E,Tm4,1.2740066225165563,0.08360477741585233
4E,Tm4,1.2764900662251655,0.08360477741585233
4E,Tm4,1.2789735099337747,0.08360477741585233
4E,Tm4,1.2814569536423839,0.08360477741585233
4E,Tm4,1.2839403973509933,0.08360477741585233
4E,Tm4,1.2864238410596025,0.08469055374592833
4E,Tm4,1.2889072847682117,0.08469055374592833
4E,Tm4,1.2913907284768211,0.08469055374592833
4E,Tm4,1.2938741721854303,0.08577633007600434
4E,Tm4,1.2963576158940395,0.08577633007600434
4E,Tm4,1.2988410596026487,0.08577633007600434
4E,Tm4,1.3013245033112582,0.08577633007600434
4E,Tm4,1.3038079470198674,0.08577633007600434
4E,Tm4,1.3062913907284768,0.08686210640608034
4E,Tm4,1.308774834437086,0.08686210640608034
4E,Tm4,1.3112582781456952,0.08686210640608034
4E,Tm4,1.3137417218543044,0.08794788273615635
4E,Tm4,1.3162251655629138,0.08794788273615635
4E,Tm4,1.318708609271523,0.08794788273615635
4E,Tm4,1.3211920529801324,0.08794788273615635
4E,Tm4,1.3236754966887416,0.08903365906623235
4E,Tm4,1.3261589403973508,0.08903365906623235
4E,Tm4,1.32864238410596,0.08903365906623235
4E,Tm4,1.3311258278145695,0.09011943539630836
4E,Tm4,1.3336092715231787,0.09011943539630836
4E,Tm4,1.3360927152317879,0.09011943539630836
4E,Tm4,1.3385761589403973,0.09011943539630836
4E,Tm4,1.3410596026490065,0.09120521172638436
4E,Tm4,1.3435430463576157,0.09120521172638436
4E,Tm4,1.3460264900662249,0.09120521172638436
4E,Tm4,1.3485099337748343,0.09120521172638436
4E,Tm4,1.3509933774834435,0.09229098805646037
4E,Tm4,1.353476821192053,0.09229098805646037
4E,Tm4,1.3559602649006621,0.09229098805646037
4E,Tm4,1.3584437086092713,0.09229098805646037
4E,Tm4,1.3609271523178805,0.09229098805646037
4E,Tm4,1.36341059602649,0.09229098805646037
4E,Tm4,1.3658940397350992,0.09229098805646037
4E,Tm4,1.3683774834437086,0.09229098805646037
4E,Tm4,1.3708609271523178,0.09229098805646037
4E,Tm4,1.373344370860927,0.09337676438653637
4E,Tm4,1.3758278145695362,0.09337676438653637
4E,Tm4,1.3783112582781456,0.09337676438653637
4E,Tm4,1.3807947019867548,0.09337676438653637
4E,Tm4,1.3832781456953642,0.09337676438653637
4E,Tm4,1.3857615894039734,0.09446254071661238
4E,Tm4,1.3882450331125826,0.09446254071661238
4E,Tm4,1.3907284768211918,0.09446254071661238
4E,Tm4,1.3932119205298013,0.09446254071661238
4E,Tm4,1.3956953642384105,0.09446254071661238
4E,Tm4,1.3981788079470197,0.09446254071661238
4E,Tm4,1.400662251655629,0.09446254071661238
4E,Tm4,1.4031456953642383,0.09446254071661238
4E,Tm4,1.4056291390728475,0.09554831704668838
4E,Tm4,1.4081125827814567,0.09554831704668838
4E,Tm4,1.410596026490066,0.09554831704668838
4E,Tm4,1.4130794701986753,0.09663409337676439
4E,Tm4,1.4155629139072847,0.09663409337676439
4E,Tm4,1.418046357615894,0.09663409337676439
4E,Tm4,1.4205298013245031,0.09663409337676439
4E,Tm4,1.4230132450331123,0.09663409337676439
4E,Tm4,1.4254966887417218,0.09663409337676439
4E,Tm4,1.427980132450331,0.09663409337676439
4E,Tm4,1.4304635761589404,0.09663409337676439
4E,Tm4,1.4329470198675496,0.09663409337676439
4E,Tm4,1.4354304635761588,0.09663409337676439
4E,Tm4,1.437913907284768,0.09663409337676439
4E,Tm4,1.4403973509933774,0.09663409337676439
4E,Tm4,1.4428807947019866,0.09663409337676439
4E,Tm4,1.4453642384105958,0.09663409337676439
4E,Tm4,1.4478476821192052,0.09663409337676439
4E,Tm4,1.4503311258278144,0.09663409337676439
4E,Tm4,1.4528145695364236,0.09663409337676439
4E,Tm4,1.455298013245033,0.09663409337676439
4E,Tm4,1.4577814569536423,0.09663409337676439
4E,Tm4,1.4602649006622515,0.09663409337676439
4E,Tm4,1.4627483443708609,0.09554831704668838
4E,Tm4,1.46523178807947,0.09554831704668838
4E,Tm4,1.4677152317880793,0.09554831704668838
4E,Tm4,1.4701986754966885,0.09554831704668838
4E,Tm4,1.472682119205298,0.09446254071661238
4E,Tm4,1.475165562913907,0.09446254071661238
4E,Tm4,1.4776490066225165,0.09446254071661238
4E,Tm4,1.4801324503311257,0.09446254071661238
4E,Tm4,1.482615894039735,0.09446254071661238
4E,Tm4,1.4850993377483441,0.09446254071661238
4E,Tm4,1.4875827814569536,0.09337676438653637
4E,Tm4,1.4900662251655628,0.09337676438653637
4E,Tm4,1.492549668874172,0.09337676438653637
4E,Tm4,1.4950331125827814,0.09337676438653637
4E,Tm4,1.4975165562913906,0.09337676438653637
4E,Tm4,1.4999999999999998,0.09229098805646037
4E,Tm4,1.5024834437086092,0.09229098805646037
4E,Tm4,1.5049668874172184,0.09229098805646037
4E,Tm4,1.5074503311258276,0.09229098805646037
4E,Tm4,1.509933774834437,0.09229098805646037
4E,Tm4,1.5124172185430462,0.09229098805646037
4E,Tm4,1.5149006622516554,0.09229098805646037
4E,Tm4,1.5173841059602646,0.09229098805646037
4E,Tm4,1.519867549668874,0.09120521172638436
4E,Tm4,1.5223509933774833,0.09120521172638436
4E,Tm4,1.5248344370860927,0.09120521172638436
4E,Tm4,1.5273178807947019,0.09011943539630836
4E,Tm4,1.529801324503311,0.09011943539630836
4E,Tm4,1.5322847682119203,0.09011943539630836
4E,Tm4,1.5347682119205297,0.09011943539630836
4E,Tm4,1.537251655629139,0.08903365906623235
4E,Tm4,1.539735099337748,0.08903365906623235
4E,Tm4,1.5422185430463575,0.08794788273615635
4E,Tm4,1.5447019867549667,0.08794788273615635
4E,Tm4,1.547185430463576,0.08686210640608034
4E,Tm4,1.5496688741721854,0.08686210640608034
4E,Tm4,1.5521523178807946,0.08577633007600434
4E,Tm4,1.5546357615894038,0.08577633007600434
4E,Tm4,1.5571192052980132,0.08469055374592833
4E,Tm4,1.5596026490066224,0.08469055374592833
4E,Tm4,1.5620860927152316,0.08360477741585233
4E,Tm4,1.5645695364238408,0.08251900108577633
4E,Tm4,1.5670529801324502,0.08251900108577633
4E,Tm4,1.5695364238410594,0.08143322475570032
4E,Tm4,1.5720198675496688,0.08034744842562432
4E,Tm4,1.574503311258278,0.08034744842562432
4E,Tm4,1.5769867549668872,0.07926167209554831
4E,Tm4,1.5794701986754964,0.0781758957654723
4E,Tm4,1.5819536423841059,0.0781758957654723
4E,Tm4,1.584437086092715,0.07709011943539631
4E,Tm4,1.5869205298013243,0.07600434310532031
4E,Tm4,1.5894039735099337,0.07600434310532031
4E,Tm4,1.5918874172185429,0.0749185667752443
4E,Tm4,1.594370860927152,0.0738327904451683
4E,Tm4,1.5968543046357615,0.0738327904451683
4E,Tm4,1.5993377483443707,0.0727470141150923
4E,Tm4,1.60182119205298,0.07166123778501629
4E,Tm4,1.6043046357615893,0.07166123778501629
4E,Tm4,1.6067880794701985,0.07057546145494029
4E,Tm4,1.6092715231788077,0.06948968512486428
4E,Tm4,1.6117549668874172,0.06948968512486428
4E,Tm4,1.6142384105960264,0.06840390879478828
4E,Tm4,1.6167218543046356,0.06731813246471227
4E,Tm4,1.619205298013245,0.06731813246471227
4E,Tm4,1.6216887417218542,0.06514657980456026
4E,Tm4,1.6241721854304634,0.06514657980456026
4E,Tm4,1.6266556291390726,0.06514657980456026
4E,Tm4,1.629139072847682,0.06297502714440825
4E,Tm4,1.6316225165562912,0.06297502714440825
4E,Tm4,1.6341059602649004,0.06188925081433225
4E,Tm4,1.6365894039735098,0.06080347448425624
4E,Tm4,1.639072847682119,0.06080347448425624
4E,Tm4,1.6415562913907282,0.05971769815418024
4E,Tm4,1.6440397350993377,0.05863192182410423
4E,Tm4,1.6465231788079469,0.05863192182410423
4E,Tm4,1.649006622516556,0.05754614549402823
4E,Tm4,1.6514900662251655,0.05646036916395222
4E,Tm4,1.6539735099337747,0.05646036916395222
4E,Tm4,1.6564569536423839,0.05537459283387622
4E,Tm4,1.6589403973509933,0.05537459283387622
4E,Tm4,1.6614238410596025,0.05428881650380022
4E,Tm4,1.6639072847682117,0.05428881650380022
4E,Tm4,1.6663907284768211,0.0499457111834962
4E,Tm4,1.6688741721854303,0.04777415852334419
4E,Tm4,1.6713576158940395,0.04777415852334419
4E,Tm4,1.673841059602649,0.04777415852334419
4E,Tm4,1.6763245033112582,0.04668838219326819
4E,Tm4,1.6788079470198674,0.04668838219326819
4E,Tm4,1.6812913907284766,0.04668838219326819
4E,Tm4,1.683774834437086,0.04668838219326819
4E,Tm4,1.6862582781456952,0.04560260586319218
4E,Tm4,1.6887417218543044,0.04668838219326819
4E,Tm4,1.6912251655629138,0.04668838219326819
4E,Tm4,1.693708609271523,0.04560260586319218
4E,Tm4,1.6961920529801322,0.04560260586319218
4E,Tm4,1.6986754966887416,0.04777415852334419
4E,Tm9,0.0,-0.0032537960954446853
4E,Tm9,0.002483443708609201,-0.0032537960954446853
4E,Tm9,0.004966887417218402,-0.0032537960954446853
4E,Tm9,0.007450331125827825,-0.0032537960954446853
4E,Tm9,0.009933774834437026,-0.0032537960954446853
4E,Tm9,0.012417218543046227,-0.004338394793926247
4E,Tm9,0.01490066225165565,-0.004338394793926247
4E,Tm9,0.01738410596026485,-0.005422993492407809
4E,Tm9,0.01986754966887405,-0.005422993492407809
4E,Tm9,0.022350993377483253,-0.004338394793926247
4E,Tm9,0.024834437086092676,-0.004338394793926247
4E,Tm9,0.027317880794701876,-0.004338394793926247
4E,Tm9,0.029801324503311077,-0.004338394793926247
4E,Tm9,0.0322847682119205,-0.004338394793926247
4E,Tm9,0.0347682119205297,-0.0032537960954446853
4E,Tm9,0.0372516556291389,-0.0032537960954446853
4E,Tm9,0.039735099337748325,-0.0032537960954446853
4E,Tm9,0.042218543046357526,-0.0032537960954446853
4E,Tm9,0.04470198675496673,-0.0032537960954446853
4E,Tm9,0.04718543046357615,-0.0032537960954446853
4E,Tm9,0.04966887417218535,-0.0032537960954446853
4E,Tm9,0.05215231788079455,-0.0032537960954446853
4E,Tm9,0.054635761589403975,-0.0032537960954446853
4E,Tm9,0.057119205298013176,-0.0032537960954446853
4E,Tm9,0.05960264900662238,-0.0032537960954446853
4E,Tm9,0.0620860927152318,-0.0032537960954446853
4E,Tm9,0.064569536423841,-0.004338394793926247
4E,Tm9,0.0670529801324502,-0.004338394793926247
4E,Tm9,0.0695364238410594,-0.004338394793926247
4E,Tm9,0.07201986754966883,-0.006507592190889371
4E,Tm9,0.07450331125827803,-0.006507592190889371
4E,Tm9,0.07698675496688723,-0.007592190889370932
4E,Tm9,0.07947019867549665,-0.007592190889370932
4E,Tm9,0.08195364238410585,-0.009761388286334056
4E,Tm9,0.08443708609271505,-0.010845986984815618
4E,Tm9,0.08692052980132448,-0.01193058568329718
4E,Tm9,0.08940397350993368,-0.013015184381778741
4E,Tm9,0.09188741721854288,-0.015184381778741865
4E,Tm9,0.0943708609271523,-0.01843817787418655
4E,Tm9,0.0968543046357615,-0.021691973969631236
4E,Tm9,0.0993377483443707,-0.03036876355748373
4E,Tm9,0.10182119205298013,-0.033622559652928416
4E,Tm9,0.10430463576158933,-0.03796095444685466
4E,Tm9,0.10678807947019853,-0.04229934924078091
4E,Tm9,0.10927152317880795,-0.046637744034707156
4E,Tm9,0.11175496688741715,-0.05422993492407809
4E,Tm9,0.11423841059602635,-0.06073752711496746
4E,Tm9,0.11672185430463577,-0.06724511930585683
4E,Tm9,0.11920529801324498,-0.07483731019522777
4E,Tm9,0.12168874172185418,-0.08134490238611713
4E,Tm9,0.12417218543046338,-0.0878524945770065
4E,Tm9,0.1266556291390728,-0.09761388286334056
4E,Tm9,0.129139072847682,-0.10954446854663774
4E,Tm9,0.1316225165562912,-0.12039045553145336
4E,Tm9,0.13410596026490063,-0.13123644251626898
4E,Tm9,0.13658940397350983,-0.1420824295010846
4E,Tm9,0.13907284768211903,-0.1540130151843818
4E,Tm9,0.14155629139072845,-0.16919739696312364
4E,Tm9,0.14403973509933765,-0.18546637744034708
4E,Tm9,0.14652317880794685,-0.20281995661605207
4E,Tm9,0.14900662251655628,-0.22125813449023862
4E,Tm9,0.15149006622516548,-0.23969631236442515
4E,Tm9,0.15397350993377468,-0.25704989154013014
4E,Tm9,0.1564569536423841,-0.2754880694143167
4E,Tm9,0.1589403973509933,-0.2950108459869848
4E,Tm9,0.1614238410596025,-0.31453362255965295
4E,Tm9,0.16390728476821192,-0.3362255965292842
4E,Tm9,0.16639072847682113,-0.3579175704989154
4E,Tm9,0.16887417218543033,-0.37852494577006507
4E,Tm9,0.17135761589403975,-0.39913232104121477
4E,Tm9,0.17384105960264895,-0.420824295010846
4E,Tm9,0.17632450331125815,-0.44251626898047725
4E,Tm9,0.17880794701986735,-0.4642082429501085
4E,Tm9,0.18129139072847678,-0.48590021691973967
4E,Tm9,0.18377483443708598,-0.5075921908893709
4E,Tm9,0.18625827814569518,-0.5292841648590022
4E,Tm9,0.1887417218543046,-0.5509761388286334
4E,Tm9,0.1912251655629138,-0.5726681127982647
4E,Tm9,0.193708609271523,-0.5932754880694143
4E,Tm9,0.19619205298013243,-0.6127982646420824
4E,Tm9,0.19867549668874163,-0.6323210412147505
4E,Tm9,0.20115894039735083,-0.6518438177874186
4E,Tm9,0.20364238410596025,-0.6724511930585684
4E,Tm9,0.20612582781456945,-0.6919739696312365
4E,Tm9,0.20860927152317865,-0.710412147505423
4E,Tm9,0.21109271523178808,-0.7288503253796096
4E,Tm9,0.21357615894039728,-0.7462039045553145
4E,Tm9,0.21605960264900648,-0.7635574837310195
4E,Tm9,0.2185430463576159,-0.7787418655097614
4E,Tm9,0.2210264900662251,-0.7939262472885033
4E,Tm9,0.2235099337748343,-0.8091106290672451
4E,Tm9,0.2259933774834435,-0.824295010845987
4E,Tm9,0.22847682119205293,-0.8362255965292842
4E,Tm9,0.23096026490066213,-0.8481561822125814
4E,Tm9,0.23344370860927133,-0.8600867678958786
4E,Tm9,0.23592715231788075,-0.8720173535791758
4E,Tm9,0.23841059602648995,-0.8850325379609545
4E,Tm9,0.24089403973509915,-0.8991323210412148
4E,Tm9,0.24337748344370858,-0.9121475054229935
4E,Tm9,0.24586092715231778,-0.920824295010846
4E,Tm9,0.24834437086092698,-0.93058568329718
4E,Tm9,0.2508278145695364,-0.9392624728850325
4E,Tm9,0.2533112582781456,-0.9479392624728851
4E,Tm9,0.2557947019867548,-0.9566160520607375
4E,Tm9,0.2582781456953642,-0.96529284164859
4E,Tm9,0.2607615894039734,-0.9718004338394793
4E,Tm9,0.2632450331125826,-0.9772234273318872
4E,Tm9,0.26572847682119205,-0.9804772234273319
4E,Tm9,0.26821192052980125,-0.9848156182212582
4E,Tm9,0.27069536423841045,-0.9891540130151844
4E,Tm9,0.2731788079470199,-0.9934924078091106
4E,Tm9,0.2756622516556291,-0.9956616052060737
4E,Tm9,0.2781456953642383,-0.9967462039045553
4E,Tm9,0.2806291390728475,-0.9989154013015185
4E,Tm9,0.2831125827814569,-1.0
4E,Tm9,0.2855960264900661,-0.9989154013015185
4E,Tm9,0.2880794701986753,-0.9978308026030369
4E,Tm9,0.2905629139072847,-0.9967462039045553
4E,Tm9,0.2930463576158939,-0.9945770065075922
4E,Tm9,0.2955298013245031,-0.9924078091106291
4E,Tm9,0.29801324503311255,-0.9891540130151844
4E,Tm9,0.30049668874172175,-0.9859002169197397
4E,Tm9,0.30298013245033095,-0.982646420824295
4E,Tm9,0.3054635761589404,-0.9804772234273319
4E,Tm9,0.3079470198675496,-0.9761388286334056
4E,Tm9,0.3104304635761588,-0.972885032537961
4E,Tm9,0.3129139072847682,-0.9685466377440347
4E,Tm9,0.3153973509933774,-0.9631236442516269
4E,Tm9,0.3178807947019866,-0.9587852494577006
4E,Tm9,0.320364238410596,-0.9533622559652929
4E,Tm9,0.3228476821192052,-0.9490238611713666
4E,Tm9,0.3253311258278144,-0.9436008676789588
4E,Tm9,0.32781456953642385,-0.938177874186551
4E,Tm9,0.33029801324503305,-0.9327548806941431
4E,Tm9,0.33278145695364225,-0.9273318872017353
4E,Tm9,0.33526490066225145,-0.920824295010846
