type,root_id,n_partners,n_partners_with_column,majority_column_id,votes
R1-6,720575940619627166,3,2,468,2
R1-6,720575940619627422,4,2,468,2
R1-6,720575940628499944,4,2,468,2
R1-6,720575940614843055,1,1,469,1
R1-6,720575940618281401,1,1,469,1
R1-6,720575940630289146,1,1,469,1
R1-6,720575940647698740,1,1,469,1
R1-6,720575940612020834,5,4,470,4
R1-6,720575940615339006,6,5,470,5
R1-6,720575940624088105,5,4,470,4
R1-6,720575940641643472,5,4,470,4
R1-6,720575940645418276,6,4,470,4
R1-6,720575940645790231,5,4,470,4
R1-6,720575940617598603,3,3,471,3
R1-6,720575940630740268,3,3,471,3
R1-6,720575940631391995,4,4,471,4
R1-6,720575940613998051,5,3,472,3
R1-6,720575940627948937,5,3,472,3
R1-6,720575940630023271,4,3,472,3
R1-6,720575940638785513,5,3,472,3
R1-6,720575940644501408,4,3,472,3
R1-6,720575940655341985,4,3,472,3
R1-6,720575940618422621,4,3,473,3
R1-6,720575940618796372,3,3,473,3
R1-6,720575940622702341,4,3,473,3
R1-6,720575940625410028,4,3,473,3
R1-6,720575940632205327,3,3,473,3
R1-6,720575940611804002,3,3,474,3
R1-6,720575940615564694,4,3,474,3
R1-6,720575940616330911,5,3,474,3
R1-6,720575940619256384,5,3,474,3
R1-6,720575940635017379,4,3,474,3
R1-6,720575940637613936,5,3,474,3
R1-6,720575940623495779,3,2,475,2
R1-6,720575940623924248,3,2,475,2
R1-6,720575940631042620,4,3,475,3
R1-6,720575940619744891,5,4,476,4
R1-6,720575940620656208,5,4,476,4
R1-6,720575940630671932,5,4,476,4
R1-6,720575940631908114,4,4,476,4
R1-6,720575940632129551,4,3,476,3
R1-6,720575940645984366,5,4,476,4
R1-6,720575940620620112,3,2,477,2
R1-6,720575940632182058,4,2,477,2
R1-6,720575940621836897,4,3,478,3
R1-6,720575940640018741,4,3,478,3
R1-6,720575940621187265,2,2,479,2
R1-6,720575940645671732,3,2,479,2
R1-6,720575940605740460,6,4,480,4
R1-6,720575940607986866,5,4,480,4
R1-6,720575940607988914,4,3,480,3
R1-6,720575940615200510,4,3,480,3
R1-6,720575940636982903,3,3,480,3
R1-6,720575940655741601,5,4,480,4
R1-6,720575940622044336,6,4,481,4
R1-6,720575940628101898,5,3,481,3
R1-6,720575940632101963,6,4,481,4
R1-6,720575940632922951,5,4,481,4
R1-6,720575940639436358,5,4,481,4
R1-6,720575940645760791,5,3,481,3
R1-6,720575940616074719,5,4,482,4
R1-6,720575940623813144,4,4,482,4
R1-6,720575940629745743,5,3,482,3
R1-6,720575940638761193,4,3,482,3
R1-6,720575940644431520,5,4,482,4
R1-6,720575940646211950,5,4,482,4
R1-6,720575940611565522,5,4,483,4
R1-6,720575940622515188,5,4,483,4
R1-6,720575940623098326,4,4,483,4
R1-6,720575940632048399,5,3,483,3
R1-6,720575940633453395,5,4,483,4
R1-6,720575940634280417,5,4,483,4
R1-6,720575940623305693,5,4,484,4
R1-6,720575940625724174,5,4,484,4
R1-6,720575940630937916,5,4,484,4
R1-6,720575940632096527,4,4,484,4
R1-6,720575940646165102,5,4,484,4
R1-6,720575940605571040,5,3,485,3
R1-6,720575940631482361,5,3,485,3
R1-6,720575940632819048,5,4,485,4
R1-6,720575940638924521,5,3,485,3
R1-6,720575940607908226,5,4,486,4
R1-6,720575940609828821,5,3,486,3
R1-6,720575940626642725,4,3,486,3
R1-6,720575940631014656,5,3,486,3
R1-6,720575940606543038,5,3,487,3
R1-6,720575940620368945,5,3,487,3
R1-6,720575940629158140,6,4,487,4
R1-6,720575940629158396,3,3,487,3
R1-6,720575940639793341,3,3,487,3
R1-6,720575940639939261,5,3,487,3
R1-6,720575940640400547,4,3,487,3
R1-6,720575940624444686,4,3,488,3
R1-6,720575940639836349,3,2,489,2
R1-6,720575940623808973,4,3,490,3
R1-6,720575940628533508,4,3,490,3
R1-6,720575940646097006,3,3,490,3
R1-6,720575940611278638,3,3,491,3
R1-6,720575940626788670,4,4,491,4
R1-6,720575940633762980,3,3,491,3
R1-6,720575940643024269,3,3,491,3
R1-6,720575940614721199,4,3,492,3
R1-6,720575940615221927,4,3,492,3
R1-6,720575940626600378,4,3,492,3
R1-6,720575940630302055,4,3,492,3
R1-6,720575940632471107,4,3,492,3
R1-6,720575940632812615,4,3,492,3
R1-6,720575940621056020,4,3,493,3
R1-6,720575940628086586,4,3,493,3
R1-6,720575940606583072,2,2,494,2
R1-6,720575940628359178,2,2,494,2
R1-6,720575940629047793,2,2,494,2
R1-6,720575940611739634,4,3,495,3
R1-6,720575940612134498,3,3,495,3
R1-6,720575940623038332,4,3,495,3
R1-6,720575940623647331,5,3,495,3
R1-6,720575940655753633,4,3,495,3
R1-6,720575940606770865,5,2,496,2
R1-6,720575940613182873,4,1,496,1
R1-6,720575940629428418,3,1,496,1
R1-6,720575940639319622,4,2,496,2
R1-6,720575940622426484,7,3,497,3
R1-6,720575940625512171,6,3,497,3
R1-6,720575940627713917,5,4,497,4
R1-6,720575940631363031,5,4,497,4
R1-6,720575940633723812,6,4,497,4
R1-6,720575940635069209,4,3,497,3
R1-6,720575940628139578,4,3,498,3
R1-6,720575940630470526,5,3,498,3
R1-6,720575940631050204,5,4,498,4
R1-6,720575940631103196,5,3,498,3
R1-6,720575940640864163,6,4,498,4
R1-6,720575940644753608,5,3,498,3
R1-6,720575940615280638,6,3,499,3
R1-6,720575940620158379,5,3,499,3
R1-6,720575940627913609,5,3,499,3
R1-6,720575940629124358,6,4,499,4
R1-6,720575940633678756,5,3,499,3
R1-6,720575940638881252,5,3,499,3
R1-6,720575940606416672,5,3,500,3
R1-6,720575940612931570,4,2,500,2
R1-6,720575940628587944,4,2,500,2
R1-6,720575940655718305,4,2,500,2
R1-6,720575940621217728,5,4,501,4
R1-6,720575940625492455,4,3,501,3
R1-6,720575940626649381,4,3,501,3
R1-6,720575940618781012,5,4,502,4
R1-6,720575940622807209,5,4,502,4
R1-6,720575940625184008,4,3,502,3
R1-6,720575940626712869,6,4,502,4
R1-6,720575940630369743,4,3,502,3
R1-6,720575940648348548,4,4,502,4
R1-6,720575940615118846,4,3,503,3
R1-6,720575940615343250,5,3,503,3
R1-6,720575940621380443,5,4,503,4
R1-6,720575940627752600,5,3,503,3
R1-6,720575940632736583,4,3,503,3
R1-6,720575940640187453,4,3,503,3
R1-6,720575940611289976,4,3,504,3
R1-6,720575940617902548,6,3,504,3
R1-6,720575940623592925,4,3,504,3
R1-6,720575940630254718,5,3,504,3
R1-6,720575940624394730,3,3,505,3
R1-6,720575940606354022,5,3,506,3
R1-6,720575940622776414,5,4,506,4
R1-6,720575940624219539,7,4,506,4
R1-6,720575940629235953,4,3,506,3
R1-6,720575940644747464,6,4,506,4
R1-6,720575940624643765,4,3,507,3
R1-6,720575940628345860,5,3,507,3
R1-6,720575940630316158,4,3,507,3
R1-6,720575940619124805,3,3,508,3
R1-6,720575940628689660,4,4,508,4
R1-6,720575940635677082,4,3,508,3
R1-6,720575940640885376,5,4,508,4
R1-6,720575940620270552,3,3,509,3
R1-6,720575940628512004,4,3,509,3
R1-6,720575940630806316,4,3,509,3
R1-6,720575940609229835,4,3,510,3
R1-6,720575940619590302,7,4,510,4
R1-6,720575940620414800,3,3,510,3
R1-6,720575940638602217,5,4,510,4
R1-6,720575940618164153,5,4,511,4
R1-6,720575940618882843,6,4,511,4
R1-6,720575940625072201,6,4,511,4
R1-6,720575940625172744,7,4,511,4
R1-6,720575940625861671,4,3,511,3
R1-6,720575940638750185,3,3,511,3
R1-6,720575940609468939,6,4,512,4
R1-6,720575940610753348,4,4,512,4
R1-6,720575940614614312,6,4,512,4
R1-6,720575940616351810,6,4,512,4
R1-6,720575940617886091,7,4,512,4
R1-6,720575940618082004,5,3,512,3
R1-6,720575940617897172,5,4,513,4
R1-6,720575940618548308,3,3,513,3
R1-6,720575940626642122,4,4,513,4
R1-6,720575940629084777,5,3,513,3
R1-6,720575940639710517,4,3,513,3
R1-6,720575940607386569,3,3,514,3
R1-6,720575940614129389,3,3,514,3
R1-6,720575940621228737,4,3,514,3
R1-6,720575940628765770,3,3,514,3
R1-6,720575940629008625,5,3,514,3
R1-6,720575940635762027,5,3,514,3
R1-6,720575940620941588,5,3,515,3
R1-6,720575940628570088,5,3,515,3
R1-6,720575940618311142,5,3,517,3
R1-6,720575940621777135,4,3,517,3
R1-6,720575940624221832,5,3,517,3
R1-6,720575940627381379,5,3,517,3
R1-6,720575940632837004,5,3,517,3
R1-6,720575940638818025,4,3,517,3
R1-6,720575940614783027,5,3,518,3
R1-6,720575940621406447,4,3,518,3
R1-6,720575940629579536,5,3,518,3
R1-6,720575940637494702,5,3,518,3
R1-6,720575940644899784,3,3,518,3
R1-6,720575940606221414,5,3,519,3
R1-6,720575940612747889,5,4,519,4
R1-6,720575940613764323,4,3,519,3
R1-6,720575940616523020,4,3,519,3
R1-6,720575940621284591,5,3,519,3
R1-6,720575940627747721,5,3,519,3
R1-6,720575940607755394,4,3,520,3
R1-6,720575940611743608,3,3,520,3
R1-6,720575940612728981,4,3,520,3
R1-6,720575940624001683,5,3,520,3
R1-6,720575940630408439,4,3,520,3
R1-6,720575940636502383,6,3,520,3
R1-6,720575940607958990,5,3,521,3
R1-6,720575940609501451,6,4,521,4
R1-6,720575940610782276,6,4,521,4
R1-6,720575940621660781,5,4,521,4
R1-6,720575940625766158,5,3,521,3
R1-6,720575940627800701,5,3,521,3
R1-6,720575940617782233,3,3,522,3
R1-6,720575940622500479,4,3,522,3
R1-6,720575940632704327,5,4,522,4
R1-6,720575940639764669,4,3,522,3
R1-6,720575940611757266,4,4,523,4
R1-6,720575940624312772,5,4,523,4
R1-6,720575940625258640,4,3,523,3
R1-6,720575940633468580,5,4,523,4
R1-6,720575940644366240,3,3,523,3
R1-6,720575940609614347,3,3,524,3
R1-6,720575940611570040,3,3,524,3
R1-6,720575940613971171,6,4,524,4
R1-6,720575940619719547,5,4,524,4
R1-6,720575940622499455,4,4,524,4
R1-6,720575940624243091,4,4,524,4
R1-6,720575940615430311,5,3,525,3
R1-6,720575940634667289,3,3,525,3
R1-6,720575940635240860,4,3,525,3
R1-6,720575940636843119,4,3,525,3
R1-6,720575940638398942,3,3,525,3
R1-6,720575940638399198,4,3,525,3
R1-6,720575940606381158,4,3,526,3
R1-6,720575940616902587,5,4,526,4
R1-6,720575940622142580,3,3,526,3
R1-6,720575940622736990,6,4,526,4
R1-6,720575940632092178,5,4,526,4
R1-6,720575940646166894,4,3,526,3
R1-6,720575940619100992,4,3,527,3
R1-6,720575940623148765,4,3,527,3
R1-6,720575940626548410,5,4,527,4
R1-6,720575940630872535,4,3,527,3
R1-6,720575940638060510,4,3,527,3
R1-6,720575940639232070,5,4,527,4
R1-6,720575940607613385,5,3,528,3
R1-6,720575940623182156,5,3,528,3
R1-6,720575940625714446,5,3,528,3
R1-6,720575940631811791,4,3,528,3
R1-6,720575940637330574,5,3,528,3
R1-6,720575940638847807,4,3,528,3
R1-6,720575940612489365,3,3,529,3
R1-6,720575940614768435,3,3,529,3
R1-6,720575940619199557,3,3,529,3
R1-6,720575940624147396,4,3,529,3
R1-6,720575940635925867,5,4,529,4
R1-6,720575940642224859,4,3,529,3
R1-6,720575940612968946,6,3,530,3
R1-6,720575940613384874,6,4,530,4
R1-6,720575940621192641,4,3,530,3
R1-6,720575940638995519,4,3,530,3
R1-6,720575940642035445,5,3,530,3
R1-6,720575940642121947,5,4,530,4
R1-6,720575940621670509,5,3,531,3
R1-6,720575940631898575,5,4,531,4
R1-6,720575940634019795,5,3,531,3
R1-6,720575940635847519,4,3,531,3
R1-6,720575940636344056,5,3,531,3
R1-6,720575940645765655,5,3,531,3
R1-6,720575940623633165,4,4,532,4
R1-6,720575940626370096,3,3,532,3
R1-6,720575940626373424,3,3,532,3
R1-6,720575940637289870,3,3,532,3
R1-6,720575940653193974,3,3,532,3
R1-6,720575940615100335,6,4,533,4
R1-6,720575940618553318,6,4,533,4
R1-6,720575940626903696,6,4,533,4
R1-6,720575940629532971,4,3,533,3
R1-6,720575940639191012,4,3,533,3
R1-6,720575940646095127,5,4,533,4
R1-6,720575940610765892,4,3,534,3
R1-6,720575940620548299,5,4,534,4
R1-6,720575940621875521,3,3,534,3
R1-6,720575940635235936,3,3,534,3
R1-6,720575940640040270,4,3,534,3
R1-6,720575940640432755,4,3,534,3
R1-6,720575940611948386,3,3,535,3
R1-6,720575940615141585,3,3,535,3
R1-6,720575940613619353,5,4,536,4
R1-6,720575940621974710,4,3,536,3
R1-6,720575940622105008,4,4,536,4
R1-6,720575940625106615,4,3,536,3
R1-6,720575940636823407,4,3,536,3
R1-6,720575940617854523,3,3,537,3
R1-6,720575940620441291,4,3,537,3
R1-6,720575940622922273,6,4,537,4
R1-6,720575940624849225,4,3,537,3
R1-6,720575940624755453,4,3,538,3
R1-6,720575940627785853,5,3,538,3
R1-6,720575940628396049,2,2,539,2
R1-6,720575940629111626,2,2,539,2
R1-6,720575940615215358,5,3,540,3
R1-6,720575940618582685,5,3,540,3
R1-6,720575940623948585,4,3,540,3
R1-6,720575940631019740,4,3,540,3
R1-6,720575940634968476,5,4,540,4
R1-6,720575940644388256,4,3,540,3
R1-6,720575940637570222,3,3,541,3
R1-6,720575940611576184,4,3,542,3
R1-6,720575940618664605,4,3,542,3
R1-6,720575940624720311,4,3,542,3
R1-6,720575940625837863,4,3,542,3
R1-6,720575940615028433,5,3,543,3
R1-6,720575940617399126,4,3,543,3
R1-6,720575940618595585,4,3,543,3
R1-6,720575940628037714,5,4,543,4
R1-6,720575940638717929,4,3,543,3
R1-6,720575940609115250,4,3,544,3
R1-6,720575940616979654,4,3,544,3
R1-6,720575940616991419,6,4,544,4
R1-6,720575940627860105,6,4,544,4
R1-6,720575940630053275,5,4,544,4
R1-6,720575940635112348,6,4,544,4
R1-6,720575940609362443,7,4,545,4
R1-6,720575940613192421,5,3,545,3
R1-6,720575940614766131,6,4,545,4
R1-6,720575940615155921,5,4,545,4
R1-6,720575940615179774,6,4,545,4
R1-6,720575940632050703,4,3,545,3
R1-6,720575940618690644,5,4,546,4
R1-6,720575940626405680,5,3,546,3
R1-6,720575940627216924,5,4,546,4
R1-6,720575940630450302,6,4,546,4
R1-6,720575940634334433,5,4,546,4
R1-6,720575940639953205,5,3,546,3
R1-6,720575940615060478,3,2,547,2
R1-6,720575940620452437,2,2,547,2
R1-6,720575940623661261,3,2,547,2
R1-6,720575940631242235,3,2,547,2
R1-6,720575940633284435,2,2,547,2
R1-6,720575940612538517,3,3,548,3
R1-6,720575940626408240,3,3,548,3
R1-6,720575940626409264,5,4,548,4
R1-6,720575940627744893,5,4,548,4
R1-6,720575940630548983,5,4,548,4
R1-6,720575940633315748,5,4,548,4
R1-6,720575940617898811,4,3,549,3
R1-6,720575940620804999,5,3,549,3
R1-6,720575940623260492,5,3,549,3
R1-6,720575940630664695,5,3,549,3
R1-6,720575940642942605,5,3,549,3
R1-6,720575940617373813,4,3,550,3
R1-6,720575940622514815,5,3,550,3
R1-6,720575940627775668,3,3,550,3
R1-6,720575940630958652,4,3,550,3
R1-6,720575940606214590,4,3,551,3
R1-6,720575940608886108,3,3,551,3
R1-6,720575940617801177,6,4,551,3
R1-6,720575940626782820,5,3,551,3
R1-6,720575940633531053,4,3,551,3
R1-6,720575940634897315,4,2,551,2
R1-6,720575940611376174,5,3,552,3
R1-6,720575940614814639,6,4,552,4
R1-6,720575940615939178,4,3,552,3
R1-6,720575940616776134,5,4,552,4
R1-6,720575940623285213,5,3,552,3
R1-6,720575940637825648,4,3,552,3
R1-6,720575940641843252,6,4,552,4
R1-6,720575940624155528,3,3,553,3
R1-6,720575940624522986,3,3,553,3
R1-6,720575940617804427,4,2,554,2
R1-6,720575940623198497,3,2,554,2
R1-6,720575940630970531,4,2,554,2
R1-6,720575940639997885,4,4,555,4
R1-6,720575940611501688,4,3,556,3
R1-6,720575940621273259,4,4,556,4
R1-6,720575940627201538,4,3,556,3
R1-6,720575940631648709,5,4,556,4
R1-6,720575940634413794,4,4,556,4
R1-6,720575940612932850,5,4,557,4
R1-6,720575940634290401,4,3,557,3
R1-6,720575940640225845,5,4,557,4
R1-6,720575940642043637,6,4,557,4
R1-6,720575940605690796,3,3,558,3
R1-6,720575940605926112,4,4,558,4
R1-6,720575940615149566,3,3,558,3
R1-6,720575940632826961,3,3,558,3
R1-6,720575940636133556,4,4,558,4
R1-6,720575940613334442,6,4,559,4
R1-6,720575940640173876,3,3,559,3
R1-6,720575940613206169,3,3,560,3
R1-6,720575940632504643,4,4,560,4
R1-6,720575940615463058,6,4,561,3
R1-6,720575940621832801,4,3,561,2
R1-6,720575940623731981,5,3,561,2
R1-6,720575940627726973,4,3,561,2
R1-6,720575940637087095,6,4,561,3
R1-6,720575940644810184,7,4,561,3
R1-6,720575940612382101,4,3,562,3
R1-6,720575940628411279,5,3,562,3
R1-6,720575940633463085,3,3,562,3
R1-6,720575940634774684,3,3,562,3
R1-6,720575940634840857,5,4,562,4
R1-6,720575940615742314,5,3,563,3
R1-6,720575940616287810,5,4,563,4
R1-6,720575940624049546,5,4,563,4
R1-6,720575940624884733,6,4,563,4
R1-6,720575940625298412,6,4,563,4
R1-6,720575940629014858,5,4,563,4
R1-6,720575940605718188,6,4,564,4
R1-6,720575940616169794,4,4,564,4
R1-6,720575940618208657,5,4,564,4
R1-6,720575940630821431,5,4,564,4
R1-6,720575940632051983,5,3,564,3
R1-6,720575940641326288,5,4,564,4
R1-6,720575940610279875,4,3,565,3
R1-6,720575940618142676,3,3,565,3
R1-6,720575940624071935,4,3,565,3
R1-6,720575940628604164,5,4,565,4
R1-6,720575940630602690,5,4,565,4
R1-6,720575940606437990,5,4,566,4
R1-6,720575940624210628,5,4,566,4
R1-6,720575940629738575,3,3,566,3
R1-6,720575940630572738,6,4,566,4
R1-6,720575940632101906,4,3,566,3
R1-6,720575940633255199,5,4,566,4
R1-6,720575940609481737,3,2,567,2
R1-6,720575940613087962,4,3,567,3
R1-6,720575940631912389,3,2,567,2
R1-6,720575940640784984,3,2,567,2
R1-6,720575940606718142,4,3,568,3
R1-6,720575940618544541,5,3,568,3
R1-6,720575940623859711,6,4,568,4
R1-6,720575940632759879,4,3,568,3
R1-6,720575940611053892,5,3,569,3
R1-6,720575940614750127,4,3,569,3
R1-6,720575940623029765,4,3,569,3
R1-6,720575940638719578,3,3,569,3
R1-6,720575940621224838,5,3,570,3
R1-6,720575940626984650,5,3,570,3
R1-6,720575940631312633,5,3,570,3
R1-6,720575940614915379,5,3,571,3
R1-6,720575940615381927,6,4,571,4
R1-6,720575940618120921,5,3,571,3
R1-6,720575940620987733,5,3,571,3
R1-6,720575940606514534,4,3,572,3
R1-6,720575940617528662,4,3,572,3
R1-6,720575940621520110,4,3,572,3
R1-6,720575940621598299,4,3,572,3
R1-6,720575940624882173,4,3,572,3
R1-6,720575940626511920,4,3,572,3
R1-6,720575940628866044,3,3,572,3
R1-6,720575940632202511,3,3,572,3
R1-6,720575940606684593,6,4,573,4
R1-6,720575940607907970,5,4,573,4
R1-6,720575940618701569,4,3,573,3
R1-6,720575940621548891,4,4,573,4
R1-6,720575940627622174,3,3,573,3
R1-6,720575940631309164,5,3,573,3
R1-6,720575940613073138,3,3,574,3
R1-6,720575940636483252,4,3,574,3
R1-6,720575940605616096,5,3,575,3
R1-6,720575940616763698,6,4,575,3
R1-6,720575940632038219,5,4,575,4
R1-6,720575940632176170,3,2,575,2
R1-6,720575940632176426,4,3,575,3
R1-6,720575940632517955,5,3,575,3
R1-6,720575940613254297,3,2,576,2
R1-6,720575940618519842,3,3,576,3
R1-6,720575940621848496,5,4,576,4
R1-6,720575940625597880,4,3,576,3
R1-6,720575940624456644,5,4,577,4
R1-6,720575940629222761,6,4,577,4
R1-6,720575940631186176,6,4,577,4
R1-6,720575940643099533,6,4,577,4
R1-6,720575940622914917,4,3,578,3
R1-6,720575940623687693,4,3,578,3
R1-6,720575940625661966,3,3,578,3
R1-6,720575940626746554,5,4,578,4
R1-6,720575940626898494,5,4,578,4
R1-6,720575940631044060,5,3,578,3
R1-6,720575940621752758,4,3,579,3
R1-6,720575940623979302,5,4,579,4
R1-6,720575940626260016,5,3,579,3
R1-6,720575940629233926,4,3,579,3
R1-6,720575940630531706,4,4,579,4
R1-6,720575940630725687,6,4,579,4
R1-6,720575940621917862,5,3,580,3
R1-6,720575940621932454,6,4,580,4
R1-6,720575940625909325,4,4,580,4
R1-6,720575940627393538,6,4,580,4
R1-6,720575940628192594,4,3,580,3
R1-6,720575940623900696,5,3,581,3
R1-6,720575940626049613,6,4,581,4
R1-6,720575940629708075,5,4,581,4
R1-6,720575940632383789,6,4,581,4
R1-6,720575940632606568,4,3,581,3
R1-6,720575940634502591,4,3,581,3
R1-6,720575940617950301,4,3,582,3
R1-6,720575940618038929,4,3,582,3
R1-6,720575940624955883,4,3,582,3
R1-6,720575940627840531,4,3,582,3
R1-6,720575940653115382,4,3,582,3
R1-6,720575940620677511,4,4,583,4
R1-6,720575940621324635,5,4,583,4
R1-6,720575940628014674,5,4,583,4
R1-6,720575940628625148,3,3,583,3
R1-6,720575940617819963,5,3,584,3
R1-6,720575940626598346,3,3,584,3
R1-6,720575940617941563,3,3,585,3
R1-6,720575940624071423,4,3,585,3
R1-6,720575940624178323,4,3,585,3
R1-6,720575940624186820,4,3,585,3
R1-6,720575940634545889,5,4,585,4
R1-6,720575940634546401,4,3,585,3
R1-6,720575940606631089,5,3,586,3
R1-6,720575940618635265,5,4,586,4
R1-6,720575940621579174,5,3,586,3
R1-6,720575940626842174,4,3,586,3
R1-6,720575940636643439,5,4,586,4
R1-6,720575940621708198,4,3,587,3
R1-6,720575940625561784,4,3,587,3
R1-6,720575940628341416,4,3,587,3
R1-6,720575940632753711,4,3,587,3
R1-6,720575940632855111,5,4,587,4
R1-6,720575940611934562,3,2,588,2
R1-6,720575940617358965,2,2,588,2
R1-6,720575940618349497,2,2,588,2
R1-6,720575940628038793,2,2,588,2
R1-6,720575940610215875,4,3,589,3
R1-6,720575940616850188,4,3,589,3
R1-6,720575940616850444,4,3,589,3
R1-6,720575940618529570,5,3,589,3
R1-6,720575940619420736,5,3,589,3
R1-6,720575940641466576,6,4,589,4
R1-6,720575940624798391,2,2,590,2
R1-6,720575940627514969,2,2,590,2
R1-6,720575940628382376,3,2,590,2
R1-6,720575940641014656,3,2,590,2
R1-6,720575940660988545,2,2,590,2
R1-6,720575940606762174,6,4,591,4
R1-6,720575940613276645,4,3,591,3
R1-6,720575940620075166,7,4,591,4
R1-6,720575940621802223,5,4,591,4
R1-6,720575940628366609,5,4,591,4
R1-6,720575940644725152,5,4,591,4
R1-6,720575940625508839,4,3,592,3
R1-6,720575940630377854,4,3,592,3
R1-6,720575940647576372,4,3,592,3
R1-6,720575940623633251,4,2,593,2
R1-6,720575940625153609,4,3,593,3
R1-6,720575940629643779,3,2,593,2
R1-6,720575940632506435,4,2,593,2
R1-6,720575940638839012,4,2,593,2
R1-6,720575940624774397,4,4,594,4
R1-6,720575940633177484,3,3,594,3
R1-6,720575940617489750,7,7,595,4
R1-6,720575940630616186,6,6,595,4
R1-6,720575940618633044,4,3,596,3
R1-6,720575940623603224,5,4,596,4
R1-6,720575940631072620,4,3,596,3
R1-6,720575940632609420,3,2,596,2
R1-6,720575940614816431,5,3,597,3
R1-6,720575940619727006,4,3,597,3
R1-6,720575940619727262,6,3,597,3
R1-6,720575940625538964,5,4,597,4
R1-6,720575940630993623,6,4,597,4
R1-6,720575940631210819,3,3,597,3
R1-6,720575940632492648,6,4,597,4
R1-6,720575940641840948,6,3,597,3
R1-6,720575940619413312,3,3,598,3
R1-6,720575940622724869,3,3,598,3
R1-6,720575940623181180,5,4,598,4
R1-6,720575940625770172,4,3,598,3
R1-6,720575940632675129,4,3,598,3
R1-6,720575940650617977,4,3,598,3
R1-6,720575940609362187,3,2,599,2
R1-6,720575940623736344,3,2,599,2
R1-6,720575940627301032,3,2,599,2
R1-6,720575940629862811,2,2,599,2
R1-6,720575940618715476,6,4,600,4
R1-6,720575940618831387,4,3,600,3
R1-6,720575940627762072,5,3,600,3
R1-6,720575940630486978,6,4,600,4
R1-6,720575940632884551,5,4,600,4
R1-6,720575940638246878,6,4,600,4
R1-6,720575940606451134,4,3,601,3
R1-6,720575940614905350,3,3,601,3
R1-6,720575940616116230,3,3,601,3
R1-6,720575940616637452,4,3,601,3
R1-6,720575940622158964,3,3,601,3
R1-6,720575940622628120,5,4,602,4
R1-6,720575940622770458,6,4,602,4
R1-6,720575940625608124,5,3,602,3
R1-6,720575940627721624,6,5,602,5
R1-6,720575940636253176,6,4,602,4
R1-6,720575940637504142,5,3,602,3
R1-6,720575940606144544,3,3,603,3
R1-6,720575940609229660,4,3,603,3
R1-6,720575940615544994,4,3,603,3
R1-6,720575940622499934,4,3,603,3
R1-6,720575940627241305,4,3,603,3
R1-6,720575940630280062,3,3,603,3
R1-6,720575940623295958,3,3,604,3
R1-6,720575940624252356,5,3,604,3
R1-6,720575940618165597,4,3,605,3
R1-6,720575940624710151,3,3,605,3
R1-6,720575940629519376,3,3,605,3
R1-6,720575940629709879,5,4,605,4
R1-6,720575940630728492,3,3,605,3
R1-6,720575940608054962,5,4,606,4
R1-6,720575940612193230,4,3,606,3
R1-6,720575940612413298,5,4,606,3
R1-6,720575940616039391,5,3,606,3
R1-6,720575940628936903,5,4,606,3
R1-6,720575940637377166,6,4,606,4
R1-6,720575940609466692,4,4,607,4
R1-6,720575940613412266,4,3,607,3
R1-6,720575940633618989,4,3,607,3
R1-6,720575940648384900,4,3,607,3
R1-6,720575940624530666,5,3,608,3
R1-6,720575940625299947,4,3,608,3
R1-6,720575940631966159,4,3,608,3
R1-6,720575940634500578,6,4,608,4
R1-6,720575940628970183,5,3,609,3
R1-6,720575940639044954,4,3,609,3
R1-6,720575940612906226,4,3,610,3
R1-6,720575940617899993,8,4,610,4
R1-6,720575940620207921,5,4,610,4
R1-6,720575940628054842,4,3,610,3
R1-6,720575940631020252,5,3,610,3
R1-6,720575940633786029,5,3,610,3
R1-6,720575940614713511,6,4,611,4
R1-6,720575940620683600,6,4,611,4
R1-6,720575940624485610,5,3,611,3
R1-6,720575940625309164,5,3,611,3
R1-6,720575940629301353,4,3,611,3
R1-6,720575940629678123,5,4,611,4
R1-6,720575940621914977,3,3,612,3
R1-6,720575940619860022,5,2,613,2
R1-6,720575940627826057,4,2,613,2
R1-6,720575940620795668,5,3,614,3
R1-6,720575940622896041,5,3,614,3
R1-6,720575940616180546,5,3,615,3
R1-6,720575940622084006,5,3,615,3
R1-6,720575940623650072,5,3,615,3
R1-6,720575940619768734,3,3,616,3
R1-6,720575940624706567,3,3,616,3
R1-6,720575940646194798,3,3,616,3
R1-6,720575940624190867,3,3,617,3
R1-6,720575940630545090,5,4,617,4
R1-6,720575940630562170,4,4,617,4
R1-6,720575940632595560,3,3,617,3
R1-6,720575940640017461,7,4,617,4
R1-6,720575940609241099,5,4,618,4
R1-6,720575940612862170,3,3,618,3
R1-6,720575940640512419,3,3,618,3
R1-6,720575940622886780,5,4,619,4
R1-6,720575940624694857,4,3,619,3
R1-6,720575940634167777,4,3,619,3
R1-6,720575940635065184,5,3,619,3
R1-6,720575940607518409,4,3,620,3
R1-6,720575940627859337,5,4,620,4
R1-6,720575940642614235,4,3,620,3
R1-6,720575940647922228,4,4,620,4
R1-6,720575940605515744,4,3,621,3
R1-6,720575940618554288,5,3,621,3
R1-6,720575940623975879,5,3,621,3
R1-6,720575940630965336,4,3,621,3
R1-6,720575940655697569,5,4,621,4
R1-6,720575940613823510,4,3,622,3
R1-6,720575940618785565,3,3,622,3
R1-6,720575940623502460,5,3,622,3
R1-6,720575940625993715,4,3,622,3
