N,ref
1.295000000000000000e+03,-4.867431065041503047e+01
1.295000000000000000e+03,-4.829294528534228448e+01
1.295000000000000000e+03,-1.898984613269348642e+01
1.295000000000000000e+03,-5.709397929672155669e+01
1.295000000000000000e+03,-4.504590651266974533e+01
1.295000000000000000e+03,-4.823844052806855132e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.892637712788176430e+01
1.295000000000000000e+03,-3.092720504205649590e+01
1.295000000000000000e+03,-2.054438401157244343e+01
1.295000000000000000e+03,-3.093407704385290202e+01
1.295000000000000000e+03,-3.000020887067986308e+01
1.295000000000000000e+03,-4.896104912612916138e+01
1.295000000000000000e+03,-4.822732586322030812e+01
1.295000000000000000e+03,-3.050314635301740651e+01
1.295000000000000000e+03,-2.331932873400450035e+01
1.295000000000000000e+03,-2.925803144222052055e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.876464675855481801e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.182656794769913944e+01
1.295000000000000000e+03,-3.683305113143219955e+01
1.295000000000000000e+03,-5.430979436182629172e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-4.384418827627445125e+01
1.295000000000000000e+03,-5.597254777504225132e+01
1.295000000000000000e+03,-3.480258331277891415e+01
1.295000000000000000e+03,-4.113791128540329112e+01
1.295000000000000000e+03,-3.283060231841645304e+01
1.295000000000000000e+03,-2.150361988923894785e+01
1.295000000000000000e+03,-4.897175480373787337e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.748155668764226789e+01
1.295000000000000000e+03,-2.353110639408403770e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.264327971441939269e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.168812556562648908e+01
1.295000000000000000e+03,-2.980678498201715243e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.555792764205288137e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.669115098106575346e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.659523305609913990e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.414998834898638336e+01
1.295000000000000000e+03,-5.434353619201657182e+01
1.295000000000000000e+03,-2.806156024509582281e+01
1.295000000000000000e+03,-3.571596488456608398e+01
1.295000000000000000e+03,-4.859117626402128565e+01
1.295000000000000000e+03,-2.320671613870458572e+01
1.295000000000000000e+03,-2.634619287286118450e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.519173611402730728e+01
1.295000000000000000e+03,-4.863627034953205452e+01
1.295000000000000000e+03,-3.934137096363416219e+01
1.295000000000000000e+03,-4.895922231800909685e+01
1.295000000000000000e+03,-3.362415891214523356e+01
1.295000000000000000e+03,-1.618441104188409341e+01
1.295000000000000000e+03,-3.000023752548033684e+01
1.295000000000000000e+03,-2.536827574639917415e+01
1.295000000000000000e+03,-2.890680196040867855e+01
1.295000000000000000e+03,-3.576915696384910603e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000036083244144791e+01
1.295000000000000000e+03,-2.391507056332533665e+01
1.295000000000000000e+03,-4.319775125145686445e+01
1.295000000000000000e+03,-2.556965520681532311e+01
1.295000000000000000e+03,-2.886072111533394846e+01
1.295000000000000000e+03,-4.899729396895208566e+01
1.295000000000000000e+03,-3.000036033573984540e+01
1.295000000000000000e+03,-3.765294478956147373e+01
1.295000000000000000e+03,-3.104873534648488942e+01
1.295000000000000000e+03,-2.703043902171138413e+01
1.295000000000000000e+03,-3.357203426969932991e+01
1.295000000000000000e+03,-1.769163538405479486e+01
1.295000000000000000e+03,-4.207711131167784657e+01
1.295000000000000000e+03,-3.647903179526177553e+01
1.295000000000000000e+03,-3.326140078175583881e+01
1.295000000000000000e+03,-2.923379473979290211e+01
1.295000000000000000e+03,-3.190233268931593713e+01
1.295000000000000000e+03,-3.146414682182120970e+01
1.295000000000000000e+03,-4.895976967607466435e+01
1.295000000000000000e+03,-2.763771655795065740e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.492494473280428124e+01
1.295000000000000000e+03,-5.233807995534981217e+01
1.295000000000000000e+03,-3.253545916357015244e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.240981570052874794e+01
1.295000000000000000e+03,-5.507141364335371492e+01
1.295000000000000000e+03,-3.552999420726386148e+01
1.295000000000000000e+03,-2.232350862118519075e+01
1.295000000000000000e+03,-4.881360922787173706e+01
1.295000000000000000e+03,-1.962479248334264881e+01
1.295000000000000000e+03,-4.815745661526363364e+01
1.295000000000000000e+03,-2.625030122480795569e+01
1.295000000000000000e+03,-3.146287377600430801e+01
1.295000000000000000e+03,-2.749616360907229051e+01
1.295000000000000000e+03,-3.000568891630825874e+01
1.295000000000000000e+03,-2.225356263193656403e+01
1.295000000000000000e+03,-5.670490936463294673e+01
1.295000000000000000e+03,-2.264576577458168316e+01
1.295000000000000000e+03,-3.285667720260340730e+01
1.295000000000000000e+03,-3.369189848358751505e+01
1.295000000000000000e+03,-4.207081588496794922e+01
1.295000000000000000e+03,-4.896451832313042019e+01
1.295000000000000000e+03,-3.751718165189785736e+01
1.295000000000000000e+03,-3.774649955791255707e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.955388003144877018e+01
1.295000000000000000e+03,-4.223847044160837072e+01
1.295000000000000000e+03,-5.691422918351806004e+01
1.295000000000000000e+03,-2.334444896693563365e+01
1.295000000000000000e+03,-3.934990730776792844e+01
1.295000000000000000e+03,-3.467023588069281459e+01
1.295000000000000000e+03,-2.940944322657438548e+01
1.295000000000000000e+03,-2.165031105195882333e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.944507373175513720e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-1.911011552963403659e+01
1.295000000000000000e+03,-9.803244239108776625e+00
1.295000000000000000e+03,-1.085269436801770304e+01
1.295000000000000000e+03,-4.896217662540779259e+01
1.295000000000000000e+03,-4.999032283896722362e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.662540185728765607e+01
1.295000000000000000e+03,-5.084650468893875086e+01
1.295000000000000000e+03,-2.228089802378769591e+01
1.295000000000000000e+03,-2.229974655156202701e+01
1.295000000000000000e+03,-2.369624188592637637e+01
1.295000000000000000e+03,-4.805941679105023923e+01
1.295000000000000000e+03,-2.613743396927330309e+01
1.295000000000000000e+03,-8.543282785166184112e+00
1.295000000000000000e+03,-3.739730486139831811e+01
1.295000000000000000e+03,-2.718114799480825283e+01
1.295000000000000000e+03,-1.124312897031071579e+01
1.295000000000000000e+03,-1.293108474190323065e+01
1.295000000000000000e+03,-5.387107694555005111e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.000036262985370783e+01
1.295000000000000000e+03,-4.896939110550178498e+01
1.295000000000000000e+03,-2.933449340037957853e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.096556776183047077e+01
1.295000000000000000e+03,-1.753078098281810071e+01
1.295000000000000000e+03,-2.878409580733411488e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.577649334902285005e+01
1.295000000000000000e+03,-2.561321941793802992e+01
1.295000000000000000e+03,-5.586810379338826493e+01
1.295000000000000000e+03,-2.768921351918805840e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-2.981920042484769695e+01
1.295000000000000000e+03,-4.895703460782887362e+01
1.295000000000000000e+03,-5.566907846301516827e+01
1.295000000000000000e+03,-3.354488501001306133e+01
1.295000000000000000e+03,-3.762160096625191841e+01
1.295000000000000000e+03,-2.862778670878500620e+01
1.295000000000000000e+03,-4.806282842017549228e+01
1.295000000000000000e+03,-2.693650377028892962e+01
1.295000000000000000e+03,-3.643913180581999711e+01
1.295000000000000000e+03,-3.000035766673292414e+01
1.295000000000000000e+03,-2.408397323163773862e+01
1.295000000000000000e+03,-8.989128396075789951e+00
1.295000000000000000e+03,-3.274681172943112273e+01
1.295000000000000000e+03,-3.000035681192317583e+01
1.295000000000000000e+03,-3.113288341039040219e+01
