pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
44399,16902,R1-6,L1,720575940641195216,720575940621563072,50.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-35.993805,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
29322,16342,R8,L1,720575940628119059,720575940621277318,8.0,0.14999998,-72.0,-60.0,0.1,3.0,-68.01412,-38.654312,0.06468378706271208,9.353161989999904,"('R8', 'L1')",False
11672,23442,R1-6,L3,720575940618323641,720575940624961806,19.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-18.43187,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
21836,26121,L5,Tm3,720575940624103914,720575940626641640,15.0,0.49999997,0.0,-45.0,0.1,4.0,-45.09882,-42.250908,0.493824084800663,5.061759076567283,"('L5', 'Tm3')",False
1170,11560,L1,Tm3,720575940606631014,720575940618249812,20.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.94337,-50.03245,0.8196764969987802,1.8032350031419024,"('L1', 'Tm3')",False
6214,43097,Mi1,T4a,720575940613857251,720575940639337936,37.0,0.39999995,0.0,-48.0,0.18,3.8,-57.84534,-60.423946,0.06972773045406054,5.168179069890234,"('Mi1', 'T4a')",False
30544,6924,R1-6,L1,720575940628747594,720575940614574511,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-39.018723,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
18888,25667,R1-6,L3,720575940622562431,720575940626376188,29.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.14374095,-13.452737,0.9999999917968979,8.203101964254588e-08,"('R1-6', 'L3')",True
28490,37369,L1,Tm3,720575940627737481,720575940632814623,40.0,0.3000001,-70.0,-45.0,0.1,4.0,-0.6728807,-58.510273,0.9999846100349027,0.00015389964867983815,"('L1', 'Tm3')",False
14304,33603,Mi4,T4a,720575940620258901,720575940630548055,8.0,7.9999995,-72.0,-55.0,0.03,3.2,-21.728167,-60.423985,0.9999694907014379,0.0010169766414670608,"('Mi4', 'T4a')",False
37263,37028,L1,Tm3,720575940632754060,720575940632602415,7.0,0.3000001,-70.0,-45.0,0.1,4.0,-18.873955,-58.510284,0.9985453167081643,0.014546832701592646,"('L1', 'Tm3')",False
40551,41047,L1,Tm3,720575940636027290,720575940636686734,12.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.04808,-56.51924,0.8157748708179601,1.8422512643687161,"('L1', 'Tm3')",False
16299,26814,L5,Mi1,720575940621257596,720575940626971560,54.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894093,-58.36656,0.6849203041779397,3.15079691127007,"('L5', 'Mi1')",False
7693,12779,R1-6,L1,720575940615189758,720575940619149982,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.109856,-39.04158,0.0008783218648643055,9.991216632470628,"('R1-6', 'L1')",True
39492,39087,Mi9,T4a,720575940634878350,720575940634355993,5.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.0152,-59.06049,0.010193372488082055,32.99355498786068,"('Mi9', 'T4a')",False
4252,33560,Mi9,T4a,720575940612078267,720575940630524631,7.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.015224,-60.42386,0.01019330589910982,32.99355720749315,"('Mi9', 'T4a')",False
34252,35193,L5,Tm3,720575940630893817,720575940631425611,9.0,0.49999997,0.0,-45.0,0.1,4.0,-60.66926,-56.430923,0.019506380179605674,9.804936052099011,"('L5', 'Tm3')",False
10472,21604,L5,Mi1,720575940617527297,720575940623989247,54.0,0.49999997,0.0,-45.0,0.1,4.0,-24.860481,-41.48787,0.9935350862078545,0.06464913695810812,"('L5', 'Mi1')",False
8487,42534,Mi1,T4a,720575940615912916,720575940638598709,6.0,0.39999995,0.0,-48.0,0.18,3.8,-49.415787,-60.423195,0.407918848511243,3.289339599786482,"('Mi1', 'T4a')",False
34936,25183,L1,Tm3,720575940631278031,720575940626058128,23.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.049282,-43.87781,0.8157297232486445,1.8427027400551448,"('L1', 'Tm3')",False
18688,18646,L1,Tm3,720575940622446227,720575940622417697,23.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.143787,-58.504494,0.8121518071633607,1.8784819003748319,"('L1', 'Tm3')",False
11002,18942,R1-6,L3,720575940617891284,720575940622591709,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-19.849817,-40.65462,0.9999941558362964,5.844163616554003e-05,"('R1-6', 'L3')",True
2339,11094,R1-6,L1,720575940609201163,720575940617961309,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-71.63383,-32.056164,0.005425118856592625,9.94574866323087,"('R1-6', 'L1')",True
40813,29796,L1,Mi1,720575940636361140,720575940628359223,132.0,0.49999997,-70.0,-45.0,0.08,4.0,-35.929535,-58.216465,0.9061592848530899,1.1730089655551692,"('L1', 'Mi1')",False
10081,45192,R1-6,L1,720575940617241275,720575940643788960,33.0,1.1999998,-72.0,-56.0,0.1,3.0,-68.76044,-38.779697,0.01401546971156396,9.859845155961219,"('R1-6', 'L1')",True
25248,13427,R8,L1,720575940626094413,720575940619692965,4.0,0.14999998,-72.0,-60.0,0.1,3.0,-61.995953,-7.8888564,0.3395461154437072,6.604538747147632,"('R8', 'L1')",False
24053,15435,L1,Tm3,720575940625354644,720575940620827841,5.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.062733,-58.510273,0.8152237243910673,1.847762728555517,"('L1', 'Tm3')",False
6519,12208,L5,Tm3,720575940614210978,720575940618693716,21.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-58.510277,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
25736,5886,L5,Tm3,720575940626412176,720575940613542314,5.0,0.49999997,0.0,-45.0,0.1,4.0,-47.018444,-58.510277,0.37645768048150063,6.235423102269949,"('L5', 'Tm3')",False
25066,45177,Mi9,T4a,720575940625994756,720575940643758280,5.0,1.9999999,-70.0,-40.0,0.03,3.5,-54.49419,-60.423996,0.015654828423273967,32.811506452618524,"('Mi9', 'T4a')",False
17950,26237,R1-6,L1,720575940622070625,720575940626706576,20.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.65883,-39.048573,0.0007315524781295546,9.992684326316105,"('R1-6', 'L1')",True
494,44568,L5,L1,720575940605389484,720575940641623515,45.0,0.20000006,0.0,-45.0,0.1,4.0,-0.80396223,-28.061167,0.9999840973560499,0.0001590264371315967,"('L5', 'L1')",False
43368,19375,Mi4,T4a,720575940639649606,720575940622817549,6.0,7.9999995,-72.0,-55.0,0.03,3.2,-60.454327,-60.43354,0.1538814422452236,28.20395255556668,"('Mi4', 'T4a')",False
18624,38965,L1,Tm3,720575940622404212,720575940634225363,7.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.034157,-58.510284,0.8162974308795962,1.837025663830223,"('L1', 'Tm3')",False
22981,13320,L1,Tm3,720575940624703792,720575940619623070,25.0,0.3000001,-70.0,-45.0,0.1,4.0,-51.058468,-58.510273,0.18025556443922922,8.19744423345627,"('L1', 'Tm3')",False
2167,46159,L3,Mi9,720575940608846275,720575940646693428,10.0,0.3000001,0.0,-45.0,0.12,3.0,-40.64291,-46.648228,0.8103618916975442,1.5803176045099823,"('L3', 'Mi9')",False
20738,15253,L5,Mi1,720575940623521318,720575940620739494,59.0,0.49999997,0.0,-45.0,0.1,4.0,-65.78459,-58.147736,0.005507356938428546,9.944926282424765,"('L5', 'Mi1')",False
1915,41048,Mi9,T4a,720575940608302172,720575940636686990,8.0,1.9999999,-70.0,-40.0,0.03,3.5,-54.903076,-59.850285,0.013952829362172644,32.86823975592332,"('Mi9', 'T4a')",False
19180,1474,Mi9,T4a,720575940622718166,720575940607283977,5.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.015236,-60.423996,0.010193271812234507,32.99355834372235,"('Mi9', 'T4a')",False
38342,17258,R1-6,L1,720575940633605459,720575940621717441,53.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.441536,-39.02424,0.0007864625524972394,9.99213522558061,"('R1-6', 'L1')",True
7511,5408,R1-6,L3,720575940615028433,720575940613087766,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.99903,-10.8781595,0.0006531762489105423,9.993468088596615,"('R1-6', 'L3')",True
25604,4911,L3,Mi9,720575940626345293,720575940612675225,7.0,0.3000001,0.0,-45.0,0.12,3.0,-40.65441,-56.015224,0.8097720372885642,1.5852330580280185,"('L3', 'Mi9')",False
6615,32613,L1,Tm3,720575940614283304,720575940629976888,21.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.00597,-35.420654,0.8173517692981377,1.8264822798019162,"('L1', 'Tm3')",False
35528,12348,Mi1,T4a,720575940631644719,720575940618774848,24.0,0.39999995,0.0,-48.0,0.18,3.8,-53.62995,-60.423985,0.18519097085930594,4.526716648683853,"('Mi1', 'T4a')",False
16235,43096,R1-6,L1,720575940621227712,720575940639337781,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-51.68344,-58.41874,0.8082769539272892,1.9172304321581488,"('R1-6', 'L1')",True
10096,606,R1-6,L1,720575940617251670,720575940605621862,32.0,1.1999998,-72.0,-56.0,0.1,3.0,-37.491093,-39.747765,0.9979123695495145,0.020876304193774273,"('R1-6', 'L1')",True
7848,22242,R1-6,L1,720575940615317671,720575940624293578,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-39.047928,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
30624,31414,L5,Tm3,720575940628789303,720575940629251966,20.0,0.49999997,0.0,-45.0,0.1,4.0,-41.8941,-53.007423,0.6849198847559665,3.1508011054897396,"('L5', 'Tm3')",False
29278,29664,L5,Tm3,720575940628097864,720575940628304394,7.0,0.49999997,0.0,-45.0,0.1,4.0,-14.879446,-15.796599,0.9994636239302734,0.0053637606173393675,"('L5', 'Tm3')",False
39761,14328,L5,Tm3,720575940635171747,720575940620272263,19.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-57.53744,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
31170,42036,Mi4,T4a,720575940629098027,720575940637959770,6.0,7.9999995,-72.0,-55.0,0.03,3.2,-58.923866,-60.1867,0.22684576411924645,25.771808438736592,"('Mi4', 'T4a')",False
652,39716,R1-6,L3,720575940605690796,720575940635138723,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-68.25799,-40.657166,0.016528603587599285,9.83471381757535,"('R1-6', 'L3')",True
42937,42820,L1,Tm3,720575940639113405,720575940638937789,33.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.012657,-14.619338,0.8171020565568631,1.8289794071774523,"('L1', 'Tm3')",False
41330,16364,R8,L1,720575940637042533,720575940621288216,12.0,0.14999998,-72.0,-60.0,0.1,3.0,-18.466843,-38.340103,0.9999990284635831,9.715364023946228e-06,"('R8', 'L1')",False
45417,445,R1-6,L3,720575940644511648,720575940605273772,13.0,0.74999994,-72.0,-56.0,0.1,3.0,-76.463554,-40.743774,0.0010892406834320468,9.98910744431638,"('R1-6', 'L3')",True
42014,45285,L1,Mi1,720575940637932400,720575940644093719,139.0,0.49999997,-70.0,-45.0,0.08,4.0,-39.047535,-57.080166,0.8157953688490772,2.3025579408527155,"('L1', 'Mi1')",False
19021,14709,R1-6,L3,720575940622637061,720575940620492880,24.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.81709,-42.67186,0.0006939862768280083,9.993059988323521,"('R1-6', 'L3')",True
27214,35399,L1,Tm3,720575940627143098,720575940631561487,16.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.048065,-55.28408,0.8157754459784683,1.8422455127637196,"('L1', 'Tm3')",False
4350,46489,R1-6,L1,720575940612193230,720575940648240260,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.50331,-2.3955169,0.0007704458767414503,9.99229539233578,"('R1-6', 'L1')",True
2310,13050,Tm3,T4a,720575940609128405,720575940619375900,6.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510284,-60.423985,0.0106186924373898,3.2979375608271027,"('Tm3', 'T4a')",False
38150,28412,L1,Tm3,720575940633441996,720575940627704316,26.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.048084,-56.8339,0.8157747319862348,1.8422526526859477,"('L1', 'Tm3')",False
31087,37130,R1-6,L1,720575940629048070,720575940632667987,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-31.273504,-58.848232,0.9997367559021044,0.0026324409397293367,"('R1-6', 'L1')",True
46164,4128,L5,Tm3,720575940646704419,720575940611924722,5.0,0.49999997,0.0,-45.0,0.1,4.0,-64.35186,-46.68121,0.007860878193091936,9.921391070228834,"('L5', 'Tm3')",False
10764,14328,L5,Tm3,720575940617729465,720575940620272263,9.0,0.49999997,0.0,-45.0,0.1,4.0,-41.797768,-57.53744,0.6900938522959855,3.0990614308605307,"('L5', 'Tm3')",False
35520,26520,L5,Tm3,720575940631641130,720575940626844474,14.0,0.49999997,0.0,-45.0,0.1,4.0,-5.659853,-42.43698,0.9999464604951711,0.0005353950403109147,"('L5', 'Tm3')",False
45007,17832,R1-6,L1,720575940643125636,720575940622011357,54.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.832726,-39.013096,0.0006903819146906394,9.99309603194436,"('R1-6', 'L1')",True
41790,8440,R1-6,L1,720575940637645925,720575940615853206,23.0,1.1999998,-72.0,-56.0,0.1,3.0,-76.111565,-25.170809,0.0012246741951041137,9.98775310921984,"('R1-6', 'L1')",True
7023,3043,L3,Mi1,720575940614643454,720575940610438898,20.0,0.3000001,0.0,-45.0,0.14,3.0,-40.15419,-58.365555,0.8341417784365343,1.184701577552347,"('L3', 'Mi1')",False
15801,23268,L1,Tm3,720575940621003611,720575940624860972,9.0,0.3000001,-70.0,-45.0,0.1,4.0,-43.872765,-58.510284,0.5699896256904542,4.30010367901892,"('L1', 'Tm3')",False
32383,1567,L1,Tm3,720575940629867599,720575940607527602,5.0,0.3000001,-70.0,-45.0,0.1,4.0,-27.70753,-58.510284,0.9869150048474647,0.1308499495755363,"('L1', 'Tm3')",False
4089,33194,R1-6,L1,720575940611876962,720575940630314839,47.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.86551,-33.633583,0.0006828834821722563,9.993171016268425,"('R1-6', 'L1')",True
42814,25420,Tm3,T4a,720575940638925731,720575940626218877,7.0,0.3000001,0.0,-44.0,0.3,3.2,-56.81407,-60.423965,0.017908704574280912,3.2736375213363957,"('Tm3', 'T4a')",False
25734,17413,R1-6,L3,720575940626409264,720575940621789445,26.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.622826,-40.653473,0.0007403782237339482,9.992596068861376,"('R1-6', 'L3')",True
3509,11683,Tm3,T4a,720575940611126392,720575940618331456,5.0,0.3000001,0.0,-44.0,0.3,3.2,-47.577667,-60.651943,0.24637854488593042,2.5120714172261494,"('Tm3', 'T4a')",False
45593,7264,Tm3,T4a,720575940644943560,720575940614803933,7.0,0.3000001,0.0,-44.0,0.3,3.2,-58.510254,-60.423985,0.01061879308932653,3.2979372253206605,"('Tm3', 'T4a')",False
18292,16758,L1,Tm3,720575940622242684,720575940621484982,23.0,0.3000001,-70.0,-45.0,0.1,4.0,-5.703992,-58.510284,0.9999458664480961,0.0005413355109721494,"('L1', 'Tm3')",False
1934,39836,Mi9,T4a,720575940608334770,720575940635232180,9.0,1.9999999,-70.0,-40.0,0.03,3.5,-55.610542,-60.423985,0.01142845185074096,32.952385674851854,"('Mi9', 'T4a')",False
42879,23656,L5,Tm3,720575940639028031,720575940625073959,9.0,0.49999997,0.0,-45.0,0.1,4.0,-64.12091,-56.413383,0.008324213482746461,9.91675771740133,"('L5', 'Tm3')",False
398,16022,L1,Tm3,720575940605153708,720575940621112673,12.0,0.3000001,-70.0,-45.0,0.1,4.0,-40.05407,-1.3309262,0.7749511770184506,2.2504881962806063,"('L1', 'Tm3')",False
22566,20208,Mi9,T4a,720575940624458791,720575940623240595,12.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.015182,-60.15597,0.010193425601338384,32.99355321741877,"('Mi9', 'T4a')",False
28661,9171,L5,Tm3,720575940627815676,720575940616498498,24.0,0.49999997,0.0,-45.0,0.1,4.0,-41.89411,-51.07649,0.6849192696046686,3.1508072570026266,"('L5', 'Tm3')",False
36481,3509,L1,Tm3,720575940632281359,720575940611126392,25.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.046894,-47.577667,0.8158194382440429,1.841805590114529,"('L1', 'Tm3')",False
36785,19701,L5,Tm3,720575940632451944,720575940622993131,16.0,0.49999997,0.0,-45.0,0.1,4.0,-3.4992564,-55.265102,0.999968803889783,0.0003119610975209952,"('L5', 'Tm3')",False
38121,14858,Tm3,T4a,720575940633415054,720575940620572781,6.0,0.3000001,0.0,-44.0,0.3,3.2,-58.51023,-60.423996,0.01061886793431131,3.2979369758373878,"('Tm3', 'T4a')",False
26494,11501,L1,Tm3,720575940626833957,720575940618215773,26.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.048412,-50.786724,0.8157624059006816,1.8423759135396434,"('L1', 'Tm3')",False
40069,45913,R1-6,L3,720575940635476634,720575940645807726,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-39.534397,-40.590614,0.9958831204621321,0.04116879476521594,"('R1-6', 'L3')",True
38311,29992,L5,Tm3,720575940633583129,720575940628455546,19.0,0.49999997,0.0,-45.0,0.1,4.0,-14.279721,-58.510273,0.9995382706888614,0.004617293042583339,"('L5', 'Tm3')",False
35049,16016,L1,Tm3,720575940631339535,720575940621111431,5.0,0.3000001,-70.0,-45.0,0.1,4.0,-15.06177,-45.8122,0.9994386234418245,0.0056137654981029015,"('L1', 'Tm3')",False
27966,10148,L3,Mi1,720575940627464329,720575940617282747,32.0,0.3000001,0.0,-45.0,0.14,3.0,-40.627495,-57.800236,0.8111502839980583,1.3489265371279915,"('L3', 'Mi1')",False
16474,45691,L1,Tm3,720575940621343252,720575940645190088,37.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.04799,-54.717606,0.8157783118765378,1.8422168537834516,"('L1', 'Tm3')",False
6681,3852,L5,Tm3,720575940614340502,720575940611602090,18.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894073,-58.510284,0.6849213247735532,3.1507867053140877,"('L5', 'Tm3')",False
29006,38386,L5,L1,720575940627985162,720575940633647789,5.0,0.20000006,0.0,-45.0,0.1,4.0,-41.876568,-27.911955,0.6858650118360986,3.1413498348292537,"('L5', 'L1')",False
33490,30259,R1-6,L1,720575940630484606,720575940628594664,36.0,1.1999998,-72.0,-56.0,0.1,3.0,-58.572655,-50.12273,0.29785113919448253,7.021488503426843,"('R1-6', 'L1')",True
35700,30973,Mi1,T4a,720575940631758423,720575940628979892,7.0,0.39999995,0.0,-48.0,0.18,3.8,-21.03418,-60.423985,0.9991724959040406,0.004597244794874358,"('Mi1', 'T4a')",False
38536,33668,L1,Mi1,720575940633771684,720575940630588101,113.0,0.49999997,-70.0,-45.0,0.08,4.0,-16.545172,-27.839502,0.9991867895289157,0.010165131115762028,"('L1', 'Mi1')",False
6450,27123,L1,Tm3,720575940614123491,720575940627100478,21.0,0.3000001,-70.0,-45.0,0.1,4.0,-15.329682,-58.510284,0.9993997594243335,0.006002405667222627,"('L1', 'Tm3')",False
33681,33194,R8,L1,720575940630591479,720575940630314839,4.0,0.14999998,-72.0,-60.0,0.1,3.0,-65.52362,-33.633583,0.1369086198261171,8.630913673128193,"('R8', 'L1')",False
29388,37091,R1-6,L3,720575940628145797,720575940632640312,29.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.98963,-40.830204,0.0006552243947592606,9.993447607138433,"('R1-6', 'L3')",True
25535,43353,L5,L1,720575940626299082,720575940639636046,43.0,0.20000006,0.0,-45.0,0.1,4.0,-41.066147,-39.048817,0.7277948641777967,2.7220513176603074,"('L5', 'L1')",False
42950,12648,Mi1,T4a,720575940639131876,720575940619057531,8.0,0.39999995,0.0,-48.0,0.18,3.8,-58.36649,-62.720234,0.06133986267418439,5.214778333482302,"('Mi1', 'T4a')",False
41384,6853,L3,Mi9,720575940637114743,720575940614505937,79.0,0.3000001,0.0,-45.0,0.12,3.0,-39.70427,-41.826225,0.8538651641506906,1.2177903259639802,"('L3', 'Mi9')",False
13814,31359,Mi1,T4a,720575940619944360,720575940629211756,9.0,0.39999995,0.0,-48.0,0.18,3.8,-57.635433,-60.423973,0.07339713089466263,5.147793512696938,"('Mi1', 'T4a')",False
3230,2190,L5,Tm3,720575940610724910,720575940608911113,7.0,0.49999997,0.0,-45.0,0.1,4.0,-41.8941,-58.510284,0.6849198847559665,3.1508011054897396,"('L5', 'Tm3')",False
33880,34107,L1,Tm3,720575940630712190,720575940630819944,15.0,0.3000001,-70.0,-45.0,0.1,4.0,-38.710835,-58.510284,0.828110016975247,1.718899804633927,"('L1', 'Tm3')",False
26154,3782,L5,Mi1,720575940626654410,720575940611524835,49.0,0.49999997,0.0,-45.0,0.1,4.0,-0.07975759,-1.0436841,0.9999867309175825,0.00013269082219774956,"('L5', 'Mi1')",False
7939,5012,L3,Mi9,720575940615402463,720575940612761842,60.0,0.3000001,0.0,-45.0,0.12,3.0,-39.759644,-56.015205,0.8515469009100235,1.2371091867346826,"('L3', 'Mi9')",False
14926,41289,L1,Mi1,720575940620602960,720575940636988813,123.0,0.49999997,-70.0,-45.0,0.08,4.0,-9.524952,-58.345192,0.9998593031128353,0.0017587111288686417,"('L1', 'Mi1')",False
6334,21472,R1-6,L1,720575940613987555,720575940623927304,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-25.431318,-39.04808,0.9999624410330515,0.00037558966388786624,"('R1-6', 'L1')",True
22091,42440,L5,Tm3,720575940624219575,720575940638467747,18.0,0.49999997,0.0,-45.0,0.1,4.0,-0.012072354,-58.510284,0.9999869535523886,0.00013046447416946213,"('L5', 'Tm3')",False
40947,8504,L1,Tm3,720575940636552184,720575940615935756,29.0,0.3000001,-70.0,-45.0,0.1,4.0,-2.869967,-58.510273,0.9999733450196896,0.000266549799132131,"('L1', 'Tm3')",False
21749,1619,R1-6,L3,720575940624057638,720575940607648178,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.294754,-40.59915,0.0008258663935285626,9.991741187176169,"('R1-6', 'L3')",True
24729,41834,Mi1,T4a,720575940625800209,720575940637688639,36.0,0.39999995,0.0,-48.0,0.18,3.8,-55.112404,-2.5206404,0.133346847208306,4.814739546411073,"('Mi1', 'T4a')",False
33373,7636,R1-6,L3,720575940630420727,720575940615134870,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-75.76633,-58.61325,0.0013738333547855042,9.986261517645252,"('R1-6', 'L3')",True
27681,13844,L1,Tm3,720575940627322122,720575940619971755,22.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.048077,-56.54011,0.8157750096497327,1.8422498760510106,"('L1', 'Tm3')",False
25503,7740,L5,Tm3,720575940626275786,720575940615221354,11.0,0.49999997,0.0,-45.0,0.1,4.0,-45.26149,-58.510265,0.48366269174872906,5.163373005572456,"('L5', 'Tm3')",False
2478,26239,L1,Tm3,720575940609398539,720575940626708482,8.0,0.3000001,-70.0,-45.0,0.1,4.0,-61.846943,-42.4496,0.01460417788769339,9.853958074287648,"('L1', 'Tm3')",False
5854,47164,L5,Tm3,720575940613516310,720575940660027009,11.0,0.49999997,0.0,-45.0,0.1,4.0,-41.894108,-58.510284,0.6849194793152142,3.1508051598972022,"('L5', 'Tm3')",False
26338,198,Mi9,T4a,720575940626762183,720575940604474982,6.0,1.9999999,-70.0,-40.0,0.03,3.5,-56.015247,-59.11059,0.010193238518297312,32.99355945352028,"('Mi9', 'T4a')",False
2524,45786,R1-6,L1,720575940609484299,720575940645458542,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.78867,-37.912647,0.0007005869211402702,9.992993981881384,"('R1-6', 'L1')",True
34375,46276,L1,Tm3,720575940630959704,720575940647146628,11.0,0.3000001,-70.0,-45.0,0.1,4.0,-39.04784,-57.72787,0.8157839048982386,1.8421609235672771,"('L1', 'Tm3')",False
34059,22694,Mi1,T4a,720575940630799226,720575940624535590,15.0,0.39999995,0.0,-48.0,0.18,3.8,-56.93865,-60.345684,0.08688504595086201,5.072860654251173,"('Mi1', 'T4a')",False
18907,34062,Mi1,T4a,720575940622574038,720575940630800762,11.0,0.39999995,0.0,-48.0,0.18,3.8,-47.339188,-60.423985,0.5433652658201479,2.536859533526771,"('Mi1', 'T4a')",False
