pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
32384,47077,R1-6,Lai,720575940629868187,720575940656081825,41.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.18056,-61.656662,0.0002262781150281704,9.997737069871826,"('R1-6', 'Lai')",True
5085,9774,R1-6,L2,720575940612833137,720575940616991371,51.0,0.7999999,-72.0,-52.0,0.1,3.0,-75.24675,-27.373272,0.0004310235968582421,9.995689615084036,"('R1-6', 'L2')",True
1257,33796,R1-6,Lai,720575940606762174,720575940630663930,39.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.98869,-53.5632,0.00017285267685327103,9.998271324245614,"('R1-6', 'Lai')",True
12128,34940,R1-6,L1,720575940618640897,720575940631279119,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.90586,-39.051647,0.000673765937891315,9.993262191709876,"('R1-6', 'L1')",True
40958,38440,R1-6,L2,720575940636563055,720575940633679955,62.0,0.7999999,-72.0,-52.0,0.1,3.0,-36.107685,-39.04808,0.9950205212347681,0.049794786910318446,"('R1-6', 'L2')",True
26225,46278,R1-6,L2,720575940626698442,720575940647152419,64.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.83206,-37.25174,0.00018211550996344352,9.998178695915893,"('R1-6', 'L2')",True
10861,35106,R1-6,L3,720575940617802811,720575940631378959,26.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.99445,-58.931236,0.000654173016145664,9.993458120924412,"('R1-6', 'L3')",True
32639,45418,R1-6,L2,720575940629995623,720575940644518167,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-18.233631,-34.31879,0.9999870636438617,0.00012936355945537736,"('R1-6', 'L2')",True
13360,6603,R1-6,L3,720575940619649403,720575940614277357,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.9571,-51.02864,0.0006623637280825484,9.993376213806265,"('R1-6', 'L3')",True
13007,13500,R1-6,L3,720575940619337024,720575940619728007,17.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.63177,-0.7081437,0.0007381766927557581,9.992618084170829,"('R1-6', 'L3')",True
41514,26351,R1-6,L2,720575940637308005,720575940626769957,58.0,0.7999999,-72.0,-52.0,0.1,3.0,-10.4882345,-15.030722,0.9999990215102823,9.784897031150193e-06,"('R1-6', 'L2')",True
4945,5250,R1-6,Lai,720575940612702426,720575940612958357,16.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.97157,-37.408752,0.00017384175595792112,9.998261433454715,"('R1-6', 'Lai')",True
2733,24588,R1-6,Lai,720575940609853653,720575940625696748,24.0,0.70000017,-72.0,-52.0,0.1,3.0,-53.417538,-27.13965,0.3840217160717737,6.159782747494347,"('R1-6', 'Lai')",True
41481,31632,R1-6,L2,720575940637268110,720575940629396841,43.0,0.7999999,-72.0,-52.0,0.1,3.0,-32.062607,-39.048084,0.9987022150727838,0.012977849078777146,"('R1-6', 'L2')",True
46846,45795,R1-6,L3,720575940653115382,720575940645487127,16.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.994316,-40.323265,0.000654202950493639,9.993457821580938,"('R1-6', 'L3')",True
21529,10684,R1-6,T1,720575940623950984,720575940617679163,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-5.0978346,-45.476288,0.9999998377382845,1.622617130904837e-06,"('R1-6', 'T1')",True
2355,24848,R1-6,Lai,720575940609229660,720575940625864167,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-45.380703,-9.023525,0.9008256520292415,0.991743464929456,"('R1-6', 'Lai')",True
7845,30576,R1-6,Lai,720575940615314343,720575940628768277,17.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.64531,-53.705734,0.00019381044392244326,9.998061746578045,"('R1-6', 'Lai')",True
35271,43196,R1-6,L1,720575940631482361,720575940639453774,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-75.96112,-39.047863,0.0012875740537796358,9.987124110642457,"('R1-6', 'L1')",True
402,27421,R1-6,T1,720575940605160550,720575940627217941,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.217064,-57.695045,0.0004353080298496327,9.99564677075476,"('R1-6', 'T1')",True
29155,23886,R1-6,L2,720575940628043834,720575940625236232,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-39.035164,-14.762403,0.9868955441076435,0.1310445569708493,"('R1-6', 'L2')",True
39678,30588,R1-6,Lai,720575940635094809,720575940628774216,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-26.984688,-36.956356,0.9997609113659802,0.002390886304570813,"('R1-6', 'Lai')",True
581,29033,R1-6,L3,720575940605560288,720575940627997592,27.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.86897,-40.641693,0.0006820961500784719,9.993178889589245,"('R1-6', 'L3')",True
38499,17839,R1-6,L2,720575940633726803,720575940622016282,45.0,0.7999999,-72.0,-52.0,0.1,3.0,-66.925354,-38.94169,0.006860313646639414,9.931396715544263,"('R1-6', 'L2')",True
44979,5135,R1-6,L1,720575940642996365,720575940612867045,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.98747903,-26.483078,0.9999999891326966,1.0867303228569464e-07,"('R1-6', 'L1')",True
948,32979,R1-6,L3,720575940606198974,720575940630204286,25.0,0.74999994,-72.0,-56.0,0.1,3.0,-33.688675,-29.422657,0.9994113608997941,0.0058863909143449505,"('R1-6', 'L3')",True
32089,17103,R1-6,L2,720575940629688875,720575940621656158,71.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.98611,-30.709282,0.00017300172866571066,9.998269833727512,"('R1-6', 'L2')",True
1818,29937,R1-6,Lai,720575940608087730,720575940628430906,18.0,0.70000017,-72.0,-52.0,0.1,3.0,-48.464405,-45.859604,0.7646836908883575,2.353163056051563,"('R1-6', 'Lai')",True
44134,6236,R1-6,L1,720575940640647296,720575940613877151,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-29.723589,-39.070408,0.9998429522116775,0.0015704778598228974,"('R1-6', 'L1')",True
14253,12669,R1-6,T1,720575940620226776,720575940619066369,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.956184,-58.051426,0.00034028220161255214,9.99659702902297,"('R1-6', 'T1')",True
41514,19734,R1-6,Lai,720575940637308005,720575940623010309,31.0,0.70000017,-72.0,-52.0,0.1,3.0,-10.4882345,-53.59896,0.9999990215102823,9.784897031150193e-06,"('R1-6', 'Lai')",True
8331,24546,R1-6,Lai,720575940615742314,720575940625671660,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.05189661,-47.969707,0.9999999698184299,3.0181569682274734e-07,"('R1-6', 'Lai')",True
11961,18466,R1-6,L2,720575940618526804,720575940622329626,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-38.477207,-39.048077,0.9890953067880491,0.10904693049458278,"('R1-6', 'L2')",True
32072,2864,R1-6,L1,720575940629678123,720575940610081987,39.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.95104,-41.65767,0.0006637014529568783,9.99336283655772,"('R1-6', 'L1')",True
45852,36580,R1-6,L2,720575940645647127,720575940632350994,69.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.0006,-39.048084,0.00017216805821835987,9.998278170431862,"('R1-6', 'L2')",True
46502,29356,R1-6,L2,720575940648348548,720575940628134021,51.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.047897,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
43693,5192,R1-6,Lai,720575940640061262,720575940612917141,21.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.969666,-27.38344,0.00017395235115543687,9.998260327502756,"('R1-6', 'Lai')",True
46261,48,R1-6,L1,720575940647114019,720575940602857696,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-30.946892,-39.96912,0.9997639040290679,0.0023609596741400013,"('R1-6', 'L1')",True
22293,21555,R1-6,L2,720575940624320650,720575940623964969,60.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.52937,-38.385075,0.0002811172847254827,9.997188678183026,"('R1-6', 'L2')",True
40288,24498,R1-6,L2,720575940635700671,720575940625650151,45.0,0.7999999,-72.0,-52.0,0.1,3.0,-32.491554,-39.154152,0.9985030316939144,0.014969682837790231,"('R1-6', 'L2')",True
11983,6924,R1-6,L1,720575940618540372,720575940614574511,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-52.82408,-39.018723,0.7424304773058028,2.575695188561123,"('R1-6', 'L1')",True
21685,25271,R1-6,Lai,720575940624023688,720575940626102311,26.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.91434,-49.785595,0.00024727082971497507,9.997527142728087,"('R1-6', 'Lai')",True
29571,29229,R1-6,L3,720575940628254376,720575940628077640,45.0,0.74999994,-72.0,-56.0,0.1,3.0,-72.875626,-11.579512,0.0035928563910038245,9.964071287613729,"('R1-6', 'L3')",True
29151,18803,R1-6,L3,720575940628041861,720575940622502388,38.0,0.74999994,-72.0,-56.0,0.1,3.0,-68.15119,-57.676388,0.017117345599510635,9.828826397543967,"('R1-6', 'L3')",True
3831,5679,R1-6,L2,720575940611576184,720575940613354098,39.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.919266,-52.5938,0.00017689890348592763,9.998230861979891,"('R1-6', 'L2')",True
35250,43858,R1-6,R1-6,720575940631469765,720575940640266915,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.44573,-76.19287,0.00020713953750636565,9.997928455644193,"('R1-6', 'R1-6')",True
39752,34940,R1-6,L1,720575940635166871,720575940631279119,37.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.60909,-39.051647,0.0007437726743076477,9.992562124356144,"('R1-6', 'L1')",True
13395,20495,R1-6,L1,720575940619674678,720575940623394440,22.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.92471,-40.828583,0.000669548263338759,9.993304368454773,"('R1-6', 'L1')",True
24695,2987,R1-6,L2,720575940625775655,720575940610325038,32.0,0.7999999,-72.0,-52.0,0.1,3.0,-50.063446,-37.271637,0.6559997535096141,3.440002413643828,"('R1-6', 'L2')",True
1752,26962,R1-6,Lai,720575940607986866,720575940627035850,21.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.032906,-40.327225,0.00033169324949980806,9.996682918542819,"('R1-6', 'Lai')",True
37668,9203,R1-6,T1,720575940633044817,720575940616528571,12.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-57.919422,0.0001721408088281338,9.998278442925761,"('R1-6', 'T1')",True
19435,28378,R1-6,L3,720575940622858529,720575940627685397,40.0,0.74999994,-72.0,-56.0,0.1,3.0,-27.411768,-40.652187,0.9999273228168138,0.000726771821031795,"('R1-6', 'L3')",True
12355,6052,R1-6,L1,720575940618781012,720575940613662834,46.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.441536,-28.153437,0.0007864625524972394,9.99213522558061,"('R1-6', 'L1')",True
11151,14004,R1-6,Lai,720575940618005977,720575940620061086,11.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.57044,-53.580166,0.00019870700729394432,9.99801278094506,"('R1-6', 'Lai')",True
15083,41812,R1-6,L1,720575940620675019,720575940637666734,47.0,1.1999998,-72.0,-56.0,0.1,3.0,-61.689377,-39.044415,0.1305097720588313,8.694902149847549,"('R1-6', 'L1')",True
9296,42284,R1-6,L1,720575940616604978,720575940638254825,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-43.821148,-38.702736,0.9830370882086248,0.16962911538608133,"('R1-6', 'L1')",True
17744,47211,R1-6,T1,720575940621958576,720575940660495233,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-25.823374,-57.32201,0.9998376416152518,0.0016235838232887842,"('R1-6', 'T1')",True
12345,42062,R1-6,L1,720575940618773531,720575940638004457,55.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.86812,-3.6991308,0.0006822902130416209,9.993176948959643,"('R1-6', 'L1')",True
8864,5288,R1-6,L2,720575940616235423,720575940612977834,48.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.148502,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
37333,5909,R1-6,L2,720575940632793903,720575940613560549,37.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.09417,-39.416298,0.00023288725038961424,9.997670978519198,"('R1-6', 'L2')",True
26846,16230,R1-6,R1-6,720575940626984650,720575940621224838,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-60.067795,-64.607414,0.06360978441091478,9.363902016357839,"('R1-6', 'R1-6')",True
27521,34427,R1-6,L2,720575940627262978,720575940630987991,37.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.007687,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
23848,34158,R1-6,Lai,720575940625200788,720575940630846711,12.0,0.70000017,-72.0,-52.0,0.1,3.0,-12.951106,-32.409386,0.9999977762144566,2.2237855102390027e-05,"('R1-6', 'Lai')",True
17035,18967,R1-6,T1,720575940621622363,720575940622605044,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-76.9551,-38.758743,0.00024393445309728862,9.997560506493766,"('R1-6', 'T1')",True
30553,43948,R1-6,Lai,720575940628754684,720575940640379470,10.0,0.70000017,-72.0,-52.0,0.1,3.0,-51.087032,-53.58044,0.575498855586018,4.245011380884221,"('R1-6', 'Lai')",True
1919,5250,R1-6,Lai,720575940608310402,720575940612958357,28.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-37.408752,0.0001721408088281338,9.998278442925761,"('R1-6', 'Lai')",True
38837,10178,R1-6,Lai,720575940634045651,720575940617301691,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-31.591772,-53.58044,0.9988905074689713,0.011094925144959284,"('R1-6', 'Lai')",True
43988,37615,R1-6,Lai,720575940640412067,720575940632989752,41.0,0.70000017,-72.0,-52.0,0.1,3.0,-67.50367,-50.50151,0.0056643081516391715,9.943356770316045,"('R1-6', 'Lai')",True
23807,11369,R1-6,L3,720575940625166828,720575940618140699,16.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-39.22834,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
1715,1561,R1-6,L3,720575940607900594,720575940607513730,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-36.83323,-38.7406,0.9983227543298846,0.016772456451224937,"('R1-6', 'L3')",True
22547,17442,R1-6,T1,720575940624447722,720575940621799407,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-25.104868,-57.605213,0.9998722163325985,0.0012778366549739037,"('R1-6', 'T1')",True
11539,46785,R1-6,L3,720575940618237789,720575940652492278,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.95036,-41.677616,0.0006638516719386365,9.993361334367926,"('R1-6', 'L3')",True
15886,23767,R1-6,L2,720575940621045413,720575940625141029,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-24.139563,-41.869854,0.9999073707321104,0.0009262926650927099,"('R1-6', 'L2')",True
25512,42872,R1-6,L2,720575940626282573,720575940639016051,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.688896,-39.045704,0.0001910154110636723,9.998089696906217,"('R1-6', 'L2')",True
33494,12675,R1-6,L1,720575940630486142,720575940619070366,47.0,1.1999998,-72.0,-56.0,0.1,3.0,-44.092857,-39.048084,0.9814588502636861,0.18541149460029277,"('R1-6', 'L1')",True
26225,8968,R1-6,L1,720575940626698442,720575940616324767,43.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.83206,-3.2932718,0.0006905345598975932,9.993094505492312,"('R1-6', 'L1')",True
34278,31595,R1-6,Lai,720575940630908248,720575940629379402,28.0,0.70000017,-72.0,-52.0,0.1,3.0,-33.769947,-53.666447,0.997709482709507,0.022905172563616436,"('R1-6', 'Lai')",True
8452,5135,R1-6,L1,720575940615871238,720575940612867045,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.21224974,-26.483078,0.9999999916074113,8.392588610025101e-08,"('R1-6', 'L1')",True
29255,18896,R1-6,L1,720575940628089682,720575940622564869,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.76666,-38.18704,0.000705742445015065,9.992942426643403,"('R1-6', 'L1')",True
11853,14264,R1-6,L1,720575940618454941,720575940620234375,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-30.575119,-39.04314,0.9997914160401046,0.0020858395678728216,"('R1-6', 'L1')",True
36915,39372,R1-6,L3,720575940632525891,720575940634730521,36.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.94079,-39.55382,0.0006659723493028224,9.9933401275946,"('R1-6', 'L3')",True
18857,37579,R1-6,Lai,720575940622536197,720575940632961080,16.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.69794,-50.647842,0.00019044074851769124,9.998095443531591,"('R1-6', 'Lai')",True
16966,39004,R1-6,L3,720575940621593691,720575940634270931,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.829994,-42.51657,0.0006910102118858986,9.9930897489725,"('R1-6', 'L3')",True
33905,39942,R1-6,T1,720575940630725687,720575940635320986,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-21.35963,-54.598988,0.9999633278446064,0.00036672154847144554,"('R1-6', 'T1')",True
43090,17947,R1-6,L2,720575940639322950,720575940622067828,61.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.14726774,-39.048084,0.9999999688435511,3.1156448401043177e-07,"('R1-6', 'L2')",True
25975,39888,R1-6,L2,720575940626552010,720575940635265699,41.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.72033,-28.43776,0.0001890247853211917,9.998109603163345,"('R1-6', 'L2')",True
3785,44981,R1-6,L2,720575940611527800,720575940642998413,53.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.64736,-39.436745,0.0001936778005237812,9.998063073012013,"('R1-6', 'L2')",True
1110,9939,R1-6,L1,720575940606543038,720575940617112321,33.0,1.1999998,-72.0,-56.0,0.1,3.0,-48.057335,-39.048267,0.9338601390032113,0.6613986001122799,"('R1-6', 'L1')",True
12077,21062,R1-6,L1,720575940618595585,720575940623699946,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.99228,-38.83849,0.0006546470108475457,9.993453380977465,"('R1-6', 'L1')",True
19504,26685,R1-6,L3,720575940622895484,720575940626912787,32.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.63924,-40.652588,0.0007363422092890936,9.992636429005223,"('R1-6', 'L3')",True
39598,39701,R1-6,L3,720575940635011740,720575940635116313,37.0,0.74999994,-72.0,-56.0,0.1,3.0,-59.760536,-42.741505,0.22209278633066615,7.779072020776133,"('R1-6', 'L3')",True
42110,45502,R1-6,Lai,720575940638060510,720575940644733344,22.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.815544,-25.503067,0.00018312073862036048,9.998168643629473,"('R1-6', 'Lai')",True
14687,40636,R1-6,Lai,720575940620476240,720575940636113247,21.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.980515,-55.897194,0.0001733245260551702,9.998266605753667,"('R1-6', 'Lai')",True
31014,20459,R1-6,L3,720575940629008625,720575940623375692,33.0,0.74999994,-72.0,-56.0,0.1,3.0,-27.529716,-18.323782,0.9999244087331389,0.0007559126573467712,"('R1-6', 'L3')",True
22539,5769,R1-6,L1,720575940624444686,720575940613435363,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.103034824,-38.67744,0.999999991907453,8.092546845288235e-08,"('R1-6', 'L1')",True
25287,2022,R1-6,L1,720575940626116429,720575940608522761,66.0,1.1999998,-72.0,-56.0,0.1,3.0,-63.79157,-33.304474,0.06931950631165047,9.306804798201297,"('R1-6', 'L1')",True
26025,46375,R1-6,L2,720575940626580880,720575940647574324,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-72.88266,-39.03094,0.0009473572583443937,9.990526278546113,"('R1-6', 'L2')",True
10805,30903,R1-6,L1,720575940617752203,720575940628936747,48.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.75049,-39.048084,0.0007095550789964681,9.992904300304158,"('R1-6', 'L1')",True
40229,12712,R1-6,Lai,720575940635653786,720575940619094301,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.80704,-52.005234,0.00018364074776575654,9.998163443538097,"('R1-6', 'Lai')",True
40309,33035,R1-6,L2,720575940635720090,720575940630228327,39.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.703804,-38.202267,0.00019006868829960172,9.998099164133716,"('R1-6', 'L2')",True
17463,23660,R1-6,L2,720575940621807024,720575940625075453,61.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.204765,-37.425884,0.00022446002731880195,9.99775525074865,"('R1-6', 'L2')",True
46839,21218,R1-6,L3,720575940653052662,720575940623799699,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-54.87702,-4.329854,0.5925038997675856,4.074960941602495,"('R1-6', 'L3')",True
2302,42880,R1-6,L3,720575940609115250,720575940639028058,41.0,0.74999994,-72.0,-56.0,0.1,3.0,-25.79789,-40.680923,0.9999575597289537,0.0004244027041386415,"('R1-6', 'L3')",True
2532,6326,R1-6,L2,720575940609496075,720575940613980712,48.0,0.7999999,-72.0,-52.0,0.1,3.0,-25.521877,-51.283535,0.9998531630973369,0.0014683690047510964,"('R1-6', 'L2')",True
9573,8917,R1-6,L2,720575940616843788,720575940616287711,49.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-39.018723,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
11813,38280,R1-6,Lai,720575940618422621,720575940633552671,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-25.320406,-19.262054,0.9998626990512506,0.001373009467034757,"('R1-6', 'Lai')",True
43918,612,R1-6,T1,720575940640344629,720575940605634784,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-27.923412,-58.191628,0.9996730998685043,0.003269001266245306,"('R1-6', 'T1')",True
18955,24437,R1-6,Lai,720575940622596735,720575940625607916,22.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.877785,-13.460485,0.00017936148362774715,9.99820623617884,"('R1-6', 'Lai')",True
29759,27425,R1-6,T1,720575940628347208,720575940627219300,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-58.358604,0.0001721408088281338,9.998278442925761,"('R1-6', 'T1')",True
26787,18895,R1-6,L1,720575940626962532,720575940622564476,39.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-37.980404,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
37419,30258,R1-6,L1,720575940632840495,720575940628594408,30.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-14.834221,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
19383,22260,R1-6,Lai,720575940622821289,720575940624301448,23.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.9998,-44.25635,0.0001722140385049736,9.998277710629003,"('R1-6', 'Lai')",True
45774,43366,R1-6,L2,720575940645434148,720575940639648334,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-44.67602,-36.630726,0.9199248289021889,0.8007516990459813,"('R1-6', 'L2')",True
15410,1968,R1-6,L3,720575940620816007,720575940608387442,39.0,0.74999994,-72.0,-56.0,0.1,3.0,-12.777413,-43.691193,0.9999994467907177,5.53209274028966e-06,"('R1-6', 'L3')",True
13303,46972,R1-6,L1,720575940619610782,720575940654966945,52.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-39.048084,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
24093,42480,R1-6,L1,720575940625388692,720575940638525150,39.0,1.1999998,-72.0,-56.0,0.1,3.0,-72.445175,-39.03958,0.004144891324675923,9.958550938359268,"('R1-6', 'L1')",True
18756,44258,R1-6,L2,720575940622480624,720575940640863360,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-67.1009,-38.641724,0.006472927899587442,9.935270572957057,"('R1-6', 'L2')",True
5800,7037,R1-6,L2,720575940613470890,720575940614654175,53.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.90347,-39.048443,0.00017783243964138629,9.998221526618476,"('R1-6', 'L2')",True
7974,1821,R1-6,L2,720575940615430311,720575940608093106,58.0,0.7999999,-72.0,-52.0,0.1,3.0,-72.87404,-0.928693,0.0009500807487452775,9.990499043642512,"('R1-6', 'L2')",True
23878,26434,R1-6,Lai,720575940625228999,720575940626802480,31.0,0.70000017,-72.0,-52.0,0.1,3.0,-9.897221,-47.181118,0.9999991964774811,8.035225068817636e-06,"('R1-6', 'Lai')",True
13479,20803,R1-6,L3,720575940619719547,720575940623559175,39.0,0.74999994,-72.0,-56.0,0.1,3.0,-70.520294,-12.995249,0.007844260969618929,9.921557242461088,"('R1-6', 'L3')",True
45991,22981,R1-6,L1,720575940646101870,720575940624703792,26.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.50074,-51.058468,0.0007711058214724356,9.99228879288857,"('R1-6', 'L1')",True
29072,31798,R1-6,Lai,720575940628010117,720575940629501446,24.0,0.70000017,-72.0,-52.0,0.1,3.0,-22.989302,-43.83796,0.999936868828108,0.0006313117095132244,"('R1-6', 'Lai')",True
6031,10650,R1-6,L3,720575940613644146,720575940617653204,32.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.497868,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
1033,41978,R1-6,Lai,720575940606416672,720575940637869742,14.0,0.70000017,-72.0,-52.0,0.1,3.0,-71.37623,-52.005234,0.0015643136368640286,9.98435671485285,"('R1-6', 'Lai')",True
11415,12762,R1-6,L2,720575940618167185,720575940619135798,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-53.752876,-0.63869613,0.3579455703584517,6.420544200741919,"('R1-6', 'L2')",True
35182,41011,R1-6,L1,720575940631420155,720575940636619621,33.0,1.1999998,-72.0,-56.0,0.1,3.0,-17.216494,-39.048077,0.9999975705334142,2.4294665495941413e-05,"('R1-6', 'L1')",True
11785,26861,R1-6,L1,720575940618398498,720575940626993338,53.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.98409,-57.05195,0.0006564344519108877,9.993435506567097,"('R1-6', 'L1')",True
36767,24416,R1-6,L2,720575940632440936,720575940625590460,43.0,0.7999999,-72.0,-52.0,0.1,3.0,-23.331736,-39.36012,0.9999292359300426,0.0007076406890296288,"('R1-6', 'L2')",True
35374,40888,R1-6,L1,720575940631547899,720575940636482734,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-22.382383,-37.672466,0.9999864060429788,0.00013593956818597208,"('R1-6', 'L1')",True
40889,21941,R1-6,L2,720575940636483252,720575940624155829,33.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.17166,-48.843647,0.00031670581416513144,9.996832792893931,"('R1-6', 'L2')",True
43119,19959,R1-6,Lai,720575940639370310,720575940623128090,25.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.019432135,-17.924559,0.9999999701433007,2.985669889018513e-07,"('R1-6', 'Lai')",True
39218,10121,R1-6,L1,720575940634545889,720575940617262453,40.0,1.1999998,-72.0,-56.0,0.1,3.0,-10.869808,-38.930984,0.9999997070890748,2.929109208167537e-06,"('R1-6', 'L1')",True
1032,29435,R1-6,L1,720575940606416230,720575940628173394,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.96659,-39.064423,0.000660272799380156,9.993397123092977,"('R1-6', 'L1')",True
3746,41690,R1-6,L2,720575940611485560,720575940637545038,37.0,0.7999999,-72.0,-52.0,0.1,3.0,-52.31187,-38.92368,0.4740341575964571,5.259658345660412,"('R1-6', 'L2')",True
37082,14108,R1-6,L2,720575940632635532,720575940620118864,65.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.6886,-39.048264,0.00019103435120378226,9.998089507504819,"('R1-6', 'L2')",True
