trace_id,step_ms,speed_dps,direction_deg,time_ms,vm_mv
step40_dir45,40,56,45,414.6341463414634,0.24590163934426232
step40_dir45,40,56,45,426.8292682926829,0.24590163934426232
step40_dir45,40,56,45,439.0243902439024,0.24590163934426232
step40_dir45,40,56,45,451.2195121951219,0.20491803278688525
step40_dir45,40,56,45,463.4146341463414,0.20491803278688525
step40_dir45,40,56,45,475.60975609756093,0.20491803278688525
step40_dir45,40,56,45,487.8048780487805,0.24590163934426232
step40_dir45,40,56,45,500.0,0.24590163934426232
step40_dir45,40,56,45,512.1951219512194,0.36885245901639346
step40_dir45,40,56,45,524.390243902439,0.4098360655737705
step40_dir45,40,56,45,536.5853658536585,0.49180327868852464
step40_dir45,40,56,45,548.780487804878,0.49180327868852464
step40_dir45,40,56,45,560.9756097560976,0.5737704918032788
step40_dir45,40,56,45,573.170731707317,0.6557377049180328
step40_dir45,40,56,45,585.3658536585366,0.8196721311475411
step40_dir45,40,56,45,597.560975609756,1.0655737704918034
step40_dir45,40,56,45,609.7560975609756,1.3934426229508199
step40_dir45,40,56,45,621.951219512195,1.598360655737705
step40_dir45,40,56,45,634.1463414634146,2.1311475409836067
step40_dir45,40,56,45,646.3414634146341,2.6639344262295084
step40_dir45,40,56,45,658.5365853658536,3.4836065573770494
step40_dir45,40,56,45,670.7317073170732,3.934426229508197
step40_dir45,40,56,45,682.9268292682926,4.795081967213115
step40_dir45,40,56,45,695.1219512195122,5.819672131147541
step40_dir45,40,56,45,707.3170731707316,7.172131147540983
step40_dir45,40,56,45,719.5121951219512,8.073770491803279
step40_dir45,40,56,45,731.7073170731707,8.811475409836067
step40_dir45,40,56,45,743.9024390243902,9.713114754098362
step40_dir45,40,56,45,756.0975609756098,10.450819672131148
step40_dir45,40,56,45,768.2926829268292,11.39344262295082
step40_dir45,40,56,45,780.4878048780488,11.55737704918033
step40_dir45,40,56,45,792.6829268292682,11.55737704918033
step40_dir45,40,56,45,804.8780487804878,11.55737704918033
step40_dir45,40,56,45,817.0731707317073,11.311475409836067
step40_dir45,40,56,45,829.2682926829268,10.737704918032788
step40_dir45,40,56,45,841.4634146341463,10.368852459016395
step40_dir45,40,56,45,853.6585365853658,9.590163934426231
step40_dir45,40,56,45,865.8536585365854,8.606557377049182
step40_dir45,40,56,45,878.0487804878048,7.663934426229508
step40_dir45,40,56,45,890.2439024390244,6.844262295081967
step40_dir45,40,56,45,902.4390243902438,6.229508196721311
step40_dir45,40,56,45,914.6341463414634,5.286885245901639
step40_dir45,40,56,45,926.8292682926829,4.672131147540983
step40_dir45,40,56,45,939.0243902439024,3.975409836065574
step40_dir45,40,56,45,951.2195121951219,3.4426229508196724
step40_dir45,40,56,45,963.4146341463414,2.8688524590163937
step40_dir45,40,56,45,975.609756097561,2.5
step40_dir45,40,56,45,987.8048780487804,1.8852459016393444
step40_dir45,40,56,45,1000.0,1.639344262295082
step40_dir45,40,56,45,1012.1951219512194,1.2295081967213115
step40_dir45,40,56,45,1024.390243902439,1.0245901639344264
step40_dir45,40,56,45,1036.5853658536585,0.6147540983606558
