cell,intensity_from,intensity_to,branch,time_s,vm_mv
Tm3,0.5,0.9,negative,1.55,-2.4324324324324325
Tm3,0.5,0.9,positive,1.575,1.081081081081081
Tm3,0.5,0.9,negative,1.575,-2.7027027027027026
Tm3,0.5,0.9,positive,1.6,1.3513513513513513
Tm3,0.5,0.9,negative,1.6,-1.6216216216216215
Tm3,0.5,0.9,positive,1.625,1.081081081081081
Tm3,0.5,0.9,negative,1.625,-1.6216216216216215
Tm3,0.5,0.9,positive,1.65,0.27027027027027023
Tm3,0.5,0.9,negative,1.65,-1.3513513513513513
Tm3,0.5,0.9,positive,1.675,0.27027027027027023
Tm3,0.5,0.9,negative,1.675,-1.3513513513513513
Tm3,0.5,0.9,positive,1.7,0.27027027027027023
Tm3,0.5,0.9,negative,1.7,-0.27027027027027023
Tm3,0.5,0.9,negative,1.725,-0.27027027027027023
Tm3,0.5,0.9,negative,1.75,-0.5405405405405405
Tm3,0.5,0.9,negative,1.775,-0.5405405405405405
Tm3,0.5,0.9,negative,1.8,-0.8108108108108107
Tm3,0.5,0.9,negative,1.825,-1.081081081081081
Tm3,0.5,0.9,negative,1.85,-0.5405405405405405
Tm3,0.5,0.9,positive,1.875,0.27027027027027023
Tm3,0.5,0.9,negative,1.875,-0.5405405405405405
Tm3,0.5,0.9,positive,1.9,0.27027027027027023
Tm3,0.5,0.9,negative,1.9,-1.8918918918918919
Tm3,0.5,0.9,positive,1.925,0.27027027027027023
Tm3,0.5,0.9,negative,1.925,-1.6216216216216215
Tm3,0.5,0.9,positive,1.95,0.5405405405405405
Tm3,0.5,0.9,negative,1.95,-1.6216216216216215
Tm3,0.5,0.9,positive,1.975,0.8108108108108107
Tm3,0.5,0.9,negative,1.975,-1.081081081081081
Tm3,0.5,0.9,positive,2.0,0.8108108108108107
Tm3,0.5,0.9,negative,2.0,-1.081081081081081
Tm3,0.5,0.9,positive,2.025,1.081081081081081
Tm3,0.5,0.9,negative,2.025,-0.8108108108108107
Tm3,0.5,0.9,positive,2.05,1.081081081081081
Tm3,0.5,0.9,negative,2.05,-0.8108108108108107
Tm3,0.5,0.9,positive,2.075,1.081081081081081
Tm3,0.5,0.9,negative,2.075,-0.8108108108108107
Tm3,0.5,0.9,positive,2.1,1.081081081081081
Tm3,0.5,0.9,negative,2.1,-1.6216216216216215
Tm3,0.5,0.9,positive,2.125,1.081081081081081
Tm3,0.5,0.9,negative,2.125,-1.6216216216216215
Tm3,0.5,0.9,positive,2.15,1.3513513513513513
Tm3,0.5,0.9,negative,2.15,-1.6216216216216215
Tm3,0.5,0.9,positive,2.175,1.6216216216216215
Tm3,0.5,0.9,negative,2.175,-1.8918918918918919
Tm3,0.5,0.9,positive,2.2,2.7027027027027026
Tm3,0.5,0.9,negative,2.2,-1.6216216216216215
Tm3,0.5,0.9,positive,2.225,2.972972972972973
Tm3,0.5,0.9,negative,2.225,-1.3513513513513513
Tm3,0.5,0.9,positive,2.25,2.972972972972973
Tm3,0.5,0.9,negative,2.25,-1.3513513513513513
Tm3,0.5,0.9,positive,2.275,2.972972972972973
Tm3,0.5,0.9,negative,2.275,-1.3513513513513513
Tm3,0.5,0.9,positive,2.3,2.4324324324324325
Tm3,0.5,0.9,negative,2.3,-1.3513513513513513
Tm3,0.5,0.9,positive,2.325,2.162162162162162
Tm3,0.5,0.9,positive,2.35,1.8918918918918919
Tm3,0.5,0.9,negative,2.35,-1.8918918918918919
Tm3,0.5,0.9,positive,2.375,1.8918918918918919
Tm3,0.5,0.9,negative,2.375,-1.8918918918918919
Tm3,0.5,0.9,positive,2.4,1.8918918918918919
Tm3,0.5,0.9,negative,2.4,-2.162162162162162
Tm3,0.5,0.9,positive,2.425,1.8918918918918919
Tm3,0.5,0.9,negative,2.425,-2.162162162162162
Tm3,0.5,0.9,positive,2.45,1.6216216216216215
Tm3,0.5,0.9,negative,2.45,-2.7027027027027026
Tm3,0.5,0.9,positive,2.475,1.3513513513513513
Tm3,0.5,0.9,negative,2.475,-2.7027027027027026
Tm3,0.5,0.9,positive,2.5,1.3513513513513513
Tm3,0.5,0.9,negative,2.5,-2.4324324324324325
Tm3,0.5,0.9,positive,2.525,1.081081081081081
Tm3,0.5,0.9,negative,2.525,-2.4324324324324325
Tm3,0.5,0.9,positive,2.55,1.081081081081081
Tm3,0.5,0.9,negative,2.55,-2.162162162162162
Tm3,0.5,0.9,positive,2.575,1.081081081081081
Tm3,0.5,0.9,negative,2.575,-2.162162162162162
Tm3,0.5,0.9,positive,2.6,1.081081081081081
Tm3,0.5,0.9,negative,2.6,-1.8918918918918919
Tm3,0.5,0.9,positive,2.625,1.3513513513513513
Tm3,0.5,0.9,negative,2.625,-1.8918918918918919
Tm3,0.5,0.9,positive,2.65,1.3513513513513513
Tm3,0.5,0.9,negative,2.65,-1.8918918918918919
Tm3,0.5,0.9,positive,2.675,1.081081081081081
Tm3,0.5,0.9,negative,2.675,-1.8918918918918919
Tm3,0.5,0.9,positive,2.7,1.081081081081081
Tm3,0.5,0.9,negative,2.7,-1.8918918918918919
Tm3,0.5,0.9,positive,2.725,0.8108108108108107
Tm3,0.5,0.9,negative,2.725,-1.6216216216216215
Tm3,0.5,0.9,positive,2.75,1.081081081081081
Tm3,0.5,0.9,negative,2.75,-0.8108108108108107
Tm3,0.5,0.9,positive,2.775,1.081081081081081
Tm3,0.5,0.9,negative,2.775,-0.5405405405405405
Tm3,0.5,0.9,positive,2.8,1.3513513513513513
Tm3,0.5,0.9,negative,2.8,-1.081081081081081
Tm3,0.5,0.9,positive,2.825,1.6216216216216215
Tm3,0.5,0.9,negative,2.825,-1.081081081081081
Tm3,0.5,0.9,positive,2.85,1.6216216216216215
Tm3,0.5,0.9,negative,2.85,-0.5405405405405405
Tm3,0.5,0.9,positive,2.875,1.8918918918918919
Tm3,0.5,0.9,negative,2.875,-0.5405405405405405
Tm3,0.5,0.9,positive,2.9,1.8918918918918919
Tm3,0.5,0.9,negative,2.9,-0.5405405405405405
Tm3,0.5,0.9,positive,2.925,1.6216216216216215
Tm3,0.5,0.9,negative,2.925,-0.5405405405405405
Tm3,0.5,0.9,positive,2.95,1.6216216216216215
Tm3,0.5,0.9,negative,2.95,-1.3513513513513513
Tm3,0.5,0.9,positive,2.975,2.162162162162162
Tm3,0.5,0.9,negative,2.975,-1.6216216216216215
Tm3,0.5,0.9,positive,3.0,2.162162162162162
Tm3,0.5,0.9,negative,3.0,-1.3513513513513513
Tm3,0.5,0.9,positive,3.025,2.4324324324324325
Tm3,0.5,0.9,negative,3.025,-1.3513513513513513
Tm3,0.5,0.9,positive,3.05,2.162162162162162
Tm3,0.5,0.9,positive,3.075,2.162162162162162
Tm3,0.5,0.9,negative,3.075,-1.081081081081081
Tm3,0.5,0.9,positive,3.1,2.162162162162162
Tm3,0.5,0.9,negative,3.1,-0.8108108108108107
Tm3,0.5,0.9,positive,3.125,2.162162162162162
Tm3,0.5,0.9,negative,3.125,-0.8108108108108107
Tm3,0.5,0.9,positive,3.15,2.162162162162162
Tm3,0.5,0.9,positive,3.175,1.8918918918918919
Tm3,0.5,0.9,negative,3.175,-0.5405405405405405
Tm3,0.5,0.9,positive,3.2,1.3513513513513513
Tm3,0.5,0.9,negative,3.2,-0.5405405405405405
Tm3,0.5,0.9,positive,3.225,1.3513513513513513
Tm3,0.5,0.9,negative,3.225,-0.5405405405405405
Tm3,0.5,0.9,positive,3.25,1.3513513513513513
Tm3,0.5,0.9,negative,3.25,-0.5405405405405405
Tm3,0.5,0.9,positive,3.275,1.3513513513513513
Tm3,0.5,0.9,negative,3.275,-0.5405405405405405
Tm3,0.5,0.9,positive,3.3,1.3513513513513513
Tm3,0.5,0.9,negative,3.3,-1.081081081081081
Tm3,0.5,0.9,positive,3.325,1.3513513513513513
Tm3,0.5,0.9,negative,3.325,-1.3513513513513513
Tm3,0.5,0.9,positive,3.35,1.6216216216216215
Tm3,0.5,0.9,negative,3.35,-1.3513513513513513
Tm3,0.5,0.9,positive,3.375,1.6216216216216215
Tm3,0.5,0.9,negative,3.375,-1.081081081081081
Tm3,0.5,0.9,positive,3.4,1.6216216216216215
Tm3,0.5,0.9,negative,3.4,-0.8108108108108107
Tm3,0.5,0.9,positive,3.425,1.6216216216216215
Tm3,0.5,0.9,negative,3.425,-0.5405405405405405
Tm3,0.5,0.9,positive,3.45,1.3513513513513513
Tm3,0.5,0.9,negative,3.45,-0.5405405405405405
Tm3,0.5,0.9,positive,3.475,1.081081081081081
Tm3,0.5,0.9,negative,3.475,-0.5405405405405405
Tm3,0.5,0.9,positive,3.5,1.081081081081081
Tm3,0.5,0.9,negative,3.5,-0.8108108108108107
Tm3,0.5,0.9,positive,3.525,1.081081081081081
Tm3,0.5,0.9,negative,3.525,-0.8108108108108107
Tm3,0.5,0.9,positive,3.55,1.081081081081081
Tm3,0.5,0.9,negative,3.55,-1.081081081081081
Tm3,0.5,0.9,positive,3.575,0.27027027027027023
Tm3,0.5,0.9,negative,3.575,-1.3513513513513513
Tm3,0.5,0.9,positive,3.6,0.27027027027027023
Tm3,0.5,0.9,negative,3.6,-1.6216216216216215
Tm3,0.5,0.9,positive,3.625,0.27027027027027023
Tm3,0.5,0.9,negative,3.625,-1.6216216216216215
Tm3,0.5,0.9,positive,3.65,0.27027027027027023
Tm3,0.5,0.9,negative,3.65,-1.8918918918918919
Tm3,0.5,0.9,positive,3.675,0.27027027027027023
Tm3,0.5,0.9,negative,3.675,-1.8918918918918919
Tm3,0.5,0.9,positive,3.7,0.5405405405405405
Tm3,0.5,0.9,negative,3.7,-1.8918918918918919
Tm3,0.5,0.9,positive,3.725,0.27027027027027023
Tm3,0.5,0.9,negative,3.725,-1.8918918918918919
Tm3,0.5,0.9,positive,3.75,0.27027027027027023
Tm3,0.5,0.9,negative,3.75,-1.6216216216216215
Tm3,0.5,0.9,positive,3.775,0.27027027027027023
Tm3,0.5,0.9,negative,3.775,-1.8918918918918919
Tm3,0.5,0.9,positive,3.8,0.27027027027027023
Tm3,0.5,0.9,negative,3.8,-1.8918918918918919
Tm3,0.5,0.9,positive,3.825,0.27027027027027023
Tm3,0.5,0.9,negative,3.825,-1.8918918918918919
Tm3,0.5,0.9,positive,3.85,0.27027027027027023
Tm3,0.5,0.9,negative,3.85,-2.162162162162162
Tm3,0.5,0.9,positive,3.875,0.8108108108108107
Tm3,0.5,0.9,negative,3.875,-2.162162162162162
Tm3,0.5,0.9,positive,3.9,1.081081081081081
Tm3,0.5,0.9,positive,3.925,1.6216216216216215
Tm3,0.5,0.9,negative,3.925,-2.4324324324324325
Tm3,0.5,0.9,positive,3.95,1.3513513513513513
Tm3,0.5,0.9,negative,3.95,-2.4324324324324325
Tm3,0.5,0.9,positive,3.975,1.6216216216216215
Tm3,0.5,0.9,negative,3.975,-2.4324324324324325
Tm3,0.5,0.9,positive,4.0,1.6216216216216215
Tm3,0.5,0.9,negative,4.0,-1.081081081081081
Tm3,0.5,0.9,positive,4.025,1.6216216216216215
Tm3,0.5,0.9,negative,4.025,-1.081081081081081
Tm3,0.5,0.9,positive,4.05,1.6216216216216215
Tm3,0.5,0.9,negative,4.05,-1.081081081081081
Tm3,0.5,0.9,positive,4.075,1.8918918918918919
Tm3,0.5,0.9,negative,4.075,-1.081081081081081
Tm3,0.5,0.9,positive,4.1,2.4324324324324325
Tm3,0.5,0.9,positive,4.125,2.7027027027027026
Tm3,0.5,0.9,negative,4.125,-1.3513513513513513
Tm3,0.5,0.9,positive,4.15,2.972972972972973
Tm3,0.5,0.9,negative,4.15,-1.081081081081081
Tm3,0.5,0.9,positive,4.175,2.972972972972973
Tm3,0.5,0.9,negative,4.175,-1.081081081081081
Tm3,0.5,0.9,positive,4.2,2.7027027027027026
Tm3,0.5,0.9,negative,4.2,-1.3513513513513513
Tm3,0.5,0.9,positive,4.225,2.972972972972973
Tm3,0.5,0.9,negative,4.225,-1.3513513513513513
Tm3,0.5,0.9,positive,4.25,2.972972972972973
Tm3,0.5,0.9,negative,4.25,-1.081081081081081
Tm3,0.5,0.9,positive,4.275,2.4324324324324325
Tm3,0.5,0.9,negative,4.275,-1.081081081081081
Tm3,0.5,0.9,positive,4.3,1.8918918918918919
Tm3,0.5,0.9,negative,4.3,-1.081081081081081
Tm3,0.5,0.9,positive,4.325,1.6216216216216215
Tm3,0.5,0.9,negative,4.325,-0.8108108108108107
Tm3,0.5,0.9,positive,4.35,1.081081081081081
Tm3,0.5,0.9,negative,4.35,-0.5405405405405405
Tm3,0.5,0.9,positive,4.375,0.8108108108108107
Tm3,0.5,0.9,negative,4.375,-0.8108108108108107
Tm3,0.5,0.9,positive,4.4,0.27027027027027023
Tm3,0.5,0.9,negative,4.4,-0.8108108108108107
Tm3,0.5,0.9,positive,4.425,0.8108108108108107
Tm3,0.5,0.9,negative,4.425,-1.3513513513513513
Tm3,0.5,0.9,positive,4.45,0.8108108108108107
Tm3,0.5,0.9,negative,4.45,-1.6216216216216215
Tm3,0.5,0.9,positive,4.475,1.081081081081081
Tm3,0.5,0.9,negative,4.475,-1.6216216216216215
Tm3,0.5,0.9,positive,4.5,1.3513513513513513
Tm3,0.5,0.9,negative,4.5,-1.6216216216216215
Tm3,0.5,0.9,positive,4.525,1.081081081081081
Tm3,0.5,0.9,negative,4.525,-1.081081081081081
Tm3,0.5,0.9,positive,4.55,0.27027027027027023
Tm3,0.5,0.9,negative,4.55,-1.081081081081081
Tm1,0.0,0.5,positive,-0.925,0.5405405405405405
Tm1,0.0,0.5,positive,-0.9,0.5405405405405405
Tm1,0.0,0.5,positive,-0.875,0.5405405405405405
Tm1,0.0,0.5,positive,-0.85,0.5405405405405405
Tm1,0.0,0.5,positive,-0.825,0.5405405405405405
Tm1,0.0,0.5,positive,-0.8,0.5405405405405405
Tm1,0.0,0.5,positive,-0.775,0.8108108108108107
Tm1,0.0,0.5,positive,-0.75,0.8108108108108107
Tm1,0.0,0.5,positive,-0.725,0.8108108108108107
Tm1,0.0,0.5,positive,-0.7,0.8108108108108107
Tm1,0.0,0.5,positive,-0.675,0.8108108108108107
Tm1,0.0,0.5,positive,-0.65,0.8108108108108107
Tm1,0.0,0.5,positive,-0.625,0.8108108108108107
Tm1,0.0,0.5,positive,-0.6,0.5405405405405405
Tm1,0.0,0.5,positive,-0.575,0.5405405405405405
Tm1,0.0,0.5,positive,-0.55,0.5405405405405405
Tm1,0.0,0.5,positive,-0.525,0.5405405405405405
Tm1,0.0,0.5,positive,-0.5,0.5405405405405405
Tm1,0.0,0.5,positive,-0.475,0.5405405405405405
Tm1,0.0,0.5,positive,-0.45,0.5405405405405405
Tm1,0.0,0.5,positive,-0.425,0.5405405405405405
Tm1,0.0,0.5,positive,-0.4,0.5405405405405405
Tm1,0.0,0.5,positive,-0.375,0.8108108108108107
Tm1,0.0,0.5,positive,-0.35,0.8108108108108107
Tm1,0.0,0.5,positive,-0.325,0.8108108108108107
Tm1,0.0,0.5,positive,-0.3,0.8108108108108107
Tm1,0.0,0.5,positive,-0.275,0.8108108108108107
Tm1,0.0,0.5,positive,-0.25,0.8108108108108107
Tm1,0.0,0.5,positive,-0.225,1.081081081081081
Tm1,0.0,0.5,positive,-0.2,1.3513513513513513
Tm1,0.0,0.5,positive,-0.175,1.3513513513513513
Tm1,0.0,0.5,positive,-0.15,1.3513513513513513
Tm1,0.0,0.5,positive,-0.125,1.3513513513513513
Tm1,0.0,0.5,positive,-0.1,1.3513513513513513
Tm1,0.0,0.5,positive,-0.075,1.081081081081081
Tm1,0.0,0.5,positive,-0.05,0.8108108108108107
Tm1,0.0,0.5,positive,-0.025,0.8108108108108107
Tm1,0.0,0.5,positive,0.0,0.8108108108108107
Tm1,0.0,0.5,positive,0.025,0.8108108108108107
Tm1,0.0,0.5,positive,0.05,0.8108108108108107
Tm1,0.0,0.5,positive,0.075,0.8108108108108107
Tm1,0.0,0.5,positive,0.1,4.864864864864865
Tm1,0.0,0.5,positive,0.125,8.648648648648647
Tm1,0.0,0.5,positive,0.15,11.35135135135135
Tm1,0.0,0.5,positive,0.175,15.405405405405405
Tm1,0.0,0.5,positive,0.2,18.10810810810811
Tm1,0.0,0.5,positive,0.225,19.18918918918919
Tm1,0.0,0.5,positive,0.25,19.18918918918919
Tm1,0.0,0.5,positive,0.275,20.27027027027027
Tm1,0.0,0.5,positive,0.3,21.35135135135135
Tm1,0.0,0.5,positive,0.325,21.35135135135135
Tm1,0.0,0.5,positive,0.35,21.89189189189189
Tm1,0.0,0.5,positive,0.375,21.89189189189189
Tm1,0.0,0.5,positive,0.4,21.89189189189189
Tm1,0.0,0.5,positive,0.425,21.89189189189189
Tm1,0.0,0.5,positive,0.45,21.62162162162162
Tm1,0.0,0.5,positive,0.475,21.35135135135135
Tm1,0.0,0.5,positive,0.5,21.35135135135135
Tm1,0.0,0.5,positive,0.525,21.35135135135135
Tm1,0.0,0.5,positive,0.55,21.35135135135135
Tm1,0.0,0.5,positive,0.575,21.08108108108108
Tm1,0.0,0.5,positive,0.6,21.08108108108108
Tm1,0.0,0.5,positive,0.625,20.81081081081081
Tm1,0.0,0.5,positive,0.65,20.54054054054054
Tm1,0.0,0.5,positive,0.675,20.54054054054054
Tm1,0.0,0.5,positive,0.7,20.54054054054054
Tm1,0.0,0.5,positive,0.725,20.54054054054054
Tm1,0.0,0.5,positive,0.75,20.27027027027027
Tm1,0.0,0.5,positive,0.775,20.0
Tm1,0.0,0.5,positive,0.8,19.45945945945946
Tm1,0.0,0.5,positive,0.825,19.45945945945946
Tm1,0.0,0.5,positive,0.85,19.45945945945946
Tm1,0.0,0.5,positive,0.875,19.45945945945946
Tm1,0.0,0.5,positive,0.9,19.45945945945946
Tm1,0.0,0.5,positive,0.925,19.45945945945946
Tm1,0.0,0.5,positive,0.95,18.91891891891892
Tm1,0.0,0.5,positive,0.975,18.64864864864865
Tm1,0.0,0.5,positive,1.0,18.37837837837838
Tm1,0.0,0.5,positive,1.025,18.10810810810811
Tm1,0.0,0.5,positive,1.05,17.56756756756757
Tm1,0.0,0.5,positive,1.075,16.756756756756754
Tm1,0.0,0.5,positive,1.1,16.756756756756754
Tm1,0.0,0.5,positive,1.125,16.756756756756754
Tm1,0.0,0.5,positive,1.15,16.486486486486484
Tm1,0.0,0.5,positive,1.175,15.675675675675675
Tm1,0.0,0.5,positive,1.2,15.675675675675675
Tm1,0.0,0.5,positive,1.225,15.405405405405405
Tm1,0.0,0.5,positive,1.25,15.135135135135135
Tm1,0.0,0.5,positive,1.275,14.054054054054053
Tm1,0.0,0.5,positive,1.3,14.054054054054053
Tm1,0.0,0.5,positive,1.325,14.054054054054053
Tm1,0.0,0.5,positive,1.35,14.054054054054053
Tm1,0.0,0.5,positive,1.375,13.513513513513512
Tm1,0.0,0.5,positive,1.4,13.513513513513512
Tm1,0.0,0.5,positive,1.425,13.513513513513512
Tm1,0.0,0.5,positive,1.45,13.243243243243242
Tm1,0.0,0.5,positive,1.475,12.972972972972972
Tm1,0.0,0.5,positive,1.5,12.972972972972972
Tm1,0.0,0.5,positive,1.525,12.972972972972972
Tm1,0.0,0.5,positive,1.55,12.972972972972972
Tm1,0.0,0.5,positive,1.575,12.432432432432432
Tm1,0.0,0.5,positive,1.6,12.432432432432432
Tm1,0.0,0.5,positive,1.625,12.432432432432432
Tm1,0.0,0.5,positive,1.65,12.432432432432432
Tm1,0.0,0.5,positive,1.675,12.432432432432432
Tm1,0.0,0.5,positive,1.7,12.432432432432432
Tm1,0.0,0.5,positive,1.725,12.432432432432432
Tm1,0.0,0.5,positive,1.75,11.891891891891891
Tm1,0.0,0.5,positive,1.775,11.08108108108108
Tm1,0.0,0.5,positive,1.8,10.54054054054054
Tm1,0.0,0.5,positive,1.825,10.54054054054054
Tm1,0.0,0.5,positive,1.85,10.0
Tm1,0.0,0.5,positive,1.875,9.72972972972973
Tm1,0.0,0.5,positive,1.9,9.72972972972973
Tm1,0.0,0.5,positive,1.925,9.72972972972973
Tm1,0.0,0.5,positive,1.95,9.45945945945946
Tm1,0.0,0.5,positive,1.975,9.45945945945946
Tm1,0.0,0.5,positive,2.0,9.18918918918919
Tm1,0.0,0.5,positive,2.025,9.18918918918919
Tm1,0.0,0.5,positive,2.05,8.91891891891892
Tm1,0.0,0.5,positive,2.075,9.18918918918919
Tm1,0.0,0.5,positive,2.1,9.18918918918919
Tm1,0.0,0.5,positive,2.125,9.18918918918919
Tm1,0.0,0.5,positive,2.15,9.18918918918919
Tm1,0.0,0.5,positive,2.175,9.18918918918919
Tm1,0.0,0.5,positive,2.2,9.18918918918919
Tm1,0.0,0.5,positive,2.225,9.18918918918919
Tm1,0.0,0.5,positive,2.25,8.91891891891892
Tm1,0.0,0.5,positive,2.275,8.91891891891892
Tm1,0.0,0.5,positive,2.3,8.91891891891892
Tm1,0.0,0.5,positive,2.325,8.648648648648647
Tm1,0.0,0.5,positive,2.35,8.648648648648647
Tm1,0.0,0.5,positive,2.375,8.648648648648647
Tm1,0.0,0.5,positive,2.4,8.648648648648647
Tm1,0.0,0.5,positive,2.425,8.648648648648647
Tm1,0.0,0.5,positive,2.45,8.648648648648647
Tm1,0.0,0.5,positive,2.475,8.378378378378377
Tm1,0.0,0.5,positive,2.5,7.837837837837838
Tm1,0.0,0.5,positive,2.525,7.837837837837838
Tm1,0.0,0.5,positive,2.55,7.837837837837838
Tm1,0.0,0.5,positive,2.575,7.837837837837838
Tm1,0.0,0.5,positive,2.6,7.837837837837838
Tm1,0.0,0.5,positive,2.625,7.5675675675675675
Tm1,0.0,0.5,positive,2.65,7.5675675675675675
Tm1,0.0,0.5,positive,2.675,7.297297297297297
Tm1,0.0,0.5,positive,2.7,7.297297297297297
Tm1,0.0,0.5,positive,2.725,7.297297297297297
Tm1,0.0,0.5,positive,2.75,6.756756756756756
Tm1,0.0,0.5,positive,2.775,6.756756756756756
Tm1,0.0,0.5,positive,2.8,6.216216216216216
Tm1,0.0,0.5,positive,2.825,6.216216216216216
Tm1,0.0,0.5,positive,2.85,5.945945945945946
Tm1,0.0,0.5,positive,2.875,5.945945945945946
Tm1,0.0,0.5,positive,2.9,5.945945945945946
Tm1,0.0,0.5,positive,2.925,5.675675675675675
Tm1,0.0,0.5,positive,2.95,5.675675675675675
Tm1,0.0,0.5,positive,2.975,5.405405405405405
Tm1,0.0,0.5,positive,3.0,5.405405405405405
Tm1,0.0,0.5,positive,3.025,5.405405405405405
Tm1,0.0,0.5,positive,3.05,5.405405405405405
Tm1,0.0,0.5,positive,3.075,5.405405405405405
Tm1,0.0,0.5,positive,3.1,5.405405405405405
Tm1,0.0,0.5,positive,3.125,5.675675675675675
Tm1,0.0,0.5,positive,3.15,4.864864864864865
Tm1,0.0,0.5,positive,3.175,4.864864864864865
Tm1,0.0,0.5,positive,3.2,4.864864864864865
Tm1,0.0,0.5,positive,3.225,5.405405405405405
Tm1,0.0,0.5,positive,3.25,5.405405405405405
Tm1,0.0,0.5,positive,3.275,5.405405405405405
Tm1,0.0,0.5,positive,3.3,5.675675675675675
Tm1,0.0,0.5,positive,3.325,5.945945945945946
Tm1,0.0,0.5,positive,3.35,5.945945945945946
Tm1,0.0,0.5,positive,3.375,5.945945945945946
Tm1,0.0,0.5,positive,3.4,5.675675675675675
Tm1,0.0,0.5,positive,3.425,5.135135135135135
Tm1,0.0,0.5,positive,3.45,5.135135135135135
Tm1,0.0,0.5,positive,3.475,5.135135135135135
Tm1,0.0,0.5,positive,3.5,4.864864864864865
Tm1,0.0,0.5,positive,3.525,4.864864864864865
Tm1,0.0,0.5,positive,3.55,4.864864864864865
Tm1,0.0,0.5,positive,3.575,4.864864864864865
Tm1,0.0,0.5,positive,3.6,4.864864864864865
Tm1,0.0,0.5,positive,3.625,4.864864864864865
Tm1,0.0,0.5,positive,3.65,4.594594594594595
Tm1,0.0,0.5,positive,3.675,4.594594594594595
Tm1,0.0,0.5,positive,3.7,4.324324324324324
Tm1,0.0,0.5,positive,3.725,4.324324324324324
Tm1,0.0,0.5,positive,3.75,4.324324324324324
Tm1,0.0,0.5,positive,3.775,4.324324324324324
Tm1,0.0,0.5,positive,3.8,4.324324324324324
Tm1,0.0,0.5,positive,3.825,4.594594594594595
Tm1,0.0,0.5,positive,3.85,4.594594594594595
Tm1,0.0,0.5,positive,3.875,4.594594594594595
Tm1,0.0,0.5,positive,3.9,4.594594594594595
Tm1,0.0,0.5,positive,3.925,4.0540540540540535
Tm1,0.0,0.5,positive,3.95,4.0540540540540535
Tm1,0.0,0.5,positive,3.975,4.0540540540540535
Tm1,0.0,0.5,positive,4.0,4.0540540540540535
Tm1,0.0,0.5,positive,4.025,4.0540540540540535
Tm1,0.0,0.5,positive,4.05,4.0540540540540535
Tm1,0.0,0.5,positive,4.075,4.0540540540540535
Tm1,0.0,0.5,positive,4.1,4.0540540540540535
Tm1,0.0,0.5,positive,4.125,4.0540540540540535
Tm1,0.0,0.5,positive,4.15,4.0540540540540535
Tm1,0.0,0.5,positive,4.175,3.513513513513513
Tm1,0.0,0.5,positive,4.2,3.513513513513513
Tm1,0.0,0.5,positive,4.225,3.513513513513513
Tm1,0.0,0.5,positive,4.25,3.513513513513513
Tm1,0.0,0.5,positive,4.275,3.513513513513513
Tm1,0.0,0.5,positive,4.3,3.513513513513513
Tm1,0.0,0.5,positive,4.325,3.7837837837837838
Tm1,0.0,0.5,positive,4.35,3.7837837837837838
Tm1,0.0,0.5,positive,4.375,4.0540540540540535
Tm1,0.0,0.5,positive,4.4,4.0540540540540535
Tm1,0.0,0.5,positive,4.425,4.0540540540540535
Tm1,0.0,0.5,positive,4.45,4.0540540540540535
Tm1,0.0,0.5,positive,4.475,3.7837837837837838
Tm1,0.0,0.5,positive,4.5,3.7837837837837838
Tm1,0.0,0.5,positive,4.525,3.7837837837837838
Tm1,0.0,0.5,negative,-0.925,0.5405405405405405
Tm1,0.0,0.5,negative,-0.9,0.5405405405405405
Tm1,0.0,0.5,negative,-0.875,0.5405405405405405
Tm1,0.0,0.5,negative,-0.85,0.5405405405405405
Tm1,0.0,0.5,negative,-0.825,0.5405405405405405
Tm1,0.0,0.5,negative,-0.8,0.5405405405405405
Tm1,0.0,0.5,negative,-0.775,0.8108108108108107
Tm1,0.0,0.5,negative,-0.75,0.8108108108108107
Tm1,0.0,0.5,negative,-0.725,0.8108108108108107
Tm1,0.0,0.5,negative,-0.7,0.8108108108108107
Tm1,0.0,0.5,negative,-0.675,0.8108108108108107
Tm1,0.0,0.5,negative,-0.65,0.8108108108108107
Tm1,0.0,0.5,negative,-0.625,0.8108108108108107
Tm1,0.0,0.5,negative,-0.6,0.5405405405405405
Tm1,0.0,0.5,negative,-0.575,0.5405405405405405
Tm1,0.0,0.5,negative,-0.55,0.5405405405405405
Tm1,0.0,0.5,negative,-0.525,0.5405405405405405
Tm1,0.0,0.5,negative,-0.5,0.5405405405405405
Tm1,0.0,0.5,negative,-0.475,0.5405405405405405
Tm1,0.0,0.5,negative,-0.45,0.5405405405405405
Tm1,0.0,0.5,negative,-0.425,0.5405405405405405
Tm1,0.0,0.5,negative,-0.4,0.5405405405405405
Tm1,0.0,0.5,negative,-0.375,0.8108108108108107
Tm1,0.0,0.5,negative,-0.35,0.8108108108108107
Tm1,0.0,0.5,negative,-0.325,0.8108108108108107
Tm1,0.0,0.5,negative,-0.3,0.8108108108108107
Tm1,0.0,0.5,negative,-0.275,0.8108108108108107
Tm1,0.0,0.5,negative,-0.25,0.8108108108108107
Tm1,0.0,0.5,negative,-0.225,1.081081081081081
Tm1,0.0,0.5,negative,-0.2,1.3513513513513513
Tm1,0.0,0.5,negative,-0.175,1.3513513513513513
Tm1,0.0,0.5,negative,-0.15,1.3513513513513513
Tm1,0.0,0.5,negative,-0.125,1.3513513513513513
Tm1,0.0,0.5,negative,-0.1,1.3513513513513513
