trace_id,cell_type,contrast,position,rf_side,color,time_ms,vm_mv
T4_NC_pos+3,T4,NC,3,trailing,black,-315.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-310.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-305.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-300.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-295.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-290.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-285.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-280.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-275.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-270.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-265.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-260.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-255.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-250.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-245.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-240.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-235.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-230.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-225.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-220.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-215.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-210.000000,-0.182292
T4_NC_pos+3,T4,NC,3,trailing,black,-205.000000,-0.305266
T4_NC_pos+3,T4,NC,3,trailing,black,-200.000000,-0.277778
T4_NC_pos+3,T4,NC,3,trailing,black,-195.000000,-0.273438
T4_NC_pos+3,T4,NC,3,trailing,black,-190.000000,-0.234375
T4_NC_pos+3,T4,NC,3,trailing,black,-185.000000,-0.195313
T4_NC_pos+3,T4,NC,3,trailing,black,-180.000000,-0.185185
T4_NC_pos+3,T4,NC,3,trailing,black,-175.000000,-0.185185
T4_NC_pos+3,T4,NC,3,trailing,black,-170.000000,-0.156250
T4_NC_pos+3,T4,NC,3,trailing,black,-165.000000,-0.085359
T4_NC_pos+3,T4,NC,3,trailing,black,-160.000000,-0.046296
T4_NC_pos+3,T4,NC,3,trailing,black,-155.000000,-0.007234
T4_NC_pos+3,T4,NC,3,trailing,black,-150.000000,0.095486
T4_NC_pos+3,T4,NC,3,trailing,black,-145.000000,0.138889
T4_NC_pos+3,T4,NC,3,trailing,black,-140.000000,0.138889
T4_NC_pos+3,T4,NC,3,trailing,black,-135.000000,0.138889
T4_NC_pos+3,T4,NC,3,trailing,black,-130.000000,0.133102
T4_NC_pos+3,T4,NC,3,trailing,black,-125.000000,0.054977
T4_NC_pos+3,T4,NC,3,trailing,black,-120.000000,0.046296
T4_NC_pos+3,T4,NC,3,trailing,black,-115.000000,0.018808
T4_NC_pos+3,T4,NC,3,trailing,black,-110.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-105.000000,0.013021
T4_NC_pos+3,T4,NC,3,trailing,black,-100.000000,0.046296
T4_NC_pos+3,T4,NC,3,trailing,black,-95.000000,0.046296
T4_NC_pos+3,T4,NC,3,trailing,black,-90.000000,0.008681
T4_NC_pos+3,T4,NC,3,trailing,black,-85.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-80.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-75.000000,0.015914
T4_NC_pos+3,T4,NC,3,trailing,black,-70.000000,0.054977
T4_NC_pos+3,T4,NC,3,trailing,black,-65.000000,0.092593
T4_NC_pos+3,T4,NC,3,trailing,black,-60.000000,0.092593
T4_NC_pos+3,T4,NC,3,trailing,black,-55.000000,0.059317
T4_NC_pos+3,T4,NC,3,trailing,black,-50.000000,0.046296
T4_NC_pos+3,T4,NC,3,trailing,black,-45.000000,0.027488
T4_NC_pos+3,T4,NC,3,trailing,black,-40.000000,0.000000
T4_NC_pos+3,T4,NC,3,trailing,black,-35.000000,-0.004340
T4_NC_pos+3,T4,NC,3,trailing,black,-30.000000,-0.043403
T4_NC_pos+3,T4,NC,3,trailing,black,-25.000000,-0.082465
T4_NC_pos+3,T4,NC,3,trailing,black,-20.000000,-0.179398
T4_NC_pos+3,T4,NC,3,trailing,black,-15.000000,-0.296586
T4_NC_pos+3,T4,NC,3,trailing,black,-10.000000,-0.370370
T4_NC_pos+3,T4,NC,3,trailing,black,-5.000000,-0.363137
T4_NC_pos+3,T4,NC,3,trailing,black,0.000000,-0.324074
T4_NC_pos+3,T4,NC,3,trailing,black,5.000000,-0.245949
T4_NC_pos+3,T4,NC,3,trailing,black,10.000000,-0.167824
T4_NC_pos+3,T4,NC,3,trailing,black,15.000000,-0.138889
T4_NC_pos+3,T4,NC,3,trailing,black,20.000000,-0.156250
T4_NC_pos+3,T4,NC,3,trailing,black,25.000000,-0.205440
T4_NC_pos+3,T4,NC,3,trailing,black,30.000000,-0.280671
T4_NC_pos+3,T4,NC,3,trailing,black,35.000000,-0.319734
T4_NC_pos+3,T4,NC,3,trailing,black,40.000000,-0.358796
T4_NC_pos+3,T4,NC,3,trailing,black,45.000000,-0.397859
T4_NC_pos+3,T4,NC,3,trailing,black,50.000000,-0.416667
T4_NC_pos+3,T4,NC,3,trailing,black,55.000000,-0.416667
T4_NC_pos+3,T4,NC,3,trailing,black,60.000000,-0.393519
T4_NC_pos+3,T4,NC,3,trailing,black,65.000000,-0.237269
T4_NC_pos+3,T4,NC,3,trailing,black,70.000000,-0.043403
T4_NC_pos+3,T4,NC,3,trailing,black,75.000000,0.121528
T4_NC_pos+3,T4,NC,3,trailing,black,80.000000,0.324074
T4_NC_pos+3,T4,NC,3,trailing,black,85.000000,0.558449
T4_NC_pos+3,T4,NC,3,trailing,black,90.000000,0.792824
T4_NC_pos+3,T4,NC,3,trailing,black,95.000000,1.027199
T4_NC_pos+3,T4,NC,3,trailing,black,100.000000,1.261574
T4_NC_pos+3,T4,NC,3,trailing,black,105.000000,1.595775
T4_NC_pos+3,T4,NC,3,trailing,black,110.000000,1.895255
T4_NC_pos+3,T4,NC,3,trailing,black,115.000000,2.149884
T4_NC_pos+3,T4,NC,3,trailing,black,120.000000,2.407407
T4_NC_pos+3,T4,NC,3,trailing,black,125.000000,2.715567
T4_NC_pos+3,T4,NC,3,trailing,black,130.000000,2.989005
T4_NC_pos+3,T4,NC,3,trailing,black,135.000000,3.298611
T4_NC_pos+3,T4,NC,3,trailing,black,140.000000,3.524306
T4_NC_pos+3,T4,NC,3,trailing,black,145.000000,3.741319
T4_NC_pos+3,T4,NC,3,trailing,black,150.000000,3.990162
T4_NC_pos+3,T4,NC,3,trailing,black,155.000000,4.263600
T4_NC_pos+3,T4,NC,3,trailing,black,160.000000,4.537037
T4_NC_pos+3,T4,NC,3,trailing,black,165.000000,4.732350
T4_NC_pos+3,T4,NC,3,trailing,black,170.000000,4.959491
T4_NC_pos+3,T4,NC,3,trailing,black,175.000000,5.193866
T4_NC_pos+3,T4,NC,3,trailing,black,180.000000,5.376157
T4_NC_pos+3,T4,NC,3,trailing,black,185.000000,5.503472
T4_NC_pos+3,T4,NC,3,trailing,black,190.000000,5.653935
T4_NC_pos+3,T4,NC,3,trailing,black,195.000000,5.732060
T4_NC_pos+3,T4,NC,3,trailing,black,200.000000,5.810185
T4_NC_pos+3,T4,NC,3,trailing,black,205.000000,5.888310
T4_NC_pos+3,T4,NC,3,trailing,black,210.000000,5.966435
T4_NC_pos+3,T4,NC,3,trailing,black,215.000000,6.044560
T4_NC_pos+3,T4,NC,3,trailing,black,220.000000,6.122685
T4_NC_pos+3,T4,NC,3,trailing,black,225.000000,6.200810
T4_NC_pos+3,T4,NC,3,trailing,black,230.000000,6.241319
T4_NC_pos+3,T4,NC,3,trailing,black,235.000000,6.280382
T4_NC_pos+3,T4,NC,3,trailing,black,240.000000,6.319444
T4_NC_pos+3,T4,NC,3,trailing,black,245.000000,6.342593
T4_NC_pos+3,T4,NC,3,trailing,black,250.000000,6.333912
T4_NC_pos+3,T4,NC,3,trailing,black,255.000000,6.293403
T4_NC_pos+3,T4,NC,3,trailing,black,260.000000,6.215278
T4_NC_pos+3,T4,NC,3,trailing,black,265.000000,6.170428
T4_NC_pos+3,T4,NC,3,trailing,black,270.000000,6.157407
T4_NC_pos+3,T4,NC,3,trailing,black,275.000000,6.157407
T4_NC_pos+3,T4,NC,3,trailing,black,280.000000,6.192130
T4_NC_pos+3,T4,NC,3,trailing,black,285.000000,6.317998
T4_NC_pos+3,T4,NC,3,trailing,black,290.000000,6.513310
T4_NC_pos+3,T4,NC,3,trailing,black,295.000000,6.600116
T4_NC_pos+3,T4,NC,3,trailing,black,300.000000,6.765046
T4_NC_pos+3,T4,NC,3,trailing,black,305.000000,6.851852
T4_NC_pos+3,T4,NC,3,trailing,black,310.000000,6.851852
T4_NC_pos+3,T4,NC,3,trailing,black,315.000000,6.822917
T4_NC_pos+3,T4,NC,3,trailing,black,320.000000,6.666667
T4_NC_pos+3,T4,NC,3,trailing,black,325.000000,6.471354
T4_NC_pos+3,T4,NC,3,trailing,black,330.000000,6.339699
T4_NC_pos+3,T4,NC,3,trailing,black,335.000000,6.296296
T4_NC_pos+3,T4,NC,3,trailing,black,340.000000,6.296296
T4_NC_pos+3,T4,NC,3,trailing,black,345.000000,6.296296
T4_NC_pos+3,T4,NC,3,trailing,black,350.000000,6.290509
T4_NC_pos+3,T4,NC,3,trailing,black,355.000000,6.212384
T4_NC_pos+3,T4,NC,3,trailing,black,360.000000,6.134259
T4_NC_pos+3,T4,NC,3,trailing,black,365.000000,6.056134
T4_NC_pos+3,T4,NC,3,trailing,black,370.000000,6.018519
T4_NC_pos+3,T4,NC,3,trailing,black,375.000000,6.018519
T4_NC_pos+3,T4,NC,3,trailing,black,380.000000,6.006944
T4_NC_pos+3,T4,NC,3,trailing,black,385.000000,5.928819
T4_NC_pos+3,T4,NC,3,trailing,black,390.000000,5.775463
T4_NC_pos+3,T4,NC,3,trailing,black,395.000000,5.649595
T4_NC_pos+3,T4,NC,3,trailing,black,400.000000,5.509259
T4_NC_pos+3,T4,NC,3,trailing,black,405.000000,5.337095
T4_NC_pos+3,T4,NC,3,trailing,black,410.000000,5.159144
T4_NC_pos+3,T4,NC,3,trailing,black,415.000000,5.041956
T4_NC_pos+3,T4,NC,3,trailing,black,420.000000,4.924769
T4_NC_pos+3,T4,NC,3,trailing,black,425.000000,4.807581
T4_NC_pos+3,T4,NC,3,trailing,black,430.000000,4.716435
T4_NC_pos+3,T4,NC,3,trailing,black,435.000000,4.638310
T4_NC_pos+3,T4,NC,3,trailing,black,440.000000,4.548611
T4_NC_pos+3,T4,NC,3,trailing,black,445.000000,4.435764
T4_NC_pos+3,T4,NC,3,trailing,black,450.000000,4.357639
T4_NC_pos+3,T4,NC,3,trailing,black,455.000000,4.243345
T4_NC_pos+3,T4,NC,3,trailing,black,460.000000,4.126157
T4_NC_pos+3,T4,NC,3,trailing,black,465.000000,4.008970
T4_NC_pos+3,T4,NC,3,trailing,black,470.000000,3.848380
T4_NC_pos+3,T4,NC,3,trailing,black,475.000000,3.628472
T4_NC_pos+3,T4,NC,3,trailing,black,480.000000,3.472222
T4_NC_pos+3,T4,NC,3,trailing,black,485.000000,3.315972
T4_NC_pos+3,T4,NC,3,trailing,black,490.000000,3.223380
T4_NC_pos+3,T4,NC,3,trailing,black,495.000000,3.194444
T4_NC_pos+3,T4,NC,3,trailing,black,500.000000,3.194444
T4_NC_pos+3,T4,NC,3,trailing,black,505.000000,3.204572
T4_NC_pos+3,T4,NC,3,trailing,black,510.000000,3.240741
T4_NC_pos+3,T4,NC,3,trailing,black,515.000000,3.240741
T4_NC_pos+3,T4,NC,3,trailing,black,520.000000,3.240741
T4_NC_pos+3,T4,NC,3,trailing,black,525.000000,3.240741
T4_NC_pos+3,T4,NC,3,trailing,black,530.000000,3.200231
T4_NC_pos+3,T4,NC,3,trailing,black,535.000000,3.109086
T4_NC_pos+3,T4,NC,3,trailing,black,540.000000,3.003472
T4_NC_pos+3,T4,NC,3,trailing,black,545.000000,2.964410
T4_NC_pos+3,T4,NC,3,trailing,black,550.000000,2.962963
T4_NC_pos+3,T4,NC,3,trailing,black,555.000000,2.962963
T4_NC_pos+3,T4,NC,3,trailing,black,560.000000,2.962963
T4_NC_pos+3,T4,NC,3,trailing,black,565.000000,2.962963
T4_NC_pos+3,T4,NC,3,trailing,black,570.000000,2.954282
T4_NC_pos+3,T4,NC,3,trailing,black,575.000000,2.912326
T4_NC_pos+3,T4,NC,3,trailing,black,580.000000,2.795139
T4_NC_pos+3,T4,NC,3,trailing,black,585.000000,2.744502
T4_NC_pos+3,T4,NC,3,trailing,black,590.000000,2.627315
T4_NC_pos+3,T4,NC,3,trailing,black,595.000000,2.508681
T4_NC_pos+3,T4,NC,3,trailing,black,600.000000,2.418981
T4_NC_pos+3,T4,NC,3,trailing,black,605.000000,2.301794
T4_NC_pos+3,T4,NC,3,trailing,black,610.000000,2.184606
T4_NC_pos+3,T4,NC,3,trailing,black,615.000000,2.103588
T4_NC_pos+3,T4,NC,3,trailing,black,620.000000,1.909722
T4_NC_pos+3,T4,NC,3,trailing,black,625.000000,1.762153
T4_NC_pos+3,T4,NC,3,trailing,black,630.000000,1.655093
T4_NC_pos+3,T4,NC,3,trailing,black,635.000000,1.506076
T4_NC_pos+3,T4,NC,3,trailing,black,640.000000,1.388889
T4_NC_pos+3,T4,NC,3,trailing,black,645.000000,1.388889
T4_NC_pos+3,T4,NC,3,trailing,black,650.000000,1.388889
T4_NC_pos+3,T4,NC,3,trailing,black,655.000000,1.388889
T4_NC_pos+3,T4,NC,3,trailing,black,660.000000,1.388889
T4_NC_pos+3,T4,NC,3,trailing,black,665.000000,1.368634
T4_NC_pos+3,T4,NC,3,trailing,black,670.000000,1.290509
T4_NC_pos+3,T4,NC,3,trailing,black,675.000000,1.212384
T4_NC_pos+3,T4,NC,3,trailing,black,680.000000,1.168981
T4_NC_pos+3,T4,NC,3,trailing,black,685.000000,1.129919
T4_NC_pos+3,T4,NC,3,trailing,black,690.000000,1.111111
T4_NC_pos+3,T4,NC,3,trailing,black,695.000000,1.098090
T4_NC_pos+3,T4,NC,3,trailing,black,700.000000,1.059028
T4_NC_pos+3,T4,NC,3,trailing,black,705.000000,1.019965
T4_NC_pos+3,T4,NC,3,trailing,black,710.000000,0.943287
T4_NC_pos+3,T4,NC,3,trailing,black,715.000000,0.925926
T4_NC_pos+3,T4,NC,3,trailing,black,720.000000,0.949074
T4_PC_pos+4,T4,PC,4,trailing,green,-355.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-350.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-345.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-340.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-335.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-330.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-325.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-320.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-315.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-310.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-305.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-300.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-295.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-290.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-285.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-280.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-275.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-270.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-265.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-260.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-255.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-250.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-245.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-240.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-235.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-230.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-225.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-220.000000,0.000000
T4_PC_pos+4,T4,PC,4,trailing,green,-215.000000,0.133102
T4_PC_pos+4,T4,PC,4,trailing,green,-210.000000,0.133102
T4_PC_pos+4,T4,PC,4,trailing,green,-205.000000,0.036169
T4_PC_pos+4,T4,PC,4,trailing,green,-200.000000,-0.046296
T4_PC_pos+4,T4,PC,4,trailing,green,-195.000000,-0.054977
T4_PC_pos+4,T4,PC,4,trailing,green,-190.000000,-0.133102
T4_PC_pos+4,T4,PC,4,trailing,green,-185.000000,-0.138889
T4_PC_pos+4,T4,PC,4,trailing,green,-180.000000,-0.071373
T4_PC_pos+4,T4,PC,4,trailing,green,-175.000000,0.019772
T4_PC_pos+4,T4,PC,4,trailing,green,-170.000000,0.101273
T4_PC_pos+4,T4,PC,4,trailing,green,-165.000000,0.154321
T4_PC_pos+4,T4,PC,4,trailing,green,-160.000000,0.154321
T4_PC_pos+4,T4,PC,4,trailing,green,-155.000000,0.128279
T4_PC_pos+4,T4,PC,4,trailing,green,-150.000000,0.123457
T4_PC_pos+4,T4,PC,4,trailing,green,-145.000000,0.107060
T4_PC_pos+4,T4,PC,4,trailing,green,-140.000000,0.092593
T4_PC_pos+4,T4,PC,4,trailing,green,-135.000000,0.082465
T4_PC_pos+4,T4,PC,4,trailing,green,-130.000000,0.043403
T4_PC_pos+4,T4,PC,4,trailing,green,-125.000000,0.004340
T4_PC_pos+4,T4,PC,4,trailing,green,-120.000000,-0.034722
T4_PC_pos+4,T4,PC,4,trailing,green,-115.000000,-0.046296
T4_PC_pos+4,T4,PC,4,trailing,green,-110.000000,-0.046296
T4_PC_pos+4,T4,PC,4,trailing,green,-105.000000,-0.033275
T4_PC_pos+4,T4,PC,4,trailing,green,-100.000000,0.005787
T4_PC_pos+4,T4,PC,4,trailing,green,-95.000000,0.044850
T4_PC_pos+4,T4,PC,4,trailing,green,-90.000000,0.046296
T4_PC_pos+4,T4,PC,4,trailing,green,-85.000000,0.076678
T4_PC_pos+4,T4,PC,4,trailing,green,-80.000000,0.115741
T4_PC_pos+4,T4,PC,4,trailing,green,-75.000000,0.138889
T4_PC_pos+4,T4,PC,4,trailing,green,-70.000000,0.108507
T4_PC_pos+4,T4,PC,4,trailing,green,-65.000000,-0.026765
T4_PC_pos+4,T4,PC,4,trailing,green,-60.000000,-0.124421
T4_PC_pos+4,T4,PC,4,trailing,green,-55.000000,-0.138889
T4_PC_pos+4,T4,PC,4,trailing,green,-50.000000,-0.086806
T4_PC_pos+4,T4,PC,4,trailing,green,-45.000000,-0.046296
T4_PC_pos+4,T4,PC,4,trailing,green,-40.000000,-0.046296
T4_PC_pos+4,T4,PC,4,trailing,green,-35.000000,-0.050637
T4_PC_pos+4,T4,PC,4,trailing,green,-30.000000,-0.089699
T4_PC_pos+4,T4,PC,4,trailing,green,-25.000000,-0.092593
T4_PC_pos+4,T4,PC,4,trailing,green,-20.000000,-0.114294
T4_PC_pos+4,T4,PC,4,trailing,green,-15.000000,-0.143591
T4_PC_pos+4,T4,PC,4,trailing,green,-10.000000,-0.172888
T4_PC_pos+4,T4,PC,4,trailing,green,-5.000000,-0.202185
T4_PC_pos+4,T4,PC,4,trailing,green,0.000000,-0.231481
T4_PC_pos+4,T4,PC,4,trailing,green,5.000000,-0.231481
T4_PC_pos+4,T4,PC,4,trailing,green,10.000000,-0.263310
T4_PC_pos+4,T4,PC,4,trailing,green,15.000000,-0.277778
T4_PC_pos+4,T4,PC,4,trailing,green,20.000000,-0.104167
T4_PC_pos+4,T4,PC,4,trailing,green,25.000000,0.539641
T4_PC_pos+4,T4,PC,4,trailing,green,30.000000,1.869213
T4_PC_pos+4,T4,PC,4,trailing,green,35.000000,2.728588
T4_PC_pos+4,T4,PC,4,trailing,green,40.000000,3.483796
T4_PC_pos+4,T4,PC,4,trailing,green,45.000000,3.786169
T4_PC_pos+4,T4,PC,4,trailing,green,50.000000,3.842593
T4_PC_pos+4,T4,PC,4,trailing,green,55.000000,3.725405
T4_PC_pos+4,T4,PC,4,trailing,green,60.000000,3.373843
T4_PC_pos+4,T4,PC,4,trailing,green,65.000000,3.022280
T4_PC_pos+4,T4,PC,4,trailing,green,70.000000,2.633102
T4_PC_pos+4,T4,PC,4,trailing,green,75.000000,2.212095
T4_PC_pos+4,T4,PC,4,trailing,green,80.000000,1.828704
T4_PC_pos+4,T4,PC,4,trailing,green,85.000000,1.588542
T4_PC_pos+4,T4,PC,4,trailing,green,90.000000,1.319444
T4_PC_pos+4,T4,PC,4,trailing,green,95.000000,0.416667
T4_PC_pos+4,T4,PC,4,trailing,green,100.000000,0.416667
T4_PC_pos+4,T4,PC,4,trailing,green,105.000000,0.117187
T4_PC_pos+4,T4,PC,4,trailing,green,110.000000,-0.130208
T4_PC_pos+4,T4,PC,4,trailing,green,115.000000,-0.344329
T4_PC_pos+4,T4,PC,4,trailing,green,120.000000,-0.578704
T4_PC_pos+4,T4,PC,4,trailing,green,125.000000,-0.800058
T4_PC_pos+4,T4,PC,4,trailing,green,130.000000,-0.917245
T4_PC_pos+4,T4,PC,4,trailing,green,135.000000,-1.115813
T4_PC_pos+4,T4,PC,4,trailing,green,140.000000,-1.320891
T4_PC_pos+4,T4,PC,4,trailing,green,145.000000,-1.525969
T4_PC_pos+4,T4,PC,4,trailing,green,150.000000,-1.731047
T4_PC_pos+4,T4,PC,4,trailing,green,155.000000,-1.934317
T4_PC_pos+4,T4,PC,4,trailing,green,160.000000,-2.129630
T4_PC_pos+4,T4,PC,4,trailing,green,165.000000,-2.285880
T4_PC_pos+4,T4,PC,4,trailing,green,170.000000,-2.569444
T4_PC_pos+4,T4,PC,4,trailing,green,175.000000,-2.808160
T4_PC_pos+4,T4,PC,4,trailing,green,180.000000,-3.003472
T4_PC_pos+4,T4,PC,4,trailing,green,185.000000,-3.219039
T4_PC_pos+4,T4,PC,4,trailing,green,190.000000,-3.483796
T4_PC_pos+4,T4,PC,4,trailing,green,195.000000,-3.640046
T4_PC_pos+4,T4,PC,4,trailing,green,200.000000,-3.831019
T4_PC_pos+4,T4,PC,4,trailing,green,205.000000,-3.998843
T4_PC_pos+4,T4,PC,4,trailing,green,210.000000,-4.155093
T4_PC_pos+4,T4,PC,4,trailing,green,215.000000,-4.311343
T4_PC_pos+4,T4,PC,4,trailing,green,220.000000,-4.456019
T4_PC_pos+4,T4,PC,4,trailing,green,225.000000,-4.534144
T4_PC_pos+4,T4,PC,4,trailing,green,230.000000,-4.649884
T4_PC_pos+4,T4,PC,4,trailing,green,235.000000,-4.736690
T4_PC_pos+4,T4,PC,4,trailing,green,240.000000,-4.814815
T4_PC_pos+4,T4,PC,4,trailing,green,245.000000,-4.892940
T4_PC_pos+4,T4,PC,4,trailing,green,250.000000,-4.971065
T4_PC_pos+4,T4,PC,4,trailing,green,255.000000,-5.049190
T4_PC_pos+4,T4,PC,4,trailing,green,260.000000,-5.127315
T4_PC_pos+4,T4,PC,4,trailing,green,265.000000,-5.205440
T4_PC_pos+4,T4,PC,4,trailing,green,270.000000,-5.257523
T4_PC_pos+4,T4,PC,4,trailing,green,275.000000,-5.277778
T4_PC_pos+4,T4,PC,4,trailing,green,280.000000,-5.300926
T4_PC_pos+4,T4,PC,4,trailing,green,285.000000,-5.370370
T4_PC_pos+4,T4,PC,4,trailing,green,290.000000,-5.370370
T4_PC_pos+4,T4,PC,4,trailing,green,295.000000,-5.370370
T4_PC_pos+4,T4,PC,4,trailing,green,300.000000,-5.370370
T4_PC_pos+4,T4,PC,4,trailing,green,305.000000,-5.370370
T4_PC_pos+4,T4,PC,4,trailing,green,310.000000,-5.341435
T4_PC_pos+4,T4,PC,4,trailing,green,315.000000,-5.270544
T4_PC_pos+4,T4,PC,4,trailing,green,320.000000,-5.231481
T4_PC_pos+4,T4,PC,4,trailing,green,325.000000,-5.192419
T4_PC_pos+4,T4,PC,4,trailing,green,330.000000,-5.153356
T4_PC_pos+4,T4,PC,4,trailing,green,335.000000,-5.114294
T4_PC_pos+4,T4,PC,4,trailing,green,340.000000,-5.057870
T4_PC_pos+4,T4,PC,4,trailing,green,345.000000,-4.989873
T4_PC_pos+4,T4,PC,4,trailing,green,350.000000,-4.950810
T4_PC_pos+4,T4,PC,4,trailing,green,355.000000,-4.911748
T4_PC_pos+4,T4,PC,4,trailing,green,360.000000,-4.837963
T4_PC_pos+4,T4,PC,4,trailing,green,365.000000,-4.787326
T4_PC_pos+4,T4,PC,4,trailing,green,370.000000,-4.728009
T4_PC_pos+4,T4,PC,4,trailing,green,375.000000,-4.649884
T4_PC_pos+4,T4,PC,4,trailing,green,380.000000,-4.577546
T4_PC_pos+4,T4,PC,4,trailing,green,385.000000,-4.538484
T4_PC_pos+4,T4,PC,4,trailing,green,390.000000,-4.461806
T4_PC_pos+4,T4,PC,4,trailing,green,395.000000,-4.444444
T4_PC_pos+4,T4,PC,4,trailing,green,400.000000,-4.398148
T4_PC_pos+4,T4,PC,4,trailing,green,405.000000,-4.351852
T4_PC_pos+4,T4,PC,4,trailing,green,410.000000,-4.351852
T4_PC_pos+4,T4,PC,4,trailing,green,415.000000,-4.350405
T4_PC_pos+4,T4,PC,4,trailing,green,420.000000,-4.311343
T4_PC_pos+4,T4,PC,4,trailing,green,425.000000,-4.272280
T4_PC_pos+4,T4,PC,4,trailing,green,430.000000,-4.233218
T4_PC_pos+4,T4,PC,4,trailing,green,435.000000,-4.194155
T4_PC_pos+4,T4,PC,4,trailing,green,440.000000,-4.155093
T4_PC_pos+4,T4,PC,4,trailing,green,445.000000,-4.111690
T4_PC_pos+4,T4,PC,4,trailing,green,450.000000,-4.033565
T4_PC_pos+4,T4,PC,4,trailing,green,455.000000,-3.955440
T4_PC_pos+4,T4,PC,4,trailing,green,460.000000,-3.877315
T4_PC_pos+4,T4,PC,4,trailing,green,465.000000,-3.842593
T4_PC_pos+4,T4,PC,4,trailing,green,470.000000,-3.828125
T4_PC_pos+4,T4,PC,4,trailing,green,475.000000,-3.781829
T4_PC_pos+4,T4,PC,4,trailing,green,480.000000,-3.703704
T4_PC_pos+4,T4,PC,4,trailing,green,485.000000,-3.703704
T4_PC_pos+4,T4,PC,4,trailing,green,490.000000,-3.703704
T4_PC_pos+4,T4,PC,4,trailing,green,495.000000,-3.654514
T4_PC_pos+4,T4,PC,4,trailing,green,500.000000,-3.559028
T4_PC_pos+4,T4,PC,4,trailing,green,505.000000,-3.462095
T4_PC_pos+4,T4,PC,4,trailing,green,510.000000,-3.420139
T4_PC_pos+4,T4,PC,4,trailing,green,515.000000,-3.342014
T4_PC_pos+4,T4,PC,4,trailing,green,520.000000,-3.333333
T4_PC_pos+4,T4,PC,4,trailing,green,525.000000,-3.305845
T4_PC_pos+4,T4,PC,4,trailing,green,530.000000,-3.287037
T4_PC_pos+4,T4,PC,4,trailing,green,535.000000,-3.274016
T4_PC_pos+4,T4,PC,4,trailing,green,540.000000,-3.240741
T4_PC_pos+4,T4,PC,4,trailing,green,545.000000,-3.240741
T4_PC_pos+4,T4,PC,4,trailing,green,550.000000,-3.240741
