trace_id,cell_type,cell_num,contrast,bar_val,width_led,duration_ms,position_led,extremum,response_mv,statistic,response_sd_mv,n_cells,response_sem_mv
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,2.000000,hyperpolarization,-5.351247,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,14.000000,NC,1,4,160.000000,2.000000,hyperpolarization,-2.899981,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,15.000000,NC,1,4,160.000000,2.000000,hyperpolarization,-5.389191,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,3.000000,hyperpolarization,-1.223076,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,3.000000,hyperpolarization,-4.257267,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,15.000000,NC,1,4,160.000000,3.000000,hyperpolarization,-2.741221,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,4.000000,hyperpolarization,-1.347562,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,4.000000,hyperpolarization,-4.587729,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,5.000000,hyperpolarization,-1.272218,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,9.000000,NC,1,4,160.000000,5.000000,hyperpolarization,-3.106757,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,8.000000,NC,1,4,160.000000,6.000000,hyperpolarization,-1.043890,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,13.000000,NC,1,4,160.000000,7.000000,hyperpolarization,-3.781284,cell,,,
B_T5_NC_w4_hyperpolarization_cell,T5,14.000000,NC,1,4,160.000000,7.000000,hyperpolarization,-2.911386,cell,,,
B_T5_NC_w4_hyperpolarization_mean,T5,,NC,1,4,160.000000,-3.000000,hyperpolarization,-3.361019,mean,1.609986,5.000000,0.720008
B_T5_NC_w4_hyperpolarization_mean,T5,,NC,1,4,160.000000,-2.000000,hyperpolarization,-4.601925,mean,2.338035,9.000000,0.779345
B_T5_NC_w4_hyperpolarization_mean,T5,,NC,1,4,160.000000,-1.000000,hyperpolarization,-4.622269,mean,1.844997,8.000000,0.652305
B_T5_NC_w4_hyperpolarization_mean,T5,,NC,1,4,160.000000,0.000000,hyperpolarization,-5.125769,mean,3.059471,5.000000,1.368237
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-7.000000,depolarization,3.209066,cell,,,
B_T5_PC_w4_depolarization_cell,T5,2.000000,PC,0,4,160.000000,-6.000000,depolarization,7.941412,cell,,,
B_T5_PC_w4_depolarization_cell,T5,5.000000,PC,0,4,160.000000,-6.000000,depolarization,9.457992,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-6.000000,depolarization,6.807059,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,-6.000000,depolarization,10.018483,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,-6.000000,depolarization,7.257355,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,-6.000000,depolarization,19.221146,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,-6.000000,depolarization,7.083383,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,-6.000000,depolarization,6.762626,cell,,,
B_T5_PC_w4_depolarization_cell,T5,1.000000,PC,0,4,160.000000,-5.000000,depolarization,15.954444,cell,,,
B_T5_PC_w4_depolarization_cell,T5,6.000000,PC,0,4,160.000000,-5.000000,depolarization,17.073620,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,-5.000000,depolarization,6.101967,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-5.000000,depolarization,9.394828,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,-5.000000,depolarization,13.071674,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,-5.000000,depolarization,7.453916,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,-5.000000,depolarization,14.408049,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,-5.000000,depolarization,18.796652,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,-5.000000,depolarization,11.710213,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,-5.000000,depolarization,16.487244,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,-5.000000,depolarization,7.286690,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,-5.000000,depolarization,10.843527,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,-5.000000,depolarization,6.857402,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,-4.000000,depolarization,12.335402,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-4.000000,depolarization,13.927083,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,-4.000000,depolarization,14.383746,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,-4.000000,depolarization,10.455859,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,-4.000000,depolarization,15.855788,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,-4.000000,depolarization,19.040103,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,-4.000000,depolarization,20.683427,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,-4.000000,depolarization,15.039600,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,-4.000000,depolarization,11.341214,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,-4.000000,depolarization,16.269036,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,-4.000000,depolarization,8.186296,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,-3.000000,depolarization,16.434379,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-3.000000,depolarization,14.984522,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,-3.000000,depolarization,19.149974,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,-3.000000,depolarization,19.247763,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,-3.000000,depolarization,20.503143,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,-3.000000,depolarization,21.911603,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,-3.000000,depolarization,21.089262,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,-3.000000,depolarization,16.911663,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,-3.000000,depolarization,16.100341,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,-3.000000,depolarization,19.074971,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,-3.000000,depolarization,19.392589,cell,,,
B_T5_PC_w4_depolarization_cell,T5,2.000000,PC,0,4,160.000000,-2.000000,depolarization,17.331394,cell,,,
B_T5_PC_w4_depolarization_cell,T5,5.000000,PC,0,4,160.000000,-2.000000,depolarization,20.810270,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,-2.000000,depolarization,20.948483,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-2.000000,depolarization,17.977787,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,-2.000000,depolarization,20.910653,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,-2.000000,depolarization,21.271677,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,-2.000000,depolarization,23.425294,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,-2.000000,depolarization,24.568960,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,-2.000000,depolarization,22.190874,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,-2.000000,depolarization,23.694714,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,-2.000000,depolarization,17.068595,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,-2.000000,depolarization,20.407985,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,-2.000000,depolarization,16.548413,cell,,,
B_T5_PC_w4_depolarization_cell,T5,1.000000,PC,0,4,160.000000,-1.000000,depolarization,24.201985,cell,,,
B_T5_PC_w4_depolarization_cell,T5,6.000000,PC,0,4,160.000000,-1.000000,depolarization,27.161019,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,-1.000000,depolarization,22.542664,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,-1.000000,depolarization,17.752884,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,-1.000000,depolarization,20.944887,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,-1.000000,depolarization,21.918694,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,-1.000000,depolarization,19.608461,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,-1.000000,depolarization,24.860005,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,-1.000000,depolarization,22.470061,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,-1.000000,depolarization,21.669068,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,-1.000000,depolarization,24.481461,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,-1.000000,depolarization,23.616631,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,-1.000000,depolarization,22.998852,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,0.000000,depolarization,20.987121,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,0.000000,depolarization,20.163376,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,0.000000,depolarization,21.335972,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,0.000000,depolarization,24.683773,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,0.000000,depolarization,26.017797,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,0.000000,depolarization,24.967980,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,0.000000,depolarization,26.322166,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,0.000000,depolarization,23.897701,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,0.000000,depolarization,24.763281,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,0.000000,depolarization,22.162714,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,0.000000,depolarization,21.675245,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,1.000000,depolarization,14.487771,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,1.000000,depolarization,20.036068,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,1.000000,depolarization,18.081148,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,1.000000,depolarization,17.541906,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,1.000000,depolarization,25.522191,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,1.000000,depolarization,23.100454,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,1.000000,depolarization,25.592412,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,1.000000,depolarization,18.646626,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,1.000000,depolarization,22.898914,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,1.000000,depolarization,25.368507,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,1.000000,depolarization,22.637399,cell,,,
B_T5_PC_w4_depolarization_cell,T5,2.000000,PC,0,4,160.000000,2.000000,depolarization,12.336548,cell,,,
B_T5_PC_w4_depolarization_cell,T5,5.000000,PC,0,4,160.000000,2.000000,depolarization,14.622774,cell,,,
B_T5_PC_w4_depolarization_cell,T5,7.000000,PC,0,4,160.000000,2.000000,depolarization,8.390802,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,2.000000,depolarization,16.883812,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,2.000000,depolarization,16.240024,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,2.000000,depolarization,12.305216,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,2.000000,depolarization,22.819343,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,2.000000,depolarization,21.655763,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,2.000000,depolarization,25.878150,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,2.000000,depolarization,14.402731,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,2.000000,depolarization,16.230200,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,2.000000,depolarization,22.978353,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,2.000000,depolarization,12.310940,cell,,,
B_T5_PC_w4_depolarization_cell,T5,1.000000,PC,0,4,160.000000,3.000000,depolarization,13.679498,cell,,,
B_T5_PC_w4_depolarization_cell,T5,6.000000,PC,0,4,160.000000,3.000000,depolarization,15.729503,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,3.000000,depolarization,12.904146,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,3.000000,depolarization,10.299373,cell,,,
B_T5_PC_w4_depolarization_cell,T5,10.000000,PC,0,4,160.000000,3.000000,depolarization,6.772356,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,3.000000,depolarization,18.424575,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,3.000000,depolarization,19.061566,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,3.000000,depolarization,23.393004,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,3.000000,depolarization,7.398894,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,3.000000,depolarization,16.406642,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,3.000000,depolarization,21.357696,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,3.000000,depolarization,6.478951,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,4.000000,depolarization,6.225556,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,4.000000,depolarization,6.823314,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,4.000000,depolarization,11.614999,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,4.000000,depolarization,14.761369,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,4.000000,depolarization,13.269881,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,4.000000,depolarization,9.116601,cell,,,
B_T5_PC_w4_depolarization_cell,T5,15.000000,PC,0,4,160.000000,4.000000,depolarization,5.376476,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,4.000000,depolarization,17.638510,cell,,,
B_T5_PC_w4_depolarization_cell,T5,17.000000,PC,0,4,160.000000,4.000000,depolarization,5.625408,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,5.000000,depolarization,4.894740,cell,,,
B_T5_PC_w4_depolarization_cell,T5,9.000000,PC,0,4,160.000000,5.000000,depolarization,5.409339,cell,,,
B_T5_PC_w4_depolarization_cell,T5,11.000000,PC,0,4,160.000000,5.000000,depolarization,7.663288,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,5.000000,depolarization,10.383237,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,5.000000,depolarization,5.152378,cell,,,
B_T5_PC_w4_depolarization_cell,T5,14.000000,PC,0,4,160.000000,5.000000,depolarization,8.229326,cell,,,
B_T5_PC_w4_depolarization_cell,T5,16.000000,PC,0,4,160.000000,5.000000,depolarization,14.009599,cell,,,
B_T5_PC_w4_depolarization_cell,T5,5.000000,PC,0,4,160.000000,6.000000,depolarization,3.869095,cell,,,
B_T5_PC_w4_depolarization_cell,T5,8.000000,PC,0,4,160.000000,6.000000,depolarization,1.558703,cell,,,
B_T5_PC_w4_depolarization_cell,T5,12.000000,PC,0,4,160.000000,6.000000,depolarization,8.422366,cell,,,
B_T5_PC_w4_depolarization_cell,T5,6.000000,PC,0,4,160.000000,7.000000,depolarization,4.776068,cell,,,
B_T5_PC_w4_depolarization_cell,T5,13.000000,PC,0,4,160.000000,7.000000,depolarization,5.796983,cell,,,
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,-6.000000,depolarization,9.318682,mean,4.184190,8.000000,1.479334
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,-5.000000,depolarization,11.956941,mean,4.348906,13.000000,1.206169
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,-4.000000,depolarization,14.319778,mean,3.673853,11.000000,1.107708
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,-3.000000,depolarization,18.618201,mean,2.218506,11.000000,0.668905
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,-2.000000,depolarization,20.550392,mean,2.630070,13.000000,0.729450
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,-1.000000,depolarization,22.632821,mean,2.410560,13.000000,0.668569
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,0.000000,depolarization,23.361557,mean,2.159910,11.000000,0.651237
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,1.000000,depolarization,21.264854,mean,3.740405,11.000000,1.127775
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,2.000000,depolarization,16.696512,mean,5.183152,13.000000,1.437548
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,3.000000,depolarization,14.325517,mean,5.740209,12.000000,1.657056
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,4.000000,depolarization,10.050235,mean,4.471120,9.000000,1.490373
B_T5_PC_w4_depolarization_mean,T5,,PC,0,4,160.000000,5.000000,depolarization,7.963130,mean,3.327027,7.000000,1.257498
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,-4.000000,hyperpolarization,-2.080707,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,-3.000000,hyperpolarization,-1.764604,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,-2.000000,hyperpolarization,-2.282080,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,-1.000000,hyperpolarization,-2.301815,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,7.000000,PC,0,4,160.000000,0.000000,hyperpolarization,-1.594985,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,0.000000,hyperpolarization,-2.542290,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,14.000000,PC,0,4,160.000000,0.000000,hyperpolarization,-4.512622,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,7.000000,PC,0,4,160.000000,1.000000,hyperpolarization,-7.182544,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,8.000000,PC,0,4,160.000000,1.000000,hyperpolarization,-2.232842,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,1.000000,hyperpolarization,-5.751817,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,10.000000,PC,0,4,160.000000,1.000000,hyperpolarization,-3.570974,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,14.000000,PC,0,4,160.000000,1.000000,hyperpolarization,-3.282855,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,15.000000,PC,0,4,160.000000,1.000000,hyperpolarization,-3.735144,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,5.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-2.605396,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,7.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-7.038314,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,8.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-4.139752,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-8.236636,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,10.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-2.598687,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,12.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-5.164309,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,14.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-5.214215,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,15.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-6.138051,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,17.000000,PC,0,4,160.000000,2.000000,hyperpolarization,-6.609752,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,1.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-7.739476,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,6.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-4.336365,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,7.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-8.276067,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,8.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-6.177218,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-7.093837,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,10.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-2.935516,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,14.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-7.855308,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,15.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-7.101537,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,17.000000,PC,0,4,160.000000,3.000000,hyperpolarization,-6.580640,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,7.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-6.654881,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,8.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-6.574974,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-6.976685,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,10.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-6.166019,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,11.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-3.465216,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,13.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-3.610930,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,14.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-9.326602,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,15.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-7.450378,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,16.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-6.239605,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,17.000000,PC,0,4,160.000000,4.000000,hyperpolarization,-7.685177,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,8.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-6.917699,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,9.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-4.396273,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,10.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-7.459717,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,11.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-6.104841,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,13.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-4.659022,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,14.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-8.148382,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,16.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-5.674769,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,17.000000,PC,0,4,160.000000,5.000000,hyperpolarization,-4.939102,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,2.000000,PC,0,4,160.000000,6.000000,hyperpolarization,-6.035191,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,5.000000,PC,0,4,160.000000,6.000000,hyperpolarization,-3.470336,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,8.000000,PC,0,4,160.000000,6.000000,hyperpolarization,-5.508320,cell,,,
B_T5_PC_w4_hyperpolarization_cell,T5,11.000000,PC,0,4,160.000000,6.000000,hyperpolarization,-9.303542,cell,,,
